%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far
1        NO_ID      -5.105937071   4.010278634    2.442105777    0.4411072115   4.09403119     1.020812403    -0.5604858547  3.139939573    -1.774585406   0.6039246803   34.77304       
2        NO_ID      -5.035622425   -0.7042402417  1.194255196    3.93902646     0.479233375    3.529638966    0.5007965331   2.974309519    -4.513418989   1.066751305    16.083028      	1.60830e+01	1.60830e+01	1.60830e+01
3        NO_ID      -4.853116855   3.71620716     0.1414105655   1.782398144    0.643300882    -3.455886715   4.523106784    -2.66273751    3.339008148    4.716237678    -1670.892777   	-1.67089e+03	-1.67089e+03	-1.67089e+03
4        NO_ID      -4.464667501   -4.558732871   -1.328946806   2.654612262    -0.09922177801 -1.112065188   0.4042310862   1.417699515    4.305912656    -2.949308756   -107479.0542   	-1.07479e+05	-1.07479e+05	-1.07479e+05
5        NO_ID      -4.333413495   2.599610584    0.3339164403   -4.313412885   -1.466138493   0.8301815851   3.165252846    2.003967406    -5.069060945   1.293945738    4398.056666    	-1.07479e+05	-1.07479e+05	-1.07479e+05
6        NO_ID      -4.263098849   -3.82371044    1.217693411    -4.587483749   -3.03399884    -1.515827509   2.328352306    2.556796777    4.206534623    -2.833680227   374.458459     	-1.07479e+05	-1.07479e+05	-1.07479e+05
7        NO_ID      -4.2221601     -0.6039246803  -0.247038789   2.483044527    -1.414886929   -3.602453688   1.537390667    1.821461837    -3.645580004   -3.604328745   2306.904108    	-1.07479e+05	-1.07479e+05	-1.07479e+05
8        NO_ID      -4.110281686   -1.163941771   0.3536045412   -1.072376476   -1.23831904    2.904932402    3.474949797    -1.517702567   3.201816462    3.335258034    169105.7678    	-1.07479e+05	-1.07479e+05	-1.07479e+05
9        NO_ID      -4.021216468   -2.793991516   4.672798853    1.663019501    3.936526383    1.378635823    -1.800523698   -1.350197455   1.014249702    -2.909307535   -10332.03972   	-1.07479e+05	-1.07479e+05	-1.07479e+05
10       NO_ID      -3.908400525   -0.9448725852  1.913027131    4.24934843     -4.992496109   4.505293741    -2.051781365   3.967152318    -1.597392499   -3.543701895   26053.01768    	-1.07479e+05	-1.07479e+05	-1.07479e+05
11       NO_ID      -3.413072909   -1.484889065   4.584983673    1.888963897    -0.3473543504  -4.752176275   -0.9026837977  -4.72186285    -1.435512558   4.012466201    7954.116142    	-1.07479e+05	-1.07479e+05	-1.07479e+05
12       NO_ID      -3.404947661   -1.746772057   -4.736550798   0.4726706748   4.901243324    2.404917142    -4.938744469   3.863086642    0.8786205634   3.726519974    6361.81535     	-1.07479e+05	-1.07479e+05	-1.07479e+05
13       NO_ID      -3.383384503   3.689331339    -1.166129337   -4.930619221   4.928119144    0.4517325358   4.196846828    4.369977111    -3.039311502   3.930588702    -256740.2208   	-2.56740e+05	-2.56740e+05	-2.56740e+05
14       NO_ID      -2.780866115   -2.391479232   2.24428724     -0.3595422224  -5.081561327   -2.080219733   -0.2554765465  4.179658803    2.922432936    3.94527665     -21165.04301   	-2.56740e+05	-2.56740e+05	-2.56740e+05
15       NO_ID      -2.711176489   2.924620502    0.5423603015   2.669300211    3.20275399     0.1745365764   1.67739494     -0.8111185034  -3.790896939   3.559952391    -172.772253    	-2.56740e+05	-2.56740e+05	-2.56740e+05
16       NO_ID      -2.611485946   -4.610921964   3.348070925    4.106219062    -4.8971807     -0.5079842524  3.400572527    -4.476855373   1.10393994     1.71145848     2673.989042    	-2.56740e+05	-2.56740e+05	-2.56740e+05
17       NO_ID      -2.573047273   -3.732145146   -3.012748192   -4.381539964   4.4515421      -1.19144261    -3.454636677   -2.655549791   3.932776269    -0.4714206366  34.216758      	-2.56740e+05	-2.56740e+05	-2.56740e+05
18       NO_ID      -2.479919431   -1.965216224   3.849648732    -3.717144688   1.004874416    0.6889272744   3.543701895    -2.866181219   1.634581133    0.7929929502   194.458809     	-2.56740e+05	-2.56740e+05	-2.56740e+05
19       NO_ID      -2.475856807   3.315569933    -3.772146367   4.10715659     4.035904416    -1.333634449   -5.102499466   -3.489012726   -1.675519883   4.356851711    60002.97523    	-2.56740e+05	-2.56740e+05	-2.56740e+05
20       NO_ID      -2.276475723   4.260598773    -4.494043397   0.1954747154   2.502420118    4.451229591    -2.308664205   -0.05328287606 2.027405622    -2.600860622   -110.356694    	-2.56740e+05	-2.56740e+05	-2.56740e+05
21       NO_ID      -1.991467025   -3.484012574   -2.793366497   1.969903867    -3.889024934   -1.131440779   -1.493014313   -1.546765954   0.8058058412   -4.029341716   42660.06913    	-2.56740e+05	-2.56740e+05	-2.56740e+05
22       NO_ID      -1.912089602   -3.273693655   -2.911495102   -4.795615101   3.30400708     -2.900557268   2.887119358    -3.082750328   -4.658423414   -0.9229969176  -757.873888    	-2.56740e+05	-2.56740e+05	-2.56740e+05
23       NO_ID      -1.776772973   2.968996857    1.216755882    0.8926834925   -0.2179754021  -0.7233033235  -3.520576189   -1.273945128   1.11737785     -0.4139188818  6125.520149    	-2.56740e+05	-2.56740e+05	-2.56740e+05
24       NO_ID      -1.670207221   4.281849422    0.7917429121   -2.880244148   -0.4651704459  2.205223548    -3.25681814    -4.362476882   4.164970855    -2.772428358   -529.191359    	-2.56740e+05	-2.56740e+05	-2.56740e+05
25       NO_ID      -1.565829035   -4.608109378   2.270538041    -4.266223945   -2.938683432   1.48176397     5.068435926    -3.199628895   3.504013184    3.008060549    -51.740533     	-2.56740e+05	-2.56740e+05	-2.56740e+05
26       NO_ID      -1.30644612    2.148346812    -0.8020557268  -2.197723319   1.864900662    -4.394977874   -4.704362316   1.082064272    -1.635518662   2.948996246    -756.709972    	-2.56740e+05	-2.56740e+05	-2.56740e+05
27       NO_ID      -1.220818506   -1.172067019   -0.9501852474  4.554982757    4.022779015    2.665237587    -1.624580828   0.9658107242   2.124596088    1.734584185    -52606.4862    	-2.56740e+05	-2.56740e+05	-2.56740e+05
28       NO_ID      -0.9467476424  -1.770835292   -4.974683065   -1.660206915   0.4611078219   3.978715171    4.759363994    4.214034852    0.5951744133   1.208943144    -464.354904    	-2.56740e+05	-2.56740e+05	-2.56740e+05
29       NO_ID      -0.8111185034  1.031125217    2.253662526    -2.665862606   4.943119602    0.4404821924   4.192159185    4.319663076    -2.155534532   -2.538046205   1373952.498    	-2.56740e+05	-2.56740e+05	-2.56740e+05
