%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      -7.158551424   6.496047991    -0.3450438977  5.956551506    -8.574835792   -4.243999356   -9.803462502   8.752683987    -9.894398961   4.035100123    3653918.336    
2        NO_ID      2.228543466    -4.434774385   3.998259144    -3.425564097   4.082064041    -4.834025993   9.978284735    -2.587837268   4.489535482    -6.470697373   1256206.037    	1.25621e+06	1.25621e+06	1.25621e+06	1.25621e+06
3        NO_ID      -1.282676006   -7.927564757   -1.453858375   -4.703500592   -3.551404363   -8.831110604   -0.06590677858 5.682476555    -6.136663442   -9.914209374   1525932.736    	1.25621e+06	1.25621e+06	1.25621e+06	1.25621e+06
4        NO_ID      9.162245551    0.3851465569   0.8871041104   -4.457279091   9.014073952    9.758170836    -9.583183865   -1.995553622   -1.466703854   -3.982696372   3209966.239    	1.25621e+06	1.25621e+06	1.25621e+06	1.25621e+06
5        NO_ID      2.195199086    -6.136743093   9.481179797    -6.568070568   1.674396062    -0.2570226665  -0.4748983213  9.241930215    -2.341743559   -2.802819647   1980131.813    	1.25621e+06	1.25621e+06	1.25621e+06	1.25621e+06
6        NO_ID      -1.738727875   -0.7049822787  -9.961585541   -7.405675141   -1.384842359   -0.7886254855  1.098212262    -1.166001996   2.521042125    6.168789498    1467354.683    	1.25621e+06	1.25621e+06	1.25621e+06	1.25621e+06
7        NO_ID      1.787276731    4.852777334    -2.800004907   -5.834427439   -0.9451295668  -7.231144874   -3.999574888   2.030492652    -1.750262014   -7.585976197   568726.6639    	5.68727e+05	5.68727e+05	5.68727e+05	5.68727e+05
8        NO_ID      3.369150175    -9.097192989   0.5912899023   -8.05925206    4.587194436    -9.805755553   -6.56419991    2.297852798    1.63555299     2.346948338    2406768.835    	5.68727e+05	5.68727e+05	5.68727e+05	5.68727e+05
9        NO_ID      2.665061235    -7.458462675   6.172823934    -6.759012046   -3.955335404   5.301217053    -3.674394903   9.902484718    -6.447891621   -1.474337116   2104300.736    	5.68727e+05	5.68727e+05	5.68727e+05	5.68727e+05
10       NO_ID      4.018443402    2.025858773    3.599656625    -2.233647782   -9.986290016   7.179412722    -1.502657763   -7.789806916   -6.201186553   5.685120945    1768479.568    	5.68727e+05	5.68727e+05	5.68727e+05	5.68727e+05
11       NO_ID      -3.881827438   2.623243318    -0.7042043403  0.01911336305  -4.17507565    -7.733163406   -6.060149507   6.231199886    -3.289159182   0.4646176899   801437.0007    	5.68727e+05	5.68727e+05	5.68727e+05	5.68727e+05
