%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      -4.224012593   -3.527790317   -1.347792764   3.021983678    8.203926941    -2.201988891   5.10133596     1.15709463     3.784410436    -2.781767662   639874.6272    
2        NO_ID      -3.517152995   -0.8712635865  1.272719959    0.8955882623   4.313620552    -4.212289414   5.274172553    6.214953576    8.262985299    8.791292865    579335.5147    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
3        NO_ID      0.02883285899  8.089321565    -7.698724836   9.510193713    9.006152088    -2.007838925   6.549783023    6.562941056    -6.02867646    3.002992431    2628425.862    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
4        NO_ID      -8.182035793   -3.192898193   -5.918462854   -8.012791316   7.617189956    -3.244792539   3.459754468    -2.524816895   -5.177392435   -7.764449765   1557939.702    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
5        NO_ID      2.939968722    -7.07364679    -8.850394891   3.864693381    1.044084851    5.06010854     6.752223138    -4.450533638   7.642305379    5.902399792    1523562.785    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
6        NO_ID      -3.140784013   0.07041898752  6.162928401    -4.127508145   5.275955677    9.686677579    -0.4969989734  5.276135411    -8.665518345   1.561031555    1803987.411    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
7        NO_ID      -8.616277819   -4.617474647   -3.656804356   -5.780937211   -6.675049107   -3.541503909   -4.165189749   3.302913204    1.527736476    -8.249418802   1180970.722    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
8        NO_ID      8.879788961    3.470544628    7.83408967     9.114971466    5.099229076    -8.684925067   -5.400296847   -7.828300213   0.7360932358   1.917017265    2728881.026    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
9        NO_ID      -6.038343663   5.274302524    -3.421403141   7.321000863    1.681415792    -7.457208188   -0.2123515812  5.719057026    -4.962183973   2.131769037    984458.48      	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
10       NO_ID      -9.233734432   8.560095284    8.670138712    -4.694564234   -5.453881747   7.102918896    -3.695219758   3.751643119    -7.395865226   5.486026894    2362118.879    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
11       NO_ID      7.384549922    -8.377709238   8.316943463    -1.156300444   -2.087458743   3.88099882     -9.198678378   6.658214735    2.174270176    -8.022691158   2135252.214    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
12       NO_ID      8.31594428     2.422338485    -2.478937925   3.735836537    2.653805647    1.813888485    3.881346595    -8.102668077   -9.099789076   8.841676663    1628236.001    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
13       NO_ID      4.738186239    -6.954802324   7.570829004    -6.484802459   8.047132728    -2.562320764   5.897250892    -4.731438394   0.5756220562   9.716786223    1441625.386    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
14       NO_ID      -5.983851746   -4.452737072   2.276192708    -8.81358809    7.18287498     -6.582560264   2.157225476    -0.6382491872  -8.049747883   -5.205261252   1717773.954    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
15       NO_ID      -3.376180928   7.369996006    -3.374389725   -2.250284838   -8.873367592   5.605505692    9.431376713    -9.294173989   9.194782824    -6.068632645   3338153.441    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
16       NO_ID      2.440911109    9.849266577    -9.439719694   -8.70543437    3.411924643    -7.244053544   -3.586236717   4.566217566    0.08917373652  -3.715242619   3016887.61     	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
17       NO_ID      -7.446818428   2.217021006    -4.971476703   -9.773222211   -4.298104981   7.492235712    2.930632815    0.9796895024   -7.54105067    -5.992795302   2112077.944    	5.79336e+05	5.79336e+05	5.79336e+05	5.79336e+05
18       NO_ID      -0.981327393   2.968710993    -1.046533724   5.728469907    -2.645934128   2.232908713    -7.128835685   -2.096831306   -5.549456745   7.948644375    497255.8701    	4.97256e+05	4.97256e+05	4.97256e+05	4.97256e+05
19       NO_ID      -1.546836176   -2.690728329   -6.885185304   -4.558444174   4.992293497    -2.953458101   1.377979796    -2.365424579   -0.1637566976  -6.977825011   410791.1269    	4.10791e+05	4.10791e+05	4.10791e+05	4.10791e+05
20       NO_ID      6.560499377    -0.751141826   -4.783452287   -9.083816296   -6.571922778   -9.556263655   -3.094910104   8.191070316    5.195016947    -6.468390079   2755837.764    	4.10791e+05	4.10791e+05	4.10791e+05	4.10791e+05
21       NO_ID      8.596293748    1.316699948    9.147730265    4.339434567    -5.662382118   2.841300537    7.75292053     5.038391506    -3.23593163    9.282029541    1692759.735    	4.10791e+05	4.10791e+05	4.10791e+05	4.10791e+05
22       NO_ID      -9.425853539   -7.344931181   3.456251785    7.477370944    7.585984479    -6.168599789   1.595131438    -2.740203427   -7.729088169   1.305206856    2322502.471    	4.10791e+05	4.10791e+05	4.10791e+05	4.10791e+05
23       NO_ID      -1.143062823   2.188708017    1.525661756    8.221429477    -3.639935349   -8.273256705   -1.405878859   4.60150598     -2.754618538   -9.54673529    1133780.22     	4.10791e+05	4.10791e+05	4.10791e+05	4.10791e+05
24       NO_ID      6.344111915    -9.760905009   2.962634106    6.212197701    5.514242474    -9.92551351    -2.340800513   7.805751691    7.546243034    -4.592774653   3056828.536    	4.10791e+05	4.10791e+05	4.10791e+05	4.10791e+05
25       NO_ID      -4.177819847   -0.2409825053  -6.209273899   0.7529513126   -4.671271956   -3.621211855   -9.407726385   -7.540961704   -1.430481411   -4.959652154   1563899.739    	4.10791e+05	4.10791e+05	4.10791e+05	4.10791e+05
26       NO_ID      -2.674242419   0.263773585    1.762062847    5.493585391    -7.044997374   -5.708178424   -4.849357363   9.497927779    7.853154988    0.7496571364   1659919.626    	4.10791e+05	4.10791e+05	4.10791e+05	4.10791e+05
