FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	2.24000e+06	3.69500e+06	3.18900e+06	1.63600e+06	1.74100e+06	3.80400e+06	2.46900e+06	8.87900e+05	3.24500e+06	2.10800e+06	2.50149e+06
2	2.19700e+06	1.77500e+06	1.97800e+06	1.25000e+06	1.74100e+06	2.30200e+06	1.79300e+06	8.87900e+05	3.24500e+06	2.10800e+06	1.92769e+06
3	2.19700e+06	1.77500e+06	6.35800e+05	1.25000e+06	1.74100e+06	2.30200e+06	1.28900e+06	8.87900e+05	9.57300e+05	2.10800e+06	1.51430e+06
4	2.19700e+06	1.55100e+06	6.35800e+05	1.25000e+06	1.52500e+06	2.01800e+06	1.28900e+06	8.87900e+05	9.57300e+05	7.90000e+05	1.31010e+06
5	1.57600e+06	1.43000e+06	6.35800e+05	1.25000e+06	1.52500e+06	1.43600e+06	1.28900e+06	8.87900e+05	8.34300e+05	7.90000e+05	1.16540e+06
6	1.57600e+06	9.51100e+05	6.35800e+05	1.25000e+06	1.52500e+06	1.17700e+06	1.10900e+06	8.87900e+05	8.34300e+05	7.90000e+05	1.07361e+06
7	1.56700e+06	9.51100e+05	6.35800e+05	1.25000e+06	1.13000e+06	1.17700e+06	1.10900e+06	8.87900e+05	8.34300e+05	7.90000e+05	1.03321e+06
8	1.56700e+06	9.51100e+05	6.35800e+05	1.25000e+06	1.13000e+06	1.17700e+06	1.10900e+06	8.87900e+05	8.34300e+05	7.90000e+05	1.03321e+06
9	8.07800e+05	9.51100e+05	6.35800e+05	1.25000e+06	8.03500e+05	1.17700e+06	1.10900e+06	8.87900e+05	8.34300e+05	7.90000e+05	9.24640e+05
10	8.07800e+05	9.51100e+05	6.35800e+05	1.25000e+06	8.03500e+05	1.17700e+06	9.66000e+05	8.87900e+05	8.34300e+05	7.90000e+05	9.10340e+05
11	8.07800e+05	9.51100e+05	6.35800e+05	8.99700e+05	8.03500e+05	1.11500e+06	9.66000e+05	8.87900e+05	8.34300e+05	7.90000e+05	8.69110e+05
12	8.07800e+05	9.51100e+05	6.35800e+05	8.99700e+05	8.03500e+05	1.11500e+06	9.66000e+05	8.87900e+05	8.34300e+05	7.90000e+05	8.69110e+05
13	8.07800e+05	7.21600e+05	6.35800e+05	8.99700e+05	8.03500e+05	1.11500e+06	9.66000e+05	8.87900e+05	8.34300e+05	7.90000e+05	8.46160e+05
14	8.07800e+05	7.21600e+05	6.35800e+05	8.99700e+05	8.03500e+05	1.11500e+06	9.66000e+05	8.87900e+05	8.34300e+05	7.90000e+05	8.46160e+05
15	8.07800e+05	7.21600e+05	3.45100e+05	8.99700e+05	8.03500e+05	1.11500e+06	9.15900e+05	8.87900e+05	7.28300e+05	7.90000e+05	8.01480e+05
16	8.07800e+05	7.21600e+05	3.45100e+05	6.20000e+05	8.03500e+05	1.11500e+06	8.84500e+05	8.87900e+05	7.28300e+05	7.90000e+05	7.70370e+05
17	8.07800e+05	7.21600e+05	3.45100e+05	6.20000e+05	8.03500e+05	1.11500e+06	8.84500e+05	8.87900e+05	4.71300e+05	7.90000e+05	7.44670e+05
18	8.07800e+05	5.66200e+05	3.45100e+05	6.20000e+05	6.15100e+05	1.11500e+06	8.84500e+05	6.00400e+05	4.71300e+05	7.90000e+05	6.81540e+05
19	8.07800e+05	5.66200e+05	3.45100e+05	6.20000e+05	6.15100e+05	1.11500e+06	8.84500e+05	6.00400e+05	4.71300e+05	5.95100e+05	6.62050e+05
20	8.07800e+05	5.66200e+05	3.45100e+05	6.20000e+05	6.15100e+05	1.11500e+06	8.84500e+05	6.00400e+05	4.71300e+05	5.95100e+05	6.62050e+05
21	8.07800e+05	5.66200e+05	1.66800e+05	6.20000e+05	2.45300e+05	2.59900e+05	9.42700e+04	6.00400e+05	3.36600e+05	2.78100e+05	3.97537e+05
22	8.07800e+05	5.66200e+05	1.66800e+05	6.20000e+05	2.45300e+05	2.59900e+05	9.42700e+04	4.40000e+05	3.36600e+05	2.78100e+05	3.81497e+05
23	6.52500e+05	5.66200e+05	1.66800e+05	4.68600e+05	8.32500e+04	2.59900e+05	9.42700e+04	4.40000e+05	3.36600e+05	2.78100e+05	3.34622e+05
24	6.52500e+05	2.01300e+04	1.66800e+05	4.68600e+05	8.32500e+04	2.59900e+05	9.42700e+04	2.51200e+05	4.01500e+04	2.78100e+05	2.31490e+05
25	6.52500e+05	2.01300e+04	1.66800e+05	4.68600e+05	4.43300e+04	2.59900e+05	9.42700e+04	2.51200e+05	4.01500e+04	7.58400e+04	2.07372e+05
26	6.52500e+05	2.01300e+04	1.66800e+05	2.02700e+05	4.43300e+04	2.59900e+05	8.42500e+04	1.36500e+05	4.01500e+04	7.58400e+04	1.68310e+05
27	6.52500e+05	2.01300e+04	1.66800e+05	2.02700e+05	4.43300e+04	2.59900e+05	8.42500e+04	4.82400e+04	4.01500e+04	7.58400e+04	1.59484e+05
28	6.52500e+05	2.01300e+04	1.66800e+05	2.02700e+05	4.43300e+04	2.59900e+05	1.64200e+04	4.82400e+04	2.00500e+04	7.58400e+04	1.50691e+05
29	2.26100e+05	2.31300e+03	4.51400e+04	2.02700e+05	4.43300e+04	8.90600e+04	1.64200e+04	4.82400e+04	2.00500e+04	7.58400e+04	7.70193e+04
30	2.16600e+05	2.31300e+03	4.51400e+04	2.02700e+05	4.43300e+04	5.92600e+04	1.64200e+04	4.82400e+04	2.00500e+04	7.58400e+04	7.30893e+04
31	2.16600e+05	2.31300e+03	2.94300e+04	2.02700e+05	4.43300e+04	3.57600e+04	1.64200e+04	4.82400e+04	3.32800e+03	7.58400e+04	6.74961e+04
32	2.16600e+05	2.31300e+03	2.94300e+04	9.32300e+03	4.43300e+04	3.57600e+04	1.64200e+04	4.82400e+04	3.32800e+03	6.44500e+04	4.70194e+04
33	2.16400e+05	2.31300e+03	2.94300e+04	9.32300e+03	1.69200e+04	3.57600e+04	8.92600e+03	4.82400e+04	3.32800e+03	6.44500e+04	4.35090e+04
34	2.16400e+05	2.31300e+03	2.27300e+04	9.32300e+03	1.69200e+04	3.57600e+04	3.12100e+03	3.56400e+04	3.32800e+03	6.44500e+04	4.09985e+04
