FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	-4.11400e+00	-4.51600e+00	-5.08400e+00	-1.95400e+00	-3.95800e+00	-1.24500e+00	-4.97000e+00	-1.86100e+00	-2.59500e+00	-4.78300e+00	-3.50800e+00
2	-4.61000e+00	-4.51600e+00	-5.08400e+00	-3.63500e+00	-4.24900e+00	-5.71900e+00	-4.97000e+00	-3.15400e+00	-2.59500e+00	-4.78300e+00	-4.33150e+00
3	-6.33100e+00	-6.05800e+00	-5.08400e+00	-3.63500e+00	-4.24900e+00	-5.71900e+00	-4.97000e+00	-3.55700e+00	-2.59500e+00	-4.78300e+00	-4.69810e+00
4	-6.33100e+00	-6.05800e+00	-5.08400e+00	-4.03700e+00	-4.60400e+00	-5.71900e+00	-4.97000e+00	-3.55700e+00	-2.59500e+00	-4.78300e+00	-4.77380e+00
5	-6.33100e+00	-6.05800e+00	-5.08400e+00	-4.03700e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-4.37500e+00	-2.59500e+00	-4.78300e+00	-4.88140e+00
6	-6.33100e+00	-6.05800e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-4.47500e+00	-5.83400e+00	-4.78300e+00	-5.32110e+00
7	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-4.47500e+00	-5.83400e+00	-4.78300e+00	-5.36550e+00
8	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-4.47500e+00	-5.83400e+00	-4.78300e+00	-5.36550e+00
9	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.83400e+00	-4.78300e+00	-5.44670e+00
10	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.83400e+00	-4.80400e+00	-5.44880e+00
11	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.83400e+00	-4.80400e+00	-5.44880e+00
12	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.83400e+00	-4.80400e+00	-5.44880e+00
13	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.83400e+00	-4.80400e+00	-5.44880e+00
14	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.83400e+00	-4.80400e+00	-5.44880e+00
15	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.83400e+00	-4.80400e+00	-5.44880e+00
16	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-4.86200e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.86700e+00	-4.80400e+00	-5.45210e+00
17	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-5.23300e+00	-5.71900e+00	-4.97000e+00	-5.28700e+00	-5.86700e+00	-4.80400e+00	-5.48920e+00
18	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-5.23300e+00	-5.71900e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-4.80400e+00	-5.51800e+00
19	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.09500e+00	-5.23300e+00	-5.71900e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-4.80400e+00	-5.51800e+00
20	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.47800e+00	-5.23300e+00	-5.71900e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-5.71930e+00
21	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.47800e+00	-5.23300e+00	-5.71900e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-5.71930e+00
22	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.47800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-5.78610e+00
23	-6.33100e+00	-6.50200e+00	-5.08400e+00	-5.47800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-5.78610e+00
24	-6.33100e+00	-6.50200e+00	-6.58700e+00	-5.47800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-5.93640e+00
25	-6.33100e+00	-6.50200e+00	-6.58700e+00	-5.47800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-5.93640e+00
26	-6.33100e+00	-6.50200e+00	-6.58700e+00	-5.90400e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-5.97900e+00
27	-6.33100e+00	-6.50200e+00	-6.58700e+00	-5.90400e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-5.97900e+00
28	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-6.00840e+00
29	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-6.00840e+00
30	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-6.00840e+00
31	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-6.00840e+00
32	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-6.00840e+00
33	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-6.43400e+00	-6.00840e+00
34	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.06680e+00
35	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.06680e+00
36	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.06680e+00
37	-6.33100e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.06680e+00
38	-6.41000e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.07470e+00
39	-6.41000e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.07470e+00
40	-6.41000e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.25800e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.07470e+00
41	-6.41000e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.60600e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.10950e+00
42	-6.41000e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.60600e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.10950e+00
43	-6.41000e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.23300e+00	-6.38700e+00	-5.60600e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.10950e+00
44	-6.41000e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.87300e+00	-6.38700e+00	-5.60600e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.17350e+00
45	-6.41000e+00	-6.50200e+00	-6.58700e+00	-6.19800e+00	-5.87300e+00	-6.38700e+00	-5.60600e+00	-5.28700e+00	-5.86700e+00	-7.01800e+00	-6.17350e+00
