x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,isFeasible,isFrontier
1.0268055295666025,0.25868741628225456,0.0689637837822505,1.6256546063536994,0.3787119760117394,2.5552293095377543,2.8111829706970775,1.4445555038642006,0.3940656354066867,2.638939574393792,-0.12797496827189728,True,False
1.4408498502993303,3.0027853133901172,2.544112132331259,1.1826082393014428,0.10187917854333838,2.195845873162289,1.2016637194157411,0.0015278512216077079,0.07863255353657737,1.0346266205474188,-0.5938608892467909,True,False
0.08323416692580388,0.5168816989525682,1.4549261568711338,1.8924862283457276,2.9155001871652635,0.5308927579125359,0.6548366186974799,0.5636320758466339,1.1585258213674714,2.020582380380329,-0.8887664792961159,True,False
2.0709591104358034,2.1435822815339183,0.18263296923048658,1.7151997670132249,0.06595575637820736,0.9086228466772962,1.3220631767874844,2.5755164862630533,0.8491044552902535,0.9396867561518807,-1.5356704007374695,True,False
0.4494925797723149,2.5655384643920374,1.1931788322560195,2.62489094915898,2.3175119367605403,1.2447578718229553,1.0595462270325038,0.8941809934359668,1.872325022038302,1.390660183586056,-0.7102706951596587,True,False
3.012420924641947,2.6759712872475445,1.6318764483932233,1.0676456557439347,2.034401115344475,0.23412130202124498,0.4350120776967196,2.6756880619074335,0.06231955046314476,0.5002508096196008,-1.1140934415668606,True,False
1.6408896118939946,1.7808898072174162,0.2661002800276916,2.464640318612998,0.49054409738670546,0.03349668845430504,0.017011741077206082,2.706451965405405,0.3818236077030762,0.9769186139577272,-0.6683410872795787,True,False
2.7889758343315205,2.5565870793999776,1.240799112328658,1.0211299581317126,0.4281878235007302,0.1774748048773425,1.3692771782495015,2.710276528462135,1.8714713176028714,0.4130452350200215,-1.394872874799187,True,False
1.7173263810340413,2.786962696892292,0.39895426733209094,0.047049999365744215,1.2147139367761381,0.6459344717638553,0.8298654644859278,1.4280349734377529,1.111598369504267,0.30665392259956825,-1.0342792327615273,True,False
0.8785509992446121,1.450385786380642,0.8225426232664185,1.2043878717016863,1.3691603075805514,0.009749551895317662,1.9816381509269838,0.13794698704837738,0.5074991099219113,0.15484554552883278,-1.009434972584969,True,False
0.36140525641054905,0.11193349875993891,2.3125152472298804,0.8321739923272562,2.863831126882963,1.4535812616674368,1.9427588322114775,1.6136752280384679,0.042682544763033535,0.12585736792336125,-0.19594644362006305,True,False
1.736111354593177,0.3824194364589888,1.7642436091554863,2.2826358662776642,2.445793546850603,2.670400871311958,0.7876410306807127,0.06906508850130216,1.0980016346112578,0.7554388076801148,-0.9136071590812225,True,False
3.1215765073932404,1.2960842159085573,0.315482661384926,2.2737245341439163,2.7473096363307303,1.8798780523572112,1.8454142452141338,0.18189425914986815,2.618649100413942,1.1296641667565699,-0.5503911144752325,True,False
2.7180104158978504,2.2504824244691184,1.1653342978273777,2.3663232293134593,1.5040059870537632,0.9178227246149071,1.8111236391250605,0.9474136410275601,1.346448662161415,0.10966425163779008,-1.3477899261577007,True,False
2.9144842692047535,2.929954094063695,0.9220769676961625,2.035905396640555,0.39210846174664976,0.8622956009004497,2.20764219621116,1.3897969328934476,0.9056591802468064,0.4327000418647662,-1.9459929018555735,True,False
2.6106421619947238,3.0247865405207417,0.48160093071028887,2.2068318106055544,0.2725262741754914,0.6229377184839517,3.000588713880905,2.1714342674124194,0.2567475540363905,1.0939912154743239,-0.049035339371755755,True,False
2.7612766974895506,2.9135148612724713,0.5155054269091495,1.8583296768410724,0.1748941956284013,2.0450880312180164,1.5914920427200394,1.3845787186494753,0.8532772955156208,0.16924461389589585,-1.8768867278964494,True,False
3.1188725235294976,2.0434210823554126,0.45899223638411335,1.7566274738016723,0.0026896553578926127,0.7686302555993727,1.2484454075571552,0.7085085265311719,1.0480773970763895,0.6609797706383392,-0.8088966757616374,True,False
1.9651120322136073,3.041299955582453,1.106054340897636,2.1568592250924024,0.17129866876914746,1.0095482419754993,1.5638812835246965,2.1279079166548813,1.2879261398562538,0.13496146066394435,-1.6387152843619215,True,False
2.721850070656187,2.7336755915600772,0.6305056463091369,1.350295669189835,0.07602115712055392,2.382341710780756,1.6694028377387395,3.050241990306204,0.8941062774716934,0.2686829776809194,-1.009533722321913,True,False
3.0840781679534395,3.07727701751136,1.5381142549803943,1.8449382358336597,0.6037457971242651,2.085236133777859,1.5250769400280308,1.7130130996686026,1.7882019036379837,0.1560181384208764,-0.656860706763633,True,False
2.8529866698436868,2.2633565513660203,0.14106336078823734,1.339563708041636,0.5414026387255038,1.2725728885284078,1.7070714243493519,1.7260925704947894,0.9086272178833468,0.21792026657012803,-0.4843701069061861,True,False
