x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,f2,isFeasible,isFrontier
0.8785902111233045,0.5713380130770284,0.5068209516256017,0.22887728896670442,0.7960715320269004,0.021770985261785638,0.6935985851827435,0.186782771198328,0.11899647401398969,0.5874385214095338,0.9945605454203732,8.091872304781424,True,False
0.6156674545871704,0.4402148255232062,0.1569033806849209,0.29391997586153296,0.5812367328466475,0.4437455938748892,0.5069109341536775,0.2320559060781966,0.5807259592049309,0.9334534780790757,0.9741071417857255,8.312333602649398,True,False
0.46523192131179913,0.06470733671454869,0.8829110721347097,0.2318032769035909,0.5988376787403599,0.04560438165272225,0.7184473746772966,0.2422552879861083,0.16460697445626934,0.9677897841958922,0.9920306142969035,8.191605481640277,True,False
0.9445080479063,0.9945036599099668,0.28620986469454934,0.7896036273410101,0.9783630027253418,0.1164341428768363,0.09620578688452554,0.6143989028520436,0.4687464050219592,0.036536699210116305,0.9903927500473023,8.402371468392122,True,False
0.10854613279291467,0.22481628978130577,0.47890582527359626,0.7258148983559866,0.13658715114458803,0.746616251516332,0.07902023741822682,0.19223932378941294,0.24877140677793347,0.810013661091755,0.6798383853562566,8.122097627617656,True,False
1.070409244621928e-17,0.7248162897813057,1.5018551442526075e-15,1.0,7.183267178552686e-18,1.0,2.0205714550981295e-17,4.4251924046443405e-17,3.644760464196789e-17,0.310013661091755,1.0,7.731029871215878,True,False
3.851859888774472e-34,0.7248162897813057,0.9789058252735962,1.0,7.755074164744918e-33,1.0,3.36519681525138e-15,0.0,0.0,0.310013661091755,1.0,8.235077570260385,True,False
0.6085461327929147,0.0,0.47890582527366415,0.22581489835598656,0.0,1.0,0.0,0.0,0.0,1.0,0.9566708372006978,7.5442314528391545,True,False
4.3546882342147627e-17,0.22481628978130583,0.0,0.5,2.0749393575633482e-32,1.0,2.5234645608021502e-17,6.963799431290825e-17,2.1578598498213205e-31,0.810013661091755,1.0,7.424117886316605,True,False
0.3785902111233045,0.5713380130770284,0.5068209516256017,0.7288772889667045,0.7960715320269004,3.139512957296154e-17,0.6935985851827435,4.56014531145015e-16,0.11899647401398969,0.08743852140953381,0.9598075649635527,7.995191291808381,True,False
7.20722090944339e-18,3.136104059090854e-17,1.7001288377691982e-17,6.621679976876843e-17,9.471974261006112e-33,0.9999999999999999,5.583758492455577e-18,2.353619024034254e-16,3.646009409685558e-31,0.3100136610917551,1.0,6.406592275561827,True,False
4.354688234214764e-17,0.7248162897813059,0.0,1.0,1.7272904932492392e-32,0.5,2.0882758780764222e-17,6.963799431290825e-17,2.1578598498213205e-31,1.0,1.0,7.837610249760105,True,False
0.24125688530209757,0.7248162897813057,1.2652061252836546e-26,1.0,0.33108092490695323,0.24661625151633204,1.9398496464978055e-29,5.973717012103565e-29,0.7487714067779334,1.0,0.6489687339581263,8.321604536425026,True,False
0.7412568853020948,0.22481628978131268,0.44481825587265295,0.9999999999999973,7.848667615220777e-15,5.806348458759112e-15,3.44115146834129e-25,0.44003557842944907,0.9999999999999952,0.5000000000000063,0.9524930841853183,8.051086942237744,True,False
