FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	-2.89075e+00	-5.90444e+00	-3.26110e+00	-4.43426e+00	-2.78524e+00	-3.86077e+00	-2.33421e+00	-2.92594e+00	-5.85051e+00	-3.99104e+00	-3.82383e+00
2	-3.31808e+00	-5.90444e+00	-3.26110e+00	-4.43426e+00	-2.78524e+00	-5.71516e+00	-3.51765e+00	-3.79572e+00	-5.85051e+00	-4.47814e+00	-4.30603e+00
3	-5.47898e+00	-5.90444e+00	-4.97228e+00	-4.43426e+00	-2.78524e+00	-5.71516e+00	-3.51765e+00	-3.79572e+00	-5.85051e+00	-4.47814e+00	-4.69324e+00
4	-5.74560e+00	-5.90444e+00	-4.97228e+00	-4.43426e+00	-3.46004e+00	-5.71516e+00	-4.14306e+00	-3.79572e+00	-5.85051e+00	-4.47814e+00	-4.84992e+00
5	-5.74560e+00	-5.90444e+00	-5.10383e+00	-4.43426e+00	-3.46004e+00	-5.71516e+00	-4.14306e+00	-3.79572e+00	-5.85051e+00	-4.58697e+00	-4.87396e+00
6	-5.74560e+00	-5.90444e+00	-5.10383e+00	-4.43426e+00	-3.46004e+00	-5.71516e+00	-4.14306e+00	-3.79572e+00	-5.85051e+00	-4.65436e+00	-4.88070e+00
7	-5.74560e+00	-5.90444e+00	-5.10383e+00	-4.43426e+00	-5.46672e+00	-5.71516e+00	-4.14306e+00	-3.79572e+00	-5.87217e+00	-4.65436e+00	-5.08353e+00
8	-5.74560e+00	-5.90444e+00	-5.10383e+00	-4.43426e+00	-5.46672e+00	-5.71516e+00	-4.14306e+00	-4.14707e+00	-5.87217e+00	-4.65436e+00	-5.11867e+00
9	-5.74560e+00	-5.90444e+00	-5.10383e+00	-5.09203e+00	-5.46672e+00	-5.71516e+00	-4.14306e+00	-4.14707e+00	-5.87217e+00	-4.72732e+00	-5.19174e+00
10	-5.74560e+00	-5.90444e+00	-5.10383e+00	-5.09203e+00	-5.46672e+00	-5.71516e+00	-4.14306e+00	-4.14707e+00	-5.87217e+00	-4.72732e+00	-5.19174e+00
11	-5.74560e+00	-5.90444e+00	-5.10383e+00	-5.09203e+00	-5.46672e+00	-5.71516e+00	-4.38402e+00	-4.14707e+00	-5.87217e+00	-4.72732e+00	-5.21584e+00
12	-5.74560e+00	-5.90444e+00	-5.10383e+00	-5.09203e+00	-5.46672e+00	-5.71516e+00	-4.38402e+00	-4.50484e+00	-5.87217e+00	-4.72732e+00	-5.25161e+00
13	-5.74560e+00	-5.90444e+00	-5.10383e+00	-5.09203e+00	-5.46672e+00	-5.71516e+00	-5.96134e+00	-4.50484e+00	-5.87217e+00	-4.72732e+00	-5.40934e+00
14	-5.74560e+00	-5.90444e+00	-5.10383e+00	-5.09203e+00	-5.46672e+00	-5.71516e+00	-5.96134e+00	-4.50484e+00	-5.87217e+00	-4.72732e+00	-5.40934e+00
