            Runtime (Sec),                Iteration,             Evaluation #,                     Step,                   Source,               Model_name,                    Delta,                   Status,                      phi,                       f1,                       f2,                max(c_in),        Penalty_parameter,              Multipliers,                     hmax,                       x1,                       x2,                       x3,                       x4,                       x5,                       x6
                      0.0,                        0,                        0,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                    142.0,                    -58.0,                    142.0,                     -1.0,                      1.0,                      0.0,                      inf,                        3,                        2,                        2,                        0,                        5,                       10
    0.0005750999989686534,                        1,                        2,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,                      2.0,                   -120.0,                      2.0,                      2.0,                      1.0,                      0.0,                      4.0,                      0.0,                      0.0,                      1.0,                      0.0,                      1.0,                      0.0
    0.0005917000016779639,                        1,                        3,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,        83.85757432330038,      -118.86169051353187,       146.18698506635388,        6.263888888888889,                      1.0,                      2.0,       51.583719135802475,                    0.625,         8.88888888888889,                     3.56,       0.9795918367346939,        3.909090909090909,        6.153846153846154
    0.0005736999992222991,                        1,                        4,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       40.795864994607136,       -32.72004173355906,        66.20293747030094,       1.1944444444444446,                      1.0,         6.26388888888889,       2.5724344942220068,                     1.25,        4.444444444444445,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
    0.0006011000004946254,                        1,                        5,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,          65.586763982897,       -36.34119319353085,        65.74355493435412,        3.166666666666666,                      1.0,        7.458333333333335,       15.430687426324013,                      2.5,        6.666666666666666,                      2.6,       1.7142857142857142,       1.7272727272727273,       1.5384615384615385
    0.0005971999999019317,                        1,                        6,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,        80.71709328685276,       -83.59993574354137,        80.71709328685276,       2.2244571428571422,                      1.0,                    9.625,        4.948209580408161,                     3.75,       2.2222222222222223,                     1.96,        5.142857142857142,       3.1818181818181817,        4.615384615384616
    0.0006270999983826187,                        1,                        7,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       13.262330591753827,       -237.4275602031446,         42.5370250972249,        2.333333333333333,                      1.0,        6.347222222222223,        5.750345559453805,                      5.0,        3.333333333333333,                      1.8,       0.8571428571428571,       1.3636363636363638,       0.7692307692307693
    0.0006515000022773165,                        1,                        8,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       120.34618597688942,       -357.8513783160928,       120.34618597688942,        2.513888888888889,                      1.0,        8.680555555555557,        6.319637345679012,                    5.625,      0.37037037037037035,                     4.36,        1.836734693877551,        4.272727272727273,        6.923076923076923
    0.0004745999976876192,                        1,                        9,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       142.00432226788394,       -488.3582338264108,       142.00432226788394,        8.027777777777777,                      1.0,        8.675925925925927,        77.93835444791905,                     6.25,        7.777777777777777,                     1.16,        4.285714285714286,       2.8181818181818183,       3.8461538461538463
    0.0004982999998901505,                        1,                       10,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,        87.60681738540913,       -766.0310224279488,        85.35415741262229,        2.611111111111111,                      1.0,       16.703703703703702,       12.262061662618404,                      7.5,       1.1111111111111112,                      3.4,        2.571428571428571,        2.090909090909091,        2.307692307692308
    0.0005204000008234289,                        1,                       11,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       240.10475452728772,      -1176.3168160674857,       156.62362205758825,        8.305555555555555,                      1.0,       19.314814814814813,        68.98225308641975,                     8.75,        5.555555555555555,                     2.76,      0.12244897959183673,       3.5454545454545454,        5.384615384615384
   0.00044209999759914353,                        1,                        1,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,      -0.7277975568331811,       -95.22004173355904,        64.70293747030094,       2.1944444444444446,                      1.0,       27.620370370370367,       2.5724344942220068,                     0.25,        4.444444444444445,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00030130000232020393,                        1,                        2,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,      -3.0342210873025266,      -28.831152844670164,        58.31404858141205,       0.8685714285714288,                      1.0,        26.31481481481481,       1.1835456053331177,                     1.25,       3.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00033940000139409676,                        1,                        3,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       25.381628700444285,       -27.32004173355905,        58.80293747030094,       1.1944444444444446,                      1.0,       25.009259259259252,       1.1835456053331177,                     1.25,        4.444444444444445,                      3.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00048499999684281647,                        1,                        4,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       28.829141677911444,      -34.862898876416196,       60.345794613158084,       1.1944444444444446,                      1.0,       24.703703703703695,       1.1835456053331177,                     1.25,        4.444444444444445,                      4.2,       2.4285714285714284,       2.4545454545454546,        3.076923076923077
    0.0012344999995548278,                        1,                        5,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        28.83042997523464,      -30.810950824468144,        69.44769271505618,       1.1944444444444446,                      1.0,       24.398148148148138,       1.1835456053331177,                     1.25,        4.444444444444445,                      4.2,       3.4285714285714284,       1.4545454545454546,        4.076923076923077
    0.0008372999982384499,                        1,                        6,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        37.56543692506476,      -36.629132642649964,         66.9581822255457,        1.716465352828989,                      1.0,        24.09259259259258,       1.1835456053331177,                     1.25,        4.444444444444445,                      4.2,       3.4285714285714284,       3.4545454545454546,        2.076923076923077
    0.0005498999998962972,                        1,                        7,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        47.32691910688129,       -32.57718459070191,        74.06008032744381,       1.8685714285714292,                      1.0,       23.787037037037024,       1.1835456053331177,                     1.25,        4.444444444444445,                      4.2,        4.428571428571429,       2.4545454545454546,        3.076923076923077
   0.00048800000149640255,                        1,                        8,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        63.91386065577703,       -38.48004173355905,        73.56293747030095,       3.4285714285714284,                      1.0,       23.481481481481467,       1.1835456053331177,                     1.25,        4.444444444444445,                      5.0,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
    0.0004167000006418675,                        1,                        9,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        87.25355626111012,      -38.608930622447936,        76.09182635918984,       2.1944444444444446,                      1.0,        23.17592592592591,       1.1835456053331177,                     1.25,        5.444444444444445,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
    0.0004077000012330245,                        1,                       10,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        64.61379939730742,      -20.220041733559054,        69.70293747030094,       0.8685714285714288,                      1.0,       23.870370370370352,       1.1835456053331177,                     2.25,        4.444444444444445,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
    0.0006111000002420042,                        2,                       11,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,      -1.4615284541495122,       -91.33115284467016,        56.81404858141205,       1.1944444444444446,                      1.0,       24.564814814814795,       1.1835456053331177,                     0.25,       3.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00047649999760324135,                        2,                       12,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        52.42515969252316,      -26.942263955781275,        52.42515969252316,       0.8685714285714288,                      1.0,       22.259259259259238,        1.145736963357809,                     1.25,       2.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00044800000250688754,                        2,                       13,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        50.91404858141205,      -23.431152844670162,        50.91404858141205,       0.6255562619198982,                      1.0,        19.95370370370368,        0.429129278802505,                     1.25,       3.4444444444444446,                      3.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00043540000115172006,                        2,                       14,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       59.610751878115344,      -30.974009987527307,       59.610751878115344,      0.19444444444444464,                      1.0,       18.648148148148124,      0.03780864197530872,                     1.25,       3.4444444444444446,                      4.2,       2.4285714285714284,       2.4545454545454546,        4.076923076923077
     0.000473000000056345,                        2,                       15,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       11.980666635937364,       -34.88310089661822,       58.365996633360105,        0.716465352828989,                      1.0,       17.342592592592567,      0.03780864197530872,                     1.25,       3.4444444444444446,                      4.2,       2.4285714285714284,       3.4545454545454546,        3.076923076923077
    0.0004755000009026844,                        2,                       16,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       25.142216801786894,      -26.779204792722112,        62.26210052946401,       1.8685714285714292,                      1.0,        16.03703703703701,      0.03780864197530872,                     1.25,       3.4444444444444446,                      4.2,        4.428571428571429,       1.4545454545454546,        3.076923076923077
    0.0004675999989558477,                        2,                       17,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       48.704212942407864,      -28.688295701813022,        61.01734528470876,       1.8685714285714292,                      1.0,       14.731481481481454,      0.03780864197530872,                     1.25,       3.4444444444444446,                      4.2,        4.428571428571429,       2.4545454545454546,        2.076923076923077
     0.000468999998702202,                        2,                       18,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        77.94071388544478,      -34.591152844670155,        65.67404858141205,       3.4285714285714284,                      1.0,       14.525714285714287,      0.03780864197530872,                     1.25,       3.4444444444444446,                      5.0,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00045530000352300704,                        2,                       19,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        37.03757227737399,      -16.331152844670164,        61.81404858141205,       0.8685714285714288,                      1.0,       17.954285714285714,      0.03780864197530872,                     2.25,       3.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00039309999920078553,                        3,                       12,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,        59.16701916410143,      -18.247043133729232,        59.16701916410143,      -1.5683609572158153,                      1.0,       24.564814814814795,   6.0000000000000005e-30,       1.9172716373413183,        1.651089319874497,        1.758994717790392,      0.48965461352359685,        3.248467746561878,       6.2352727231719465
   0.00039990000004763715,                        3,                       13,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,       120.69204532083904,       -38.19525437772782,       120.69204532083904,        -0.65244205993511,                      0.5,        22.13317577203061,   6.0000000000000005e-30,       2.7097210713477144,       2.6378368687171756,       2.8783994785944085,       1.0916287241015235,       4.6343927208137705,        8.685438444314821
    0.0005595000002358574,                        3,                       14,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,       129.27570071226165,       -44.78888987902593,       129.27570071226165,      -0.6584448319538962,                     0.25,        20.82829165216039,   6.0000000000000005e-30,       2.8275008600722886,        2.514054307973815,       2.6960784112141694,       0.8259915441877119,        4.801931687631351,        9.162468104825665
    0.0004583000009006355,                        3,                       20,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       -7.186292907502743,        -93.4740099875273,       58.110751878115344,       1.1944444444444446,                    0.125,       18.194512324344807,      0.03780864197530872,                     0.25,       3.4444444444444446,                      4.2,       2.4285714285714284,       2.4545454545454546,        4.076923076923077
   0.00026390000130049884,                        3,                       21,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,        53.72186298922646,      -29.085121098638417,        53.72186298922646,     -0.13142857142857123,                    0.125,        9.555555555555559,   6.0000000000000005e-30,                     1.25,       2.4444444444444446,                      4.2,       2.4285714285714284,       2.4545454545454546,        4.076923076923077
   0.00028759999986505136,                        3,                       22,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        33.31866069592337,      -26.942263955781275,        59.57900584636931,       0.8685714285714288,                   0.0625,        3.111111111111116,   6.0000000000000005e-30,                     1.25,       2.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        4.076923076923077
