x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,f2,isFeasible,isFrontier
0.5620663723794926,0.2679073478896746,0.6623311388763338,0.5769584062702311,0.00917526277708695,0.014274764905383324,0.7278373385156368,0.1596715816166642,0.9129229218691794,0.5385762014328385,0.9356781765700373,8.18222299716699,True,False
0.05920885178854323,0.3707473191961276,0.3362670622685453,0.2999083681461448,0.64827492884517,0.22274827581532416,0.7606556898242469,0.2786049478135162,0.5547564943108241,0.5697688914045475,0.5851455224589851,8.326641965673236,True,False
0.24270474846935952,0.2664957659561834,0.5695374824156443,0.19303880464671996,0.8204190790353427,0.580016295565936,0.6171205572109878,0.9163726060146781,0.7996185519581537,0.7438469106457123,0.6421808348840009,8.91373517339302,True,False
0.43944178351785507,0.001158279412637346,0.9450214651072493,0.33887653742195306,0.12606241680463073,0.1743474541322947,0.6356404381941233,0.5652815881413094,0.7677342362037891,0.6455082203579117,0.9025613369681666,8.341951919867554,True,False
0.9078891855527539,0.09740473203333179,0.19667144944755005,0.7174833421530579,0.06838548500685297,0.9807721797216828,0.3427805202716695,0.09231280435183457,0.8819430516870486,0.059764273501915384,0.9756215782252908,7.957401060698414,True,False
0.0,0.8707473191961276,4.4102287247721917e-16,5.550764549347775e-32,1.0,0.0,1.0,0.7786049478135161,0.054756494310824085,1.0,1.0,8.536888654465535,True,False
0.4078891855527539,2.3263140118121323e-17,1.243015621887119e-31,0.21748334215305787,0.5683854850068529,1.0,0.8427805202716695,2.571398453683892e-17,0.38194305168704856,9.26047883956135e-18,0.8198664739032819,7.758861904658476,True,False
0.06206637237949264,4.404746807257784e-19,0.9999999999999999,1.0,2.5116167692905927e-21,0.5142747649053834,1.0,5.769574571340136e-20,0.41292292186917945,0.038576201432838464,0.5247224382904928,8.299656639978153,True,False
0.907889185552753,0.0,2.4715718395927175e-16,0.0,0.06838548500685299,0.5,0.34278052027166955,7.992633207806381e-17,0.0,0.5,0.9756215782252912,6.520543357990572,True,True
1.5620958718225699e-16,2.4270738138073013e-17,1.243015621887119e-31,0.7174833421530579,1.0,0.5,0.3427805202716695,3.242762514899075e-17,0.8819430516870486,3.0960181713343983e-18,1.0,7.9538854210615755,True,False
0.4078891855527539,2.3263140118121323e-17,1.243015621887119e-31,0.21748334215305787,0.5683854850068529,0.8749999999999999,0.8427805202716695,2.571398453683892e-17,0.6024288146088107,9.26047883956135e-18,0.8198664739032819,7.813081483979509,True,False
0.06206637237949264,4.404746807257784e-19,1.243015621887119e-31,1.0,2.5116167692905927e-21,0.8749999999999999,0.8427805202716695,5.769574571340136e-20,0.6024288146088107,9.26047883956135e-18,0.5247224382904928,7.979764857960379,True,True
1.0,7.950961435926942e-18,1.4202803240648211e-16,1.9320226600218605e-21,2.0606467454548656e-17,1.0003484126027542e-21,3.4474144195862033e-16,6.653046206637096e-17,2.47336550395669e-22,1.0,1.0,6.034761944910224,True,False
6.9004718504842615e-18,4.404746807257784e-19,1.243015621887119e-31,0.5,6.544243940054778e-21,1.0,0.3427805202716696,5.769574571340136e-20,1.0,7.710897620051126e-34,1.0,7.6180284094815764,True,False
0.4366474271103004,2.3381988278736165e-17,1.170624986882919e-31,0.2470257986764989,0.48357561726681536,0.9434097550935252,0.8044359181513147,1.3801642009478036e-17,0.5268335632871431,8.953198403461462e-18,0.887251432418173,7.741137990219397,True,False
0.9999999999999998,1.0533358732194682e-21,4.213878499916129e-17,0.0,1.6823274835041454e-16,3.999482761781707e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044691379837e-17,0.5,1.0,5.183186296998463,True,False
0.5,7.950961435926942e-18,1.4202803240648211e-16,1.9320226600218605e-21,2.0606467454548656e-17,1.0003484126027542e-21,6.032975234275941e-16,6.653046206637096e-17,2.47336550395669e-22,1.0,1.0,6.034761944910225,True,False
0.9078891855527539,7.987683173725377e-18,2.1956227580360002e-32,0.7174833421530579,1.0,0.6574860738613206,0.8036840800001296,2.5699418475381052e-17,0.1024288146088107,2.9225165586973767e-18,0.9756215782252908,7.874286029476603,True,False
0.06206637237949264,4.404746807257784e-19,1.0,1.0,2.5116167692905927e-21,0.7607060736790375,1.0,5.769574571340136e-20,0.41292292186917945,0.06750835250746731,0.5247224382904928,8.42424184509817,True,False
0.9999999999999992,1.0533358732194682e-21,2.1671799269912618e-17,0.0,0.0,3.999482761781707e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044691379837e-17,0.0,1.0,0.0010352062153427275,True,True
0.9999999999999996,1.0533358732194682e-21,1.0534696249788404e-17,0.0,4.2058187087596017e-17,3.999482761781707e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044691379837e-17,0.0,1.0,0.001108268074316853,True,False
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.775557561562837e-17,1.0,6.034761944910223,True,False
0.9999999999999997,1.0533358732194701e-21,2.1671799269912618e-17,3.3534108769659695e-16,4.686541644403408e-17,3.999482761781708e-21,3.6525361984552583e-22,4.333687486898096e-21,7.688044691379844e-17,6.352368812942524e-16,1.0,0.0018985514309132335,True,False
0.45040284250932905,2.3278929653605498e-17,1.170624986882919e-31,0.17930683311047976,0.5881690501888968,0.9434097550935252,0.8812384472705592,1.3777883077519335e-17,0.418826642084007,8.953198403461462e-18,0.9552467114223628,7.728433902095586,True,False
0.418817818365193,2.3262267107875828e-17,1.243015621887119e-31,1.5700744725465278e-29,0.06838548500685293,1.0,0.9167121506668328,1.3831373927602057e-17,8.67347476572155e-28,9.26047883956135e-18,0.8136642469181137,7.075393421574401,True,True
0.06206637237949264,4.404746807257784e-19,1.0,1.0,2.5116167692905927e-21,0.5142747649053834,1.0,5.769574571340136e-20,0.41292292186917945,0.06750835250746731,0.5247224382904928,8.313046866866381,True,False
0.9999999999999988,2.778935207231145e-22,2.1587807807840716e-17,0.4999999999999992,1.2325951644078318e-32,1.5603375166928557e-21,4.507605361257227e-22,3.3748954938812983e-21,2.960475296836838e-17,6.1496253262191054e-15,1.0,5.183186296998475,True,False
0.004083249988389279,3.701360974597348e-19,1.6965524332760387e-31,0.5225648855437827,2.5203394399575617e-21,0.6397101839585212,0.7374521494162087,5.716128192831797e-20,0.10242881460881072,1.6742696105893127e-17,0.9999997966819386,7.041709134921579,True,False
0.0,0.49999999999999994,0.4999999999999999,1.0,0.5,1.0,1.0,0.0,0.9129229218691794,0.5385762014328385,1.0,9.006235382768358,True,False
0.9999999999999987,1.0533358732194673e-21,2.1671799269912624e-17,1.6244431152730247e-18,7.486016230586927e-15,3.99948276178174e-21,3.652536198455256e-22,4.333687486898104e-21,7.688044691379858e-17,7.489944018408803e-21,1.0,0.003064682434385521,True,False
0.9999999999999988,2.778935207231145e-22,2.1587807807840716e-17,0.4999999999999992,1.2325951644078318e-32,1.5603375166928557e-21,4.507605361257227e-22,3.3748954938812983e-21,2.960475296836838e-17,5.573097951886064e-15,1.0,5.183186296998473,True,False
0.9999999999999998,1.0533358732194682e-21,2.1587807807840716e-17,0.0,1.6823274835041454e-16,3.999482761781707e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044691379837e-17,1.1320355214768566e-15,1.0,0.0020087623959363834,True,False
0.9999999999999992,1.0533358732194682e-21,2.1671799269912618e-17,3.970541376907025e-211,1.0951643108592932e-15,3.999482761781707e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044691379837e-17,0.0,1.0,0.0019307608766147664,True,False
0.9999999999999981,2.4420583647558403e-18,1.5483174463815652e-17,1.5672125751944363e-19,0.15336678527297118,0.9145414626890848,2.4990372557784174e-20,2.3409405899975492e-17,3.0323015798367887e-15,5.534466148387062e-18,1.0,6.123026659516617,True,False
0.9999999999999981,2.460553026087261e-18,1.5504899353992623e-17,1.5635311911420214e-19,5.678829091958249e-16,0.8791512064086578,2.4966912734316112e-20,2.302887142173707e-17,3.0327124865330887e-15,5.5258280229462655e-18,1.0,5.865707324662838,True,False
0.0,0.0,0.4999999999999999,1.0,0.49999999999999767,1.0,1.0,0.5,5.273442538573442e-16,0.0,1.0,8.451355307986384,True,False
0.999999999999997,1.3075289848418267e-18,1.5483174463815652e-17,1.5672125751944363e-19,2.0618010242252095e-15,0.9999999999999952,2.4990372557784174e-20,2.3409405899975492e-17,4.664643657743561e-16,5.534466148387062e-18,1.0,6.03476194491022,True,False
0.999999999999997,1.3075289848418267e-18,1.5483174463815652e-17,1.5672125751944363e-19,2.0544430126062672e-15,0.999999999999995,2.4990372557784174e-20,2.3409405899975492e-17,4.786306241823685e-16,5.534466148387062e-18,1.0,6.03476194491022,True,False
0.9999999999999992,1.0533358732194833e-21,2.1671799269912852e-17,5.035840126174119e-18,2.068417653069546e-15,3.99948276178158e-21,3.6525361984552926e-22,4.33368748689804e-21,7.688044691379917e-17,6.456219549638537e-18,1.0,0.0022439144608194486,True,False
0.9999999999999987,1.0533358732194682e-21,2.1671799269912618e-17,0.0,0.0,3.999482761781707e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044691379837e-17,0.0,1.0,0.0010352062153427275,True,True
0.1378019484291506,4.545230559257298e-19,1.212466861167352e-31,0.9981507059913548,2.6981006678269054e-21,0.999975043033811,1.0,5.825924214442604e-20,0.9816972479426912,9.047493740873924e-18,0.9889142110317685,8.221912954021409,True,False
0.13800250440277892,4.503906613834854e-19,1.2360008921146473e-31,0.99820987192212,2.6074593550928742e-21,0.9999951859151293,0.9999999999999999,5.954479253225656e-20,0.9816826995474783,9.153743713758606e-18,0.9893324164521253,8.221844022238619,True,False
2.666831326721138e-16,0.04023239197232104,1.0,0.5000000000000138,0.4999999999999856,0.9999999999999785,0.6079611908813833,2.3890719385487224e-16,0.24209275778390926,0.45530496486399047,1.0,8.384679079798527,True,False
0.999999999999999,1.053335873219474e-21,2.1671799269912535e-17,5.844569505592425e-15,3.059649298514227e-17,3.999482761781717e-21,3.652536198455336e-22,4.333687486898101e-21,7.688044691379768e-17,1.9259299443872348e-34,1.0,0.0028870871279926442,True,False
0.9999999999999981,2.1159257375766485e-18,1.5504899353992623e-17,1.5635311911420214e-19,5.678829091958249e-16,0.37915120640877853,2.4966912734316112e-20,2.302887142173707e-17,3.0327124865330887e-15,5.5258280229462655e-18,1.0,4.880465131060179,True,False
0.9999999999999981,2.1159257375766485e-18,1.5504899353992623e-17,1.5635311911420214e-19,5.678829091958249e-16,0.379151206408688,2.4966912734316112e-20,2.302887142173707e-17,3.0327124865330887e-15,5.5258280229462655e-18,1.0,4.8804651310599265,True,False
0.06206637237949264,4.404746807257784e-19,1.0,1.0,2.5116167692905927e-21,0.7607060736790375,1.0,5.769574571340136e-20,0.41292292186917945,0.038576201432838464,0.5247224382904928,8.411442841532757,True,False
0.999999999999999,1.0533358732188698e-21,2.1671799269907965e-17,3.516682913289568e-15,1.355127942678214e-12,3.999482761786116e-21,3.652536198455394e-22,4.333687486899041e-21,7.688044691376899e-17,2.8281835928884402e-14,1.0,0.01124640223289845,True,False
1.0,2.4806982366860412e-18,2.620898690009436e-17,3.787608981865229e-19,0.6533667852719859,0.9999999999999413,2.4990372557784358e-20,2.3409405900029323e-17,5.3216928594919e-15,5.455584662943136e-18,1.0,6.747062795382716,True,False
0.4999999999999981,3.9288509855254216e-18,4.236395231553805e-17,6.261153765847072e-19,0.6533667852709044,0.9999999999999704,4.1574620806631594e-20,3.7502854230943093e-17,4.203718941969938e-15,8.427305706480714e-18,1.0,6.747062795381758,True,False
1.3878456493866266e-14,6.750336864296042e-16,0.5000000000001366,0.994986744721937,0.0,0.9228321590968136,0.996878099000007,2.1416250879545095e-15,0.4816757860795761,0.03290583803156826,1.0,8.19551732789122,True,False
0.999999999999999,1.0533358732197996e-21,2.1671799269869696e-17,2.55723862186244e-17,1.2274069140773918e-12,3.99948276178112e-21,3.6525361984428225e-22,4.333687486904003e-21,7.688044691335013e-17,1.5367329523345053e-16,1.0,0.010909396814706485,True,False
0.907889185552753,0.460634619306158,2.4715718395927175e-16,0.48100406727651934,0.23938045524771828,0.5,0.13071233538216087,2.2256840259943916e-17,0.0,0.5,0.9756215782252912,7.27866754662848,True,False
0.907889185552753,0.44511923044894114,2.4715718395927175e-16,0.4765763523356375,0.568385485006853,0.5,0.3138690244173956,9.954445936788202e-18,0.0,0.5,0.9756215782252912,7.600717676076922,True,False
1.6989574358712184e-12,2.43543577660201e-19,0.9999999999999999,0.9999999999999906,2.921358355926313e-21,0.6385601978876991,0.9968704970942367,1.8639040392234325e-20,0.39395919941628493,0.05304227718479749,1.0,8.26679370957928,True,False
0.999999999999999,1.053335873218708e-21,2.1671799269920186e-17,8.348680011994118e-16,4.954776322437434e-14,3.999482761782262e-21,3.652536198453594e-22,4.333687486902741e-21,7.688044691389665e-17,6.628872312323009e-13,1.0,0.00952811701744252,True,False
6.828499484358683e-21,1.9555537150098752e-17,1.4008584906117747e-31,3.0234472278543603e-31,0.5683854850068528,0.9999999999999668,0.9560172842595599,2.765868945578025e-17,1.1389366625510324e-27,1.6834817151120015e-17,1.0,7.417246490844775,True,False
6.828499484358683e-21,1.9555537150098755e-17,1.4008584906117747e-31,3.0234472278543603e-31,0.5683854850068528,0.9999999999999668,0.9560172842595599,2.765868945578025e-17,1.1389366625510324e-27,1.6834817151120018e-17,1.0,7.417246490844775,True,False
1.0,1.7360024002852004e-16,7.429180965765592e-16,1.1664280097119244e-16,3.744462178651654e-16,1.7070498486019484e-15,0.04999999888241273,1.5543165681627148e-15,4.912487129817001e-17,0.0,1.0,3.1678497116804882,True,False
0.9999999999999992,1.0533358732189409e-21,2.1671799269904023e-17,9.935921021716635e-16,6.53883311020151e-14,3.9994827617832774e-21,3.6525361984547246e-22,4.333687486896549e-21,7.68804469137572e-17,4.22068218491794e-15,1.0,0.005351652001482377,True,False
1.0,1.0533358732194682e-21,7.374287374853225e-17,0.0,1.6823274835041454e-16,3.999482761781707e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044691379837e-17,0.75,1.0,5.664201671360898,True,False
0.10861615166411212,4.404746807257784e-19,1.0,1.0,2.5116167692905927e-21,0.5142747649053834,1.0,5.769574571340136e-20,0.6411536523364744,0.038576201432838464,0.6812317889392414,8.38098382784025,True,False
0.999999999999999,1.0287461615416299e-21,2.1325911138916628e-17,2.2472979062427886e-12,0.035280621129274825,3.926015321924414e-21,3.661199896244224e-22,4.34736713469018e-21,7.717167332988146e-17,1.3809912367965867e-14,1.0,2.9444830280567813,True,False
0.9999999999999987,1.0534831466712747e-21,2.164439052060702e-17,3.9737153191929795e-16,4.9935415805024525e-14,3.9992666893447216e-21,3.6463663181242125e-22,4.3337543670601704e-21,7.677900573129614e-17,7.010699395336119e-15,1.0,0.005081217431393283,True,False
0.9999999999999987,1.0534831466712747e-21,2.164439052060702e-17,4.1115363476713587e-16,5.263582046867704e-14,3.9992666893447216e-21,3.6463663181242125e-22,4.3337543670601704e-21,7.677900573129614e-17,7.039388007307581e-15,1.0,0.005140741722977394,True,False
0.49999999999999933,8.370539217586247e-16,0.0,3.774758283725532e-15,1.7263578160886648e-14,3.9968028886505635e-15,1.4438736985151725e-14,3.547397070579994e-15,0.4999999999999969,4.218847493575595e-15,1.0,5.1831862969985645,True,False
0.999999999999999,1.0533358732042716e-21,2.1671799269759258e-17,1.5214743770042359e-12,9.09862172205378e-19,3.999482761781931e-21,3.6525361984667584e-22,4.333687486925764e-21,7.688044691461748e-17,9.139903665751523e-16,1.0,0.01151071710921238,True,False
0.9999999999999994,3.291749227386904e-22,6.02566026028886e-17,0.9999999999999263,1.291246335344004e-32,1.5603375166928557e-21,4.721917025760602e-22,3.3748954938812983e-21,2.992258318870748e-17,1.0778727772044476e-14,1.0,6.034761944910139,True,False
0.9999999999999994,3.291749227386904e-22,6.02566026028886e-17,0.9999999999999263,1.291246335344004e-32,1.5603375166928557e-21,4.721917025760602e-22,3.3748954938812983e-21,2.992258318870748e-17,1.8862773601077837e-14,1.0,6.034761944910151,True,False
1.0,1.0533358732194694e-21,2.1671799269910368e-17,9.355105014461014e-17,1.4086801878946639e-32,3.9994827617818465e-21,3.6525361984554365e-22,4.333687486898108e-21,2.4033876797121868e-17,1.0044699066113137e-14,1.0,0.0032986262605896187,True,False
0.999999999999999,1.0533358732134866e-21,2.1671799269764398e-17,6.450878913668023e-16,5.165160688947101e-31,3.9994827618121995e-21,3.652536198438078e-22,4.33368748692838e-21,7.688044691422422e-17,4.305360449113269e-12,1.0,0.014914774508646242,True,False
0.4575429372663176,6.460923046638084e-19,0.5586548818718959,0.5000000000239908,1.862716256842439e-21,0.9999968896620668,0.9999999999998878,7.6010952806879e-23,1.0021961532808461e-13,0.5675083525074662,0.9781059502499113,8.05331173191798,True,False
0.5620663723794926,6.787231627894984e-19,0.5197245296513201,0.5000000000239251,2.1055790386917382e-21,0.9999989753837247,0.9999999999998835,7.598989217061679e-23,1.0009683636483223e-13,0.5675083525074667,0.9356781765700373,8.043673492279726,True,False
0.5620663723794659,0.10730564955411853,0.9999999999999437,0.9999999999999776,0.11994886361762415,0.4769988515549574,0.9999999999999984,4.415918401549881e-15,0.10287751319886615,1.8647552397773816e-14,0.9356781765701129,8.152225602094596,True,False
0.9999999999999992,1.0533358732187579e-21,2.167179926998956e-17,3.773065428507831e-14,2.8389996001581348e-14,3.9994827617800425e-21,3.6525361984489816e-22,4.3336874868792655e-21,7.688044691381614e-17,5.8724934950130304e-12,1.0,0.01615787337092188,True,False
0.9999999999999997,1.0533358732194682e-21,2.1671799269912618e-17,0.0,0.0,3.9994826911364e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044648207766e-17,0.25000000013402146,1.0,4.460295845555751,True,False
0.9999999999999997,1.0533358732194682e-21,1.0534696249788404e-17,0.0,4.2058187087596017e-17,3.9994826911364e-21,3.652536198455256e-22,4.333687486898103e-21,7.688044648207766e-17,0.25000000013402146,1.0,4.460295845555751,True,False
0.10861615166411212,4.404746807257784e-19,1.0,1.0,2.5116167692905927e-21,0.7607060736790375,1.0,5.769574571340136e-20,0.41292292186917945,0.06750835250746731,0.6812317889392414,8.401923341175738,True,False
0.999999999999999,1.0533358732203063e-21,2.1671799270837264e-17,4.444512341948421e-12,4.420632442302144e-13,3.9994827618214146e-21,3.6525361984399416e-22,4.333687486872122e-21,7.688044690728096e-17,7.397088695950448e-12,1.0,0.019361886230407594,True,False
0.9999999999999977,2.71396583158659e-21,4.8634609140132976e-17,0.4999999999978877,0.13639143835354858,5.515612459569213e-21,8.54377224743951e-22,1.462018683786523e-20,1.998093420628359e-16,0.4999999999912067,1.0,6.207816683167087,True,False
0.9999999999999977,2.988470378507547e-21,9.703952799780383e-17,0.49999999999744427,0.23416207700037583,5.5410486370990366e-21,8.717733645466651e-22,1.4842401865848926e-20,2.1164053388360518e-16,0.4999999999990126,1.0,6.322377584873547,True,False
0.9999999999999998,0.0,0.5,1.110223024625164e-16,1.065814103640145e-14,0.0,0.0,0.0,0.0,8.951173136040325e-16,1.0,5.183186296998489,True,False
0.9999999999999993,1.0619010000849971e-21,2.1633006836120664e-17,0.002080328308181143,5.5133458507288974e-14,4.15424568719273e-21,3.577385199587319e-22,4.278789004622041e-21,7.794901378371655e-17,6.642413319094783e-13,1.0,1.635727952566727,True,False
0.9999999999999991,2.461891084054459e-18,1.5483174463815652e-17,1.3428166586095217e-19,0.3053024658210628,0.9999999999999982,2.5141674257767697e-20,2.3997399554281467e-17,5.330057943745857e-15,5.606106099420292e-18,1.0,6.401471101322891,True,False
0.9999999999999991,2.461891084054459e-18,1.5483174463815652e-17,1.3428166586095217e-19,0.3053024658210628,0.9999999999999982,2.5141674257767697e-20,2.3997399554281467e-17,5.330057943745858e-15,5.606106099420293e-18,1.0,6.401471101322891,True,False
0.10861615166411212,4.404746807257784e-19,1.0,1.0,2.5116167692905927e-21,0.5142747649053834,1.0,5.769574571340136e-20,0.41292292186917945,0.038576201432838464,0.6812317889392414,8.277005742748814,True,False
1.0,1.0533358732194835e-21,2.1671799269911533e-17,1.3735628560454628e-17,1.003647215349119e-13,3.999482761781672e-21,3.6525361984554107e-22,4.333687486897745e-21,2.403387679711566e-17,1.5296313751184357e-13,1.0,0.00735969406140336,True,False
0.97008394621989,0.14494470989194067,4.658908021563466e-16,2.426540153334843e-29,0.10680156338734957,0.9851007714736396,0.7785261762179191,6.021614549322252e-17,0.45200094937278323,0.9189376015728252,0.9995186847859273,7.924651555131722,True,False
0.9745272556559177,0.18001709820391107,4.772878080682815e-16,2.3087107532211274e-29,0.10623335625458635,0.9873086800504529,0.7797089559695697,5.5107893304243016e-17,0.4561696620771774,0.9353170740655083,0.9998030168561389,7.955263601639928,True,False
