FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	557.52	557.52	4998550.0	4998550.0	1.83746	1.83746	-366.959	-366.959	2611.56	2611.56	-0.67705	-0.67705	-52538.2	-52538.2	-103.077	-103.077	44.4653	44.4653	-1618.27	-1618.27	494713.81997099996
2	-30994.8	-30994.8	-171.953	-171.953	1.83746	1.83746	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-0.67705	-0.67705	-52538.2	-52538.2	-103.077	-103.077	-1416.12	-1416.12	-1618.27	-1618.27	-258785.125959
3	-30994.8	-30994.8	-171.953	-171.953	-2902.7	-2902.7	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-19979.6	-19979.6	-52538.2	-52538.2	-103.077	-103.077	-1416.12	-1416.12	-1618.27	-1618.27	-261073.47199999998
4	-30994.8	-30994.8	-1203.73	-1203.73	-13777800.0	-13777800.0	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-19979.6	-19979.6	-52538.2	-52538.2	-107138.0	-107138.0	-1416.12	-1416.12	-37215.0	-37215.0	-1652929.5450000002
5	-4433950.0	-4433950.0	-1203.73	-1203.73	-13777800.0	-13777800.0	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-19979.6	-19979.6	-52538.2	-52538.2	-107138.0	-107138.0	-1416.12	-1416.12	-37215.0	-37215.0	-2093225.065
6	-4433950.0	-4433950.0	-1203.73	-1203.73	-13777800.0	-13777800.0	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-19979.6	-19979.6	-52538.2	-52538.2	-107138.0	-107138.0	-2544540.0	-2544540.0	-37215.0	-37215.0	-2347537.453
7	-4433950.0	-4433950.0	-1203.73	-1203.73	-13777800.0	-13777800.0	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-19979.6	-19979.6	-52538.2	-52538.2	-107138.0	-107138.0	-2544540.0	-2544540.0	-37215.0	-37215.0	-2347537.453
8	-4433950.0	-4433950.0	-4371760.0	-4371760.0	-13777800.0	-13777800.0	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-116315.0	-116315.0	-52538.2	-52538.2	-107138.0	-107138.0	-2544540.0	-2544540.0	-37215.0	-37215.0	-2794226.62
9	-4433950.0	-4433950.0	-4371760.0	-4371760.0	-13777800.0	-13777800.0	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-116315.0	-116315.0	-52538.2	-52538.2	-107138.0	-107138.0	-2544540.0	-2544540.0	-37215.0	-37215.0	-2794226.62
10	-4433950.0	-4433950.0	-4371760.0	-4371760.0	-13777800.0	-13777800.0	-1088080.0	-1088080.0	-1412930.0	-1412930.0	-116315.0	-116315.0	-117409.0	-117409.0	-107138.0	-107138.0	-2544540.0	-2544540.0	-37215.0	-37215.0	-2800713.7
