x1,x2,x3,x4,x5,x6,f1,f2,c1,c2,c3,c4,c5,c6,isFeasible,isFrontier
2.3809861728846164,3.5891285934839,3.441135184604898,2.474324321522171,3.6615194074013915,5.779882148508894,-21.524604106248816,83.32839344426222,-3.970114766368516,-0.029885233631483654,-0.7918575794007165,-10.386399607567084,-1.3310754273814318,-2.217490074877582,True,False
2.0,1.8854466705435032e-18,1.441135184604898,4.672039128861805e-21,1.6615194074013915,2.2084697032368776,-20.632208177465085,13.714855791592848,0.0,-4.0,-4.0,-5.656340011630509e-18,-1.569940487323195,0.0,True,False
2.0,5.423199773051004e-17,1.441135184604898,6.1145508276876835e-21,1.6615194074013915,2.2084697032368785,-20.632208177465085,13.714855791592852,0.0,-4.0,-4.0,-1.626959931915301e-16,-1.569940487323195,-8.881784197001252e-16,True,False
2.0,3.9999999999999996,3.4923235708430966,3.757617501592221,4.99999999999968,9.99999999999162,-26.270426057311923,171.31601321156762,-4.0,-4.440892098500626e-16,-4.440892098500626e-16,-11.999999999999998,-8.171241461241152e-14,-9.99999999999034,True,False
2.0,6.186211794699512e-18,1.0,0.0,1.0,0.0,-20.0,6.0,0.0,-4.0,-4.0,-1.8558635384098537e-17,0.0,0.0,True,False
2.0,6.173362592882453e-17,1.0000000000000022,6.2464089284068475e-21,1.0,2.881256119412053e-17,-20.0,6.000000000000004,0.0,-4.0,-4.0,-1.852008777864736e-16,-8.881777950592323e-15,0.0,True,False
1.0551508676785915e-18,2.0,1.9248994659946745,2.8441588417814643,4.999999999999685,9.999999999994424,-118.19140780522667,140.7944774713556,0.0,-4.0,-1.0551508676785915e-18,-8.0,0.0,-9.999999999993163,True,False
2.0,2.3015645938464922e-17,1.0,0.0,3.0,5.0,-24.0,39.0,0.0,-4.0,-4.0,-6.904693781539477e-17,0.0,-1.0,True,False
5.328003023071174e-15,1.9999999999999998,2.9999999999999982,3.84596745286158e-15,1.000000000000002,8.103397924717707e-15,-119.99999999999943,13.999999999999993,-4.884981308350689e-15,-3.9999999999999947,-5.550047627996206e-15,-7.999999999999994,-3.999999999999996,0.0,True,True
2.0,1.0115815698843884e-17,3.0,2.393512750743288e-20,1.0,2.1130202818419958e-30,-24.0,14.0,0.0,-4.0,-4.0,-3.0347447096531654e-17,-4.0,0.0,True,False
1.9471818651844762e-18,2.0,3.9248994659946748,4.1596057801980635e-20,5.0,9.99999999991236,-140.55503688617594,144.4048358164125,0.0,-4.0,-1.9471818651844762e-18,-8.0,-3.1445609778027652,-9.99999999991236,True,False
