x1,x2,x3,x4,x5,x6,f1,f2,c1,c2,c3,c4,c5,c6,isFeasible,isFrontier
3.5781440344370097,0.9102916286209527,2.7185765309627157,1.9702822172427457,1.924885020877804,4.756533980511765,-71.37960104264262,51.23421380196166,-2.4884356630579623,-1.5115643369420377,-4.667852405816057,-1.1527308514258485,-1.950518613832275,-1.9124061988446854,True,False
1.7973311221797207e-18,2.0,1.0000000000189795,6.748243058290483e-21,1.0,1.481990019648601e-13,-116.0,6.000000000037959,0.0,-4.0,-1.7973311221797207e-18,-8.0,-7.591793859553966e-11,-1.4832579608992091e-13,True,False
1.0250494290945968e-16,2.0,1.0,0.0,1.0,6.9743078275491215e-16,-116.0,6.0,0.0,-4.0,-1.0250494290945968e-16,-8.0,0.0,-8.881784197001252e-16,True,True
3.3719368550919097e-15,2.0000000000000027,2.200000017881398,1.3484267106227157e-15,1.0,0.0,-117.44000004291502,9.840000078678163,-6.217248937900877e-15,-3.999999999999994,-7.07401595991534e-16,-8.000000000000005,-3.360000028610235,0.0,True,False
1.5549400871580279e-16,1.9999999999999998,1.0,0.0,1.0,1.8697865533084622e-16,-115.99999999999997,5.999999999999999,0.0,-4.0,-3.775386136408341e-16,-7.999999999999999,0.0,0.0,True,True
3.145329463814511e-18,2.0,1.0000000000189795,6.748243058290483e-21,1.0,1.481990019648601e-13,-116.0,6.000000000037959,0.0,-4.0,-3.145329463814511e-18,-8.0,-7.591793859553966e-11,-1.4832579608992091e-13,True,False
5.5043265616753945e-18,2.0,1.0000000000189795,6.748243058290483e-21,1.0,1.481990019648601e-13,-116.0,6.000000000037959,0.0,-4.0,-5.5043265616753945e-18,-8.0,-7.591793859553966e-11,-1.4832579608992091e-13,True,False
1.1168633088006935e-15,1.9999999999999991,4.200000017881398,2.184311784817864e-15,1.0,1.1742279394244333e-43,-126.24000011444082,22.64000015020374,-4.440892098500626e-16,-4.0,-2.0050417285008188e-15,-7.9999999999999964,-2.5599999570846426,0.0,True,True
1.1656329939994897e-17,2.0,1.0000000000094866,6.7666507454345215e-21,1.0,1.877050679872344e-13,-116.0,6.000000000018973,0.0,-4.0,-1.1656329939994897e-17,-8.0,-3.79465347965015e-11,-1.8740564655672642e-13,True,False
1.9782258432611335e-17,2.0,1.0000000000094877,6.782465879308862e-21,1.0,1.8788016047686818e-13,-116.0,6.000000000018975,0.0,-4.0,-1.9782258432611335e-17,-8.0,-3.7950975688584184e-11,-1.8829382497642655e-13,True,False
2.663109875288645e-15,1.9999999999999973,4.999999999999998,4.4206536036666924e-15,1.0,9.415511203054644e-44,-131.9999999999997,29.99999999999997,0.0,-4.0,-5.327645134389021e-15,-7.999999999999989,-2.6847737539343094e-15,0.0,True,False
1.0882614361392934e-15,1.9999999999999991,4.999999999999991,4.889020789316611e-18,1.0,1.1742279394244333e-43,-131.99999999999983,29.999999999999908,0.0,-4.0,-1.9764398558394185e-15,-7.9999999999999964,-3.5522247767215694e-14,0.0,True,False
5.4578804747946626e-18,2.0,1.0000000000047284,6.753805952344182e-21,1.0,1.791843071558985e-13,-116.0,6.000000000009457,0.0,-4.0,-5.4578804747946626e-18,-8.0,-1.891375944076036e-11,-1.794120407794253e-13,True,False
9.839373673544262e-18,2.0,1.0000000000047429,6.753730051102899e-21,1.0,1.7915295495537287e-13,-116.0,6.000000000009486,0.0,-4.0,-9.839373673544262e-18,-8.0,-1.8971491038040946e-11,-1.794120407794253e-13,True,False
1.6019527148997253e-16,1.9999999999999998,1.0,0.0,1.0,1.2542389893028625e-15,-115.99999999999997,5.999999999999999,0.0,-4.0,-3.8223987641500386e-16,-7.999999999999999,0.0,-8.881784197001252e-16,True,True
9.542938365413355e-18,2.0,1.0000000000000002,6.493134287539594e-21,1.0,1.0782314563555305e-12,-116.0,6.0,0.0,-4.0,-9.542938365413355e-18,-8.0,-8.881719265658377e-16,-1.078248601515952e-12,True,True
1.7383190445955424e-16,1.9999999999999998,1.0000000000000002,0.0,1.0,1.8309432964164896e-16,-115.99999999999997,6.0,0.0,-4.0,-3.958765093845855e-16,-7.999999999999999,-8.881784197001252e-16,0.0,True,False
2.1793101063796103e-15,1.9999999999999978,2.2000000178813988,3.002573936225493e-15,1.0,1.1742279394244333e-43,-117.4400000429151,9.840000078678145,0.0,-4.0,-4.399756155629924e-15,-7.999999999999991,-3.3600000286102345,0.0,True,True
3.813792686164318e-15,1.9999999999999978,2.2000000178813988,3.002573936225493e-15,1.0,1.1742279394244333e-43,-117.44000004291495,9.840000078678145,-1.7763568394002505e-15,-3.9999999999999987,-6.034238735414631e-15,-7.999999999999989,-3.3600000286102345,0.0,True,False
1.8469523167136657e-16,1.9999999999999998,1.0,0.0,1.0,1.7295353858663313e-16,-115.99999999999997,5.999999999999999,0.0,-4.0,-4.067398365963979e-16,-7.999999999999999,0.0,0.0,True,True
8.853326303060977e-17,2.0,5.0,0.0,1.0,1.1742279394244333e-43,-132.0,30.0,0.0,-4.0,-8.853326303060977e-17,-8.0,0.0,0.0,True,False
1.7938365009155446e-16,1.9999999999999998,1.0,0.0,1.0,6.9743078275491215e-16,-115.99999999999997,5.999999999999999,0.0,-4.0,-4.0142825501658577e-16,-7.999999999999999,0.0,-8.881784197001252e-16,True,True
8.619921135033165e-14,2.000000000000032,1.0000000000000013,3.934809024378056e-15,1.0000000000000018,1.372348750163437,-115.99999999999136,7.883341092075282,-1.1812772982011666e-13,-3.999999999999882,-5.422478824112714e-14,-8.00000000000001,-1.3942614938226957e-15,-1.3723487501634297,True,False
1.5242520711302753e-16,1.9999999999999998,4.6000000089407,8.454145843406375e-18,1.0,1.1735463528609418e-43,-128.96000006437302,26.16000008225444,0.0,-4.0,-3.744698120380588e-16,-7.999999999999999,-1.439999971389759,0.0,True,True
1.7021522143075062e-16,1.9999999999999998,3.200000017881398,3.0,1.0,1.170241785182488e-43,-105.84000007867812,24.240000114440946,0.0,-4.0,-3.9225982635578193e-16,-7.999999999999999,-0.9599999928474405,0.0,True,False
2.9787663750381354e-16,1.9999999999999998,3.200000017881398,3.0,1.0,1.170241785182488e-43,-105.84000007867812,24.240000114440946,0.0,-4.0,-5.199212424288449e-16,-7.999999999999999,-0.9599999928474405,0.0,True,False
1.675523825228457e-16,1.9999999999999998,5.0,0.0,1.0,1.2268895170938568e-43,-131.99999999999997,30.0,0.0,-4.0,-3.89596987447877e-16,-7.999999999999999,0.0,0.0,True,False
2.1139428738147462e-16,1.9999999999999998,1.0,0.0,1.0,2.15907349889687e-16,-115.99999999999997,5.999999999999999,0.0,-4.0,-4.3343889230650593e-16,-7.999999999999999,0.0,0.0,True,True
2.690393837030222e-15,1.9999999999999973,2.200000017881398,2.1843117848178645e-15,1.0,1.1742279394244333e-43,-117.44000004291507,9.840000078678141,0.0,-4.0,-5.354929096130598e-15,-7.999999999999989,-3.360000028610234,0.0,True,True
4.708189214802889e-15,1.9999999999999973,2.200000017881398,2.184311784817864e-15,1.0,1.1742279394244333e-43,-117.44000004291487,9.840000078678141,-2.220446049250313e-15,-3.9999999999999982,-7.372724473903264e-15,-7.999999999999988,-3.360000028610234,0.0,True,False
1.5908320700812694e-16,1.9999999999999998,4.999999999999999,7.496772349811743e-38,1.0,1.1742279394244333e-43,-131.99999999999997,29.999999999999993,0.0,-4.0,-3.811278119331582e-16,-7.999999999999999,-3.552713678800501e-15,0.0,True,False
8.853326303060977e-17,2.0,3.000000000000018,0.0,1.0,4.109788795121091e-44,-120.00000000000007,14.00000000000011,0.0,-4.0,-8.853326303060977e-17,-8.0,-4.0,0.0,True,True
1.675523825228457e-16,1.9999999999999998,3.000000000000018,0.0,1.0,4.109788795121091e-44,-120.00000000000004,14.00000000000011,0.0,-4.0,-3.89596987447877e-16,-7.999999999999999,-4.0,0.0,True,False
1.8846649252127311e-16,2.0,1.0,0.0,1.0,5.246637258053451e-17,-115.99999999999997,6.0,0.0,-4.0,-1.8846649252127311e-16,-8.0,0.0,0.0,True,False
2.129954749904607e-16,1.9999999999999998,1.0,0.0,1.0,2.8590902956239985e-16,-115.99999999999997,5.999999999999999,0.0,-4.0,-4.3504007991549204e-16,-7.999999999999999,0.0,0.0,True,True
1.8225513557447633e-16,1.9999999999999998,1.0,0.0,1.0,1.881464225975318e-16,-115.99999999999997,5.999999999999999,0.0,-4.0,-4.0429974049950764e-16,-7.999999999999999,0.0,0.0,True,True
2.666402959596575e-16,1.9999999999999998,4.400000013411049,8.445780683407948e-18,1.0,1.173018047442229e-43,-127.5600000911951,24.36000011801723,0.0,-4.0,-4.886849008846888e-16,-7.999999999999999,-2.0399999624490635,0.0,True,True
