%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      -9.974974822   1.27170629     -6.13391522    6.174810022    1.700186163    -0.40253914    -2.994170965   7.919248024    6.45680105     4.932096316    1656595.173    
2        NO_ID      -7.828913236   7.380901517    7.024445326    4.886318552    -6.902371288   -3.46171453    -8.413037507   -8.467970824   2.81960509     6.400036622    2214184.917    	2.21418e+06	2.21418e+06	2.21418e+06	2.21418e+06
3        NO_ID      -7.724539933   -0.9097567675  5.044404431    3.722952971    0.8688619648   -8.522293771   -1.265602588   -5.961180456   3.924375134    -4.192938017   1131767.798    	1.13177e+06	1.13177e+06	1.13177e+06	1.13177e+06
4        NO_ID      -7.367473373   4.865565966    9.03439436     2.23975341     -9.443342387   -3.403118992   -8.881801813   2.784203619    -7.367473373   6.94143498     2642172.768    	1.13177e+06	1.13177e+06	1.13177e+06	1.13177e+06
5        NO_ID      -7.06900235    -7.498092593   8.632770775    -8.397778253   -9.058198798   -8.825647755   -3.271889401   8.29401532     -2.027954955   -1.344340342   3867924.905    	1.13177e+06	1.13177e+06	1.13177e+06	1.13177e+06
6        NO_ID      -7.050080874   8.991668447    -7.168492691   8.102359081    3.857844783    -3.939024018   -1.468855861   -8.592486343   9.332255013    3.663747063    2697931.427    	1.13177e+06	1.13177e+06	1.13177e+06	1.13177e+06
7        NO_ID      -6.935331278   7.545091098    6.433606983    1.640980255    -6.172978912   -6.442152165   6.343882565    -0.4947050386  -6.888943144   0.07843256935  1303230.924    	1.13177e+06	1.13177e+06	1.13177e+06	1.13177e+06
8        NO_ID      -6.675313578   3.260902738    -0.9842219306  -2.957548753   -8.859218116   2.153691214    5.666371654    6.052125614    0.3976561785   -3.960997345   1000442.387    	1.00044e+06	1.00044e+06	1.00044e+06	1.00044e+06
9        NO_ID      -6.621601001   2.482070376    -3.180333872   -3.611865596   -2.648701437   3.220007935    6.047853023    6.137577441    0.5307168798   2.222052675    457729.8339    	4.57730e+05	4.57730e+05	4.57730e+05	4.57730e+05
10       NO_ID      -6.517838069   7.178868984    4.210028382    0.2706991791   -3.920102542   -9.700308237   -8.171941282   -2.710959197   -7.053743095   -6.68202765    2311954.211    	4.57730e+05	4.57730e+05	4.57730e+05	4.57730e+05
11       NO_ID      -6.314584796   4.758140812    1.102633747    8.101748711    -5.142674032   -6.221198157   2.094485305    3.970152898    1.69225135     -2.974028748   939616.5037    	4.57730e+05	4.57730e+05	4.57730e+05	4.57730e+05
