%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      -9.956663717   0.3146458327   -8.00286874    -1.641590625   -1.639759514   1.167332987    -5.897091586   -8.161564989   -2.842799158   -8.84090701    2117723.2      
2        NO_ID      -9.83764153    -1.941282388   2.333140049    3.035676138    -1.885738701   -1.971800897   2.707907346    5.782952361    4.076357311    0.07049775689  1104916.853    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
3        NO_ID      -9.796136357   -1.977294229   3.618579669    -8.695638905   9.93591113     -6.345713675   -0.3695791498  -7.593310343   5.665150914    -9.976805933   3160934.259    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
4        NO_ID      -8.898281808   2.895901364    -3.721732231   1.549424726    4.352855007    5.474105045    7.377239296    -5.703604236   0.3701895199   -2.499771111   1147167.662    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
5        NO_ID      -8.760338145   5.303811762    -6.575212867   -1.492049928   3.773613697    9.858394116    5.678579058    6.845606861    -5.087740715   -6.343882565   2109031.566    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
6        NO_ID      -8.300729392   -2.339854122   3.803521836    -0.9341715751  4.885708182    4.550614948    8.35627308     -3.970152898   3.265785699    -1.801507614   1161717.033    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
7        NO_ID      -8.093203528   8.29279458     9.273659474    -2.842188787   7.300332652    6.648457289    -4.205145421   7.244178594    4.852137822    0.2920621357   2214687.828    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
8        NO_ID      -7.699514756   9.804681539    -2.578508866   -7.622608112   9.505600146    -4.124576556   2.282479324    0.1736503189   4.179509873    2.079836421    2418379.036    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
9        NO_ID      -7.522507401   3.953062532    -5.139622181   8.626056703    -9.605090487   -1.694692831   -2.315439314   -8.073061312   -3.071687979   -5.87817011    2450704.56     	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
10       NO_ID      -7.330240791   7.420575579    5.822626423    -8.837855159   -2.014526811   5.541245766    -0.8560441908  -1.49815363    3.003326518    2.543107395    1386450.862    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
11       NO_ID      -7.155674917   -3.162022767   6.10461745     9.628894925    9.882198553    -7.738578448   -1.141697439   -1.604358043   -9.808954131   8.416699728    3330384.712    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
12       NO_ID      -5.063936277   6.025269326    8.348948637    4.909512619    3.726004822    -5.496688742   -7.68181402    2.951445051    5.254982147    6.428724021    1119784.091    	1.10492e+06	1.10492e+06	1.10492e+06	1.10492e+06
13       NO_ID      -5.0389111     7.642750328    4.39741203     -3.865779595   5.728019044    0.1004058962   4.822229682    5.252540666    -4.174016541   -8.450880459   695329.0896    	6.95329e+05	6.95329e+05	6.95329e+05	6.95329e+05
14       NO_ID      -4.01043733    -8.342234565   3.921323283    4.238715781    -2.773216956   -9.353617969   0.6094546342   7.93939024     0.6527909177   9.331644642    1733334.39     	6.95329e+05	6.95329e+05	6.95329e+05	6.95329e+05
15       NO_ID      -3.644825587   -9.281594287   3.057039094    7.482833338    -3.288369396   -8.973357341   3.511154515    5.466170232    -5.701773125   -5.052339244   1998077.684    	6.95329e+05	6.95329e+05	6.95329e+05	6.95329e+05
16       NO_ID      -3.424481948   1.371196631    2.552873318    -1.535386212   3.871272927    3.684499649    -0.2304147465  4.070863979    6.105227821    7.365642262    151418.0205    	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
17       NO_ID      -2.14148381    1.687368389    7.995544298    6.306039613    -2.178716391   -0.5270546587  9.315164647    -4.768517106   1.648915067    8.402661214    1408297.297    	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
18       NO_ID      -1.781365398   9.731437117    -7.925962096   2.676778466    3.161412397    -0.7260353404  4.91073336     -3.931699576   -1.579943236   -6.201666311   1549755.647    	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
19       NO_ID      -1.261329997   -2.648091067   0.04974517045  -8.901944029   6.261482589    8.651081881    9.437849055    -1.5622425     1.684926908    -1.779534288   1892295.297    	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
20       NO_ID      -0.3305154576  7.901547288    3.925595874    6.26453444     0.3048799097   8.126773888    5.485702078    8.973967711    7.704397717    6.266365551    1738707.608    	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
21       NO_ID      -0.2554399243  -9.846797082   -2.568742943   1.872920927    -5.643177587   -4.437086093   -2.280037843   -1.318704794   9.232154302    0.07904293954  1926184.609    	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
22       NO_ID      -0.2499465926  -0.7449568163  -6.697897275   -6.850489822   -1.393780328   4.341257973    -0.4788354137  -9.273659474   -4.81551561    -7.345500046   1471486.263    	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
23       NO_ID      0.0521866512   -4.031800287   -1.064790796   3.035676138    6.291390728    -3.827326273   -1.374858852   -8.154850917   9.858394116    -5.413678396   1630849.91     	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
24       NO_ID      0.07965330973  2.710959197    1.260719626    -0.682699057   -5.077974792   -3.882869961   6.500747703    9.448835719    0.2914517655   -7.243568224   1008507.036    	1.51418e+05	1.51418e+05	1.51418e+05	1.51418e+05
