%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      -9.964598529   -5.926999725   8.383739738    -0.389721366   -6.822412793   -8.419751579   6.504409925    -1.01413007    -3.154087954   6.169927061    2591020.49     
2        NO_ID      -9.461043123   -7.991882076   8.331858272    2.2379223      6.685689871    0.457472457    -9.046601764   -5.435651723   -3.176061281   5.601062044    2786301.98     	2.78630e+06	2.78630e+06	2.78630e+06	2.78630e+06
3        NO_ID      -9.360332041   8.488113041    -0.321970275   -7.55363628    3.512375256    7.034211249    1.812494278    4.951628162    -7.409588916   -9.943845943   2195549.479    	2.19555e+06	2.19555e+06	2.19555e+06	2.19555e+06
4        NO_ID      -8.998382519   6.608783227    2.130497147    -8.655354472   -2.04504532    0.586260567    -0.3689687796  8.706015198    -8.209784234   -5.197607349   2577066.059    	2.19555e+06	2.19555e+06	2.19555e+06	2.19555e+06
5        NO_ID      -8.642536699   1.956541643    -6.867580187   8.331858272    -6.385998108   3.943296609    7.975402081    0.1882992035   -7.476729637   -7.119052705   2212776.987    	2.19555e+06	2.19555e+06	2.19555e+06	2.19555e+06
6        NO_ID      -8.55220191    9.617297891    -7.45658742    4.346751305    -1.451765496   3.041169469    -9.51658681    8.740195929    -7.829523606   -2.576067385   3529276.592    	2.19555e+06	2.19555e+06	2.19555e+06	2.19555e+06
7        NO_ID      -8.452101199   -5.993530076   9.428083132    -8.828089236   2.726828822    5.267799921    -6.673482467   -9.780266732   1.98095645     -7.58537553    3495437.998    	2.19555e+06	2.19555e+06	2.19555e+06	2.19555e+06
8        NO_ID      -6.968901639   7.313150426    -8.22748497    -9.233985412   3.805352947    3.211462752    -6.32984405    -6.481826228   -1.46641438    5.110324412    2253760.793    	2.19555e+06	2.19555e+06	2.19555e+06	2.19555e+06
9        NO_ID      -6.694235054   -2.997833186   5.166478469    1.185644093    6.77785577     -6.505630665   -0.4641865291  2.829981384    -1.275978881   -6.378063295   772021.8822    	7.72022e+05	7.72022e+05	7.72022e+05	7.72022e+05
10       NO_ID      -6.053346355   6.605121006    -8.375804926   6.481215857    5.478377636    7.852717673    2.428357799    4.217963195    0.4519791253   2.478408155    1330663.659    	7.72022e+05	7.72022e+05	7.72022e+05	7.72022e+05
11       NO_ID      -5.853144932   -7.566454054   -7.923520615   -0.3665272988  -2.465590381   -7.972960601   4.224677267    9.816278573    8.862880337    7.139805292    2653485.036    	7.72022e+05	7.72022e+05	7.72022e+05	7.72022e+05
12       NO_ID      -5.445417646   5.222632527    -9.791253395   0.1315347758   -1.832636494   3.298745689    -7.751396222   -3.812677389   -9.45371868    3.307290872    2355660.326    	7.72022e+05	7.72022e+05	7.72022e+05	7.72022e+05
13       NO_ID      -5.411847285   -4.358958708   -9.107028413   -8.226874599   -6.373790704   -8.629718925   7.867366558    0.2731406598   -5.882442701   -0.846888638   2767409.205    	7.72022e+05	7.72022e+05	7.72022e+05	7.72022e+05
14       NO_ID      -5.147556993   3.65398114     6.903592029    4.20331431     -6.857814264   7.861873226    -3.067415387   6.505630665    8.007751701    1.113010041    1395574.436    	7.72022e+05	7.72022e+05	7.72022e+05	7.72022e+05
15       NO_ID      -5.062105167   -8.416699728   -6.699118015   -9.792474136   -7.753227332   1.041596728    0.3402813807   4.13861507     1.440778832    -7.892391736   2475805.795    	7.72022e+05	7.72022e+05	7.72022e+05	7.72022e+05
16       NO_ID      -4.926602985   -7.967467269   3.587450789    1.85033723     -2.391735588   0.7174901578   4.174626911    -6.356700339   1.138035218    -5.311746574   697362.7914    	6.97363e+05	6.97363e+05	6.97363e+05	6.97363e+05
17       NO_ID      -4.62202826    4.795373394    3.564867092    9.232764672    7.189245277    -4.226508377   -9.341410566   -9.908444472   -8.492996002   2.168950468    3634322.257    	6.97363e+05	6.97363e+05	6.97363e+05	6.97363e+05
18       NO_ID      -4.228339488   9.989623707    -2.428357799   -7.689748833   1.057466353    9.670400098    8.050477615    3.917661061    2.306283761    2.125614185    2533773.196    	6.97363e+05	6.97363e+05	6.97363e+05	6.97363e+05
19       NO_ID      -4.061098056   -1.487166967   -3.608813746   8.289132359    -1.006805628   8.698690756    1.108737449    8.351390118    -3.951231422   6.151615955    1643193.007    	6.97363e+05	6.97363e+05	6.97363e+05	6.97363e+05
20       NO_ID      -3.603930784   -7.377239296   -7.210608234   7.379070406    3.453169347    -9.619739372   -9.882198553   1.443830683    9.552598651    7.866145817    3603023.82     	6.97363e+05	6.97363e+05	6.97363e+05	6.97363e+05
21       NO_ID      -3.141880551   8.362376782    -2.208624531   4.936368908    5.435651723    3.439741203    5.012665181    1.263771477    -3.576464125   8.727378155    690696.8373    	6.90697e+05	6.90697e+05	6.90697e+05	6.90697e+05
22       NO_ID      -1.898556475   -2.385021516   -2.492446669   4.082461013    -9.055146947   4.571367534    9.125949889    4.935758538    1.770378735    -9.58006531    1371471.197    	6.90697e+05	6.90697e+05	6.90697e+05	6.90697e+05
23       NO_ID      -0.09796441542 7.816095462    -7.321085238   3.516647847    -8.999603259   9.718619343    -3.433637501   -2.519302957   8.988006226    5.84582049     2819887.435    	6.90697e+05	6.90697e+05	6.90697e+05	6.90697e+05
24       NO_ID      0.2755821406   1.502426222    -7.860042116   8.74507889     8.951994385    1.541489914    4.322336497    3.776055177    3.700979644    -5.94103824    1437952.141    	6.90697e+05	6.90697e+05	6.90697e+05	6.90697e+05
25       NO_ID      0.4611346782   6.898709067    2.504654073    4.748374889    -0.6210516678  -4.231391339   2.65846736     -6.902371288   0.5923642689   -4.74898526    530680.9474    	5.30681e+05	5.30681e+05	5.30681e+05	5.30681e+05
26       NO_ID      0.5362102115   -8.117007965   -4.898525956   -5.245826594   -5.377666555   8.295236061    8.178655354    -6.371959593   8.569902646    0.09979552599  2289673.716    	5.30681e+05	5.30681e+05	5.30681e+05	5.30681e+05
27       NO_ID      0.7217627491   -5.422833949   -0.1309244057  -5.889767144   -1.039765618   -2.071901608   1.749015778    -5.724356822   -3.757133702   7.155064547    369712.8004    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
28       NO_ID      0.8804589984   6.281014435    6.850489822    -9.005706961   2.515030366    1.554307688    -2.743919187   0.8224738304   0.7168797876   -8.566240425   1057646.834    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
29       NO_ID      1.1752678      6.283455916    6.372569964    7.276528214    8.812219611    -1.826532792   -1.943113498   -5.115207373   3.823053682    2.170781579    1125982.091    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
30       NO_ID      1.830805383    -9.895016327   9.532456435    -2.057252724   4.307077242    5.417340617    6.510513627    4.869228187    -9.859614856   7.491378521    2790357.578    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
31       NO_ID      2.483291116    7.765434736    1.53050325     -4.468825343   5.248878445    -1.888180181   -8.060243538   7.803888058    -5.628528703   3.587450789    1320735.361    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
32       NO_ID      2.81716361     -6.548356578   -6.8120365     8.03399762     4.413892026    -6.702780236   0.2597125156   5.475936155    0.6875820185   4.958342235    1135845.562    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
33       NO_ID      3.317667165    0.08697775201  3.387859737    3.587450789    9.901120029    8.569902646    -5.315408795   -4.877162999   -7.979064302   -6.992706076   2151055.073    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
34       NO_ID      4.360179449    7.751396222    -2.370372631   0.3305154576   7.74468215     -8.632160405   -4.33332316    8.97091586     5.332499161    -7.192297128   2205362.573    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
35       NO_ID      4.415723136    -7.792291025   -2.383190405   -1.380352184   3.169347209    -0.9012115848  -4.192327647   2.493667409    -8.908658101   -7.946104312   1300487.795    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
36       NO_ID      4.607989746    6.158330027    -1.796624653   -8.499710074   -5.256813257   -8.693807794   5.662099063    -8.297067171   -7.468794824   4.353465377    2425906.932    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
37       NO_ID      4.710531938    -3.712576678   5.643177587    8.275704215    9.406720176    5.558946501    8.571733757    4.803308206    -8.737144078   3.520310068    2319241.084    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
38       NO_ID      4.957731864    8.939786981    7.817316202    0.4214606159   -0.228583636   5.617542039    0.2499465926   -1.732535783   -6.815088351   7.369304483    1176647.075    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
39       NO_ID      4.988860744    -3.791924802   -1.422467727   6.499526963    -1.704458754   4.262520219    8.182317576    3.295693838    -9.662465285   3.070467238    1575389.16     	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
40       NO_ID      6.051515244    -4.222235786   -0.5728324229  1.777092807    9.472640156    8.237861263    -1.863155004   4.611651967    2.402111881    -9.810785241   1415345.302    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
41       NO_ID      7.417523728    7.188634907    -1.720938749   7.143467513    4.094058046    2.761009552    7.760551775    -8.920255135   -7.784356212   7.387615589    2280242.269    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
42       NO_ID      7.489547411    -3.147373882   -6.100344859   3.668630024    -7.321695608   -2.437513352   -3.42875454    0.3524887844   -8.77681814    8.049867244    1352263.369    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
43       NO_ID      7.600024415    5.853144932    4.938810389    -1.673940245   -0.3024384289  0.5807672353   4.136173589    1.254615925    -2.639545885   4.224677267    453553.7344    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
44       NO_ID      7.602465896    -1.544541765   -2.280648213   2.965483566    -7.401043733   -5.865962706   8.561357463    7.156895657    -1.180761132   -7.74529252    1536284.622    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
45       NO_ID      7.613452559    -2.025513474   9.085055086    -6.61854915    4.978484451    -5.39536729    8.836634419    -2.262337107   3.464156011    -2.659077731   2107859.01     	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
46       NO_ID      8.319650868    0.8456678976   -8.598590045   -4.056825465   1.841181677    -8.884243294   -4.226508377   -5.811029389   2.278817103    -3.49345378    1975439.632    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
47       NO_ID      8.740806299    6.829126865    0.7132175665   -0.78890347    -0.5331583605  -7.155064547   -3.91399884    8.80733665     -4.393139439   -6.568498795   1747688.52     	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
48       NO_ID      8.834192938    6.839503159    -1.460310678   -4.034241768   7.074495682    -9.311502426   -2.273934141   6.865749077    7.00430311     -1.01290933    2308478.304    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
49       NO_ID      9.0990936      -3.657032991   -8.51985229    -4.239936522   2.933744316    4.099551378    -5.627307962   6.761375774    -3.594775231   7.735526597    1768734.576    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
50       NO_ID      9.3877987      3.508713034    -8.704184088   -3.856013672   -9.016083254   6.269417402    7.123325297    -3.934751427   9.833979308    -8.579058199   3528716.424    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
51       NO_ID      -9.964598529   -5.926999725   0.679647206    -0.389721366   -6.822412793   -8.419751579   6.504409925    -1.01413007    -3.154087954   6.169927061    2138662.806    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
52       NO_ID      -9.964598529   -5.926999725   6.903592029    -0.389721366   -6.857814264   7.861873226    6.504409925    -1.01413007    -3.154087954   6.169927061    2073074.879    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
53       NO_ID      -9.964598529   -5.926999725   8.383739738    -0.389721366   -6.822412793   7.861873226    6.504409925    6.505630665    -3.154087954   1.113010041    2481760.592    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
54       NO_ID      -9.360332041   -2.997833186   -0.321970275   -7.55363628    3.512375256    -6.505630665   1.812494278    4.951628162    -1.275978881   -9.943845943   1402422.515    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
55       NO_ID      -9.360332041   -2.997833186   5.166478469    1.185644093    6.77785577     7.034211249    -0.4641865291  4.951628162    -1.275978881   -6.378063295   1366715.781    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
56       NO_ID      -8.998382519   8.939786981    7.817316202    -8.655354472   -2.04504532    0.586260567    0.2499465926   8.706015198    -8.209784234   7.369304483    3193010.925    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
57       NO_ID      -8.642536699   1.956541643    -6.867580187   8.331858272    -6.385998108   3.943296609    -9.615466781   0.1882992035   -7.476729637   -7.119052705   2719593.572    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
58       NO_ID      -8.55220191    9.617297891    -7.45658742    4.346751305    -1.451765496   -8.693807794   -9.51658681    8.740195929    -7.829523606   4.353465377    4146188.23     	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
59       NO_ID      -8.452101199   -2.025513474   9.428083132    -8.828089236   4.978484451    -5.39536729    8.836634419    -9.780266732   3.464156011    -2.659077731   3805775.069    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
60       NO_ID      -6.968901639   7.313150426    7.120273446    -9.233985412   3.805352947    3.211462752    -6.32984405    -6.481826228   -1.46641438    5.110324412    1855282.143    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
61       NO_ID      -6.053346355   6.605121006    7.817316202    6.481215857    -0.228583636   5.617542039    2.428357799    -1.732535783   -6.815088351   7.369304483    951624.6676    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
62       NO_ID      -5.411847285   6.281014435    6.850489822    -8.226874599   2.515030366    -8.629718925   7.867366558    0.8224738304   -5.882442701   -8.566240425   1918112.747    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
63       NO_ID      -5.147556993   3.65398114     6.903592029    4.20331431     -1.832636494   3.298745689    -3.067415387   6.505630665    8.007751701    1.113010041    818506.3973    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
64       NO_ID      -5.147556993   5.222632527    6.903592029    4.20331431     -6.857814264   3.298745689    -3.067415387   -3.812677389   8.007751701    1.113010041    965496.6992    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
65       NO_ID      -5.062105167   -7.792291025   -2.383190405   -9.792474136   -7.753227332   1.041596728    -4.192327647   4.13861507     -8.908658101   -7.946104312   2808384.434    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
66       NO_ID      -4.926602985   -4.358958708   -9.107028413   1.85033723     -6.373790704   -8.629718925   4.174626911    -6.356700339   -5.882442701   -5.311746574   1995461.524    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
67       NO_ID      -4.926602985   -4.358958708   3.587450789    -8.226874599   -2.391735588   0.7174901578   7.867366558    0.2731406598   -5.882442701   -0.846888638   1158379.73     	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
68       NO_ID      -4.62202826    -2.025513474   9.085055086    -6.61854915    7.189245277    -5.39536729    -9.341410566   -2.262337107   3.464156011    2.168950468    2271587.931    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
69       NO_ID      -4.62202826    -2.025513474   9.085055086    -6.61854915    7.189245277    -4.226508377   8.836634419    -9.908444472   3.464156011    -2.659077731   3000179.569    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
70       NO_ID      -4.228339488   9.989623707    -3.184606464   -7.689748833   1.057466353    9.670400098    8.050477615    3.917661061    2.306283761    2.125614185    2562633.395    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
71       NO_ID      0.5362102115   6.839503159    -4.898525956   -5.245826594   -5.377666555   -9.311502426   8.178655354    6.865749077    7.00430311     -1.01290933    2000334.735    	3.69713e+05	3.69713e+05	3.69713e+05	3.69713e+05
