4.08643e+00	1.02494e+00	4.50885e+00	9.88638e-01	4.63615e+00	7.80188e+00
4.08643e+00	1.02494e+00	4.41508e+00	9.88638e-01	4.63615e+00	7.81760e+00
1.28036e+00	9.98942e-01	2.71850e+00	7.63646e-01	1.34749e+00	2.83470e+00
4.08643e+00	1.03563e+00	4.50838e+00	1.17367e+00	4.63615e+00	2.78286e+00
3.84500e-01	2.19885e+00	2.83089e+00	2.84921e-01	1.41905e+00	2.83352e+00
4.08643e+00	1.22711e+00	2.64892e+00	1.17367e+00	4.69990e+00	2.78286e+00
2.97454e-01	1.77388e+00	2.82477e+00	3.88136e-01	4.42265e+00	2.81025e+00
3.83306e+00	2.02926e+00	2.80546e+00	3.68509e-01	1.04693e+00	2.81731e+00
4.86838e+00	1.02494e+00	4.50885e+00	9.88638e-01	4.63615e+00	7.80188e+00
3.84500e-01	2.19885e+00	3.18589e+00	2.84921e-01	1.41905e+00	2.83352e+00
4.08643e+00	1.03563e+00	4.51452e+00	1.17367e+00	1.33474e+00	2.25321e+00
1.28036e+00	9.98942e-01	2.64588e+00	7.57446e-01	1.34749e+00	2.83470e+00
