3.42689e+00	6.82093e-01	2.51170e+00	7.14052e-01	1.42244e+00	1.81613e+00
4.35663e+00	1.15063e+00	3.85444e+00	1.66653e-01	1.53194e+00	1.92811e+00
4.42241e+00	1.43292e+00	3.46792e+00	2.02197e-01	4.93915e+00	2.47556e+00
2.83171e+00	1.63772e+00	2.51170e+00	2.74019e-01	1.17668e+00	9.05338e-01
4.38803e+00	1.37821e+00	3.33756e+00	3.96666e-01	1.38385e+00	1.91961e+00
4.39422e+00	1.46232e+00	2.51170e+00	3.22693e-01	4.95109e+00	1.81721e+00
3.45529e+00	1.43941e+00	2.51170e+00	3.86887e-01	1.11011e+00	1.81613e+00
4.38100e+00	1.41905e+00	2.51170e+00	4.52168e-01	4.70366e+00	1.53589e+00
4.42012e+00	1.43598e+00	3.46847e+00	2.35167e-01	4.93125e+00	2.42157e+00
4.38100e+00	1.46317e+00	2.25943e+00	4.52168e-01	4.70515e+00	1.69394e+00
3.51378e+00	1.36601e+00	2.51170e+00	3.91487e-01	1.40363e+00	1.81613e+00
4.04211e+00	6.82093e-01	2.51170e+00	7.07090e-01	1.42244e+00	1.81134e+00
4.38803e+00	1.37821e+00	2.52591e+00	3.99618e-01	1.33103e+00	1.91961e+00
2.79784e+00	5.90141e-01	2.51170e+00	7.14052e-01	1.10660e+00	4.93279e-01
3.62009e+00	1.46815e+00	2.51170e+00	4.50796e-01	1.40259e+00	1.53589e+00
3.46035e+00	1.43941e+00	2.51170e+00	3.81683e-01	1.11028e+00	1.81613e+00
4.39422e+00	1.46232e+00	2.51170e+00	3.22693e-01	4.83924e+00	1.81721e+00
3.87580e+00	1.58975e+00	2.51170e+00	7.07210e-01	1.02133e+00	9.12275e-01
4.38100e+00	1.43671e+00	2.52095e+00	4.52168e-01	1.20671e+00	1.81940e+00
4.42111e+00	1.09708e+00	3.11080e+00	2.02197e-01	4.81635e+00	2.47556e+00
