4.23072e+00	1.57328e+00	2.78318e+00	2.22811e-02	2.35219e+00	4.95432e+00
4.35885e+00	1.57328e+00	3.04875e+00	2.22811e-02	2.30122e+00	4.90988e+00
3.28964e+00	1.90062e+00	2.14818e+00	6.73359e-01	1.47957e+00	2.38966e+00
3.68831e+00	1.89133e+00	2.13843e+00	4.87989e-01	1.46702e+00	2.36552e+00
3.97575e+00	1.90853e+00	2.19133e+00	2.36114e-01	2.28576e+00	4.10598e+00
4.23072e+00	1.59093e+00	2.78318e+00	2.22811e-02	1.20041e+00	4.95432e+00
4.14466e+00	1.65108e+00	2.31952e+00	4.66810e-01	1.16066e+00	4.47124e+00
2.71566e+00	1.89133e+00	2.13861e+00	4.87989e-01	1.46702e+00	2.36579e+00
3.66452e+00	1.90062e+00	2.13843e+00	5.04760e-01	1.47957e+00	2.06824e+00
4.37829e+00	1.40212e+00	3.92783e+00	2.26315e-02	1.23138e+00	4.89996e+00
3.66452e+00	1.90031e+00	2.18294e+00	5.05544e-01	1.47957e+00	2.06824e+00
1.52685e+00	1.91651e+00	2.14356e+00	5.75872e-01	1.26718e+00	2.74325e+00
4.56484e+00	1.40212e+00	3.92783e+00	2.26315e-02	1.23138e+00	4.89996e+00
1.07420e+00	1.40212e+00	3.90147e+00	6.54675e-03	1.21591e+00	2.66396e+00
3.91488e+00	1.89167e+00	2.02142e+00	7.88981e-03	1.40367e+00	2.36579e+00
1.86820e+00	1.51218e+00	2.73251e+00	3.55643e-02	1.27590e+00	2.75397e+00
4.35885e+00	1.57328e+00	2.76844e+00	2.22811e-02	2.30122e+00	4.90988e+00
3.97243e+00	1.64989e+00	2.77961e+00	4.66810e-01	1.15627e+00	3.01317e+00
3.76894e+00	1.90062e+00	2.12459e+00	6.73359e-01	1.37846e+00	2.38939e+00
