1.41696e+00	1.25935e+00	1.46363e+00	3.85148e-01	1.10958e+00	1.04815e+00
4.77205e+00	1.21303e+00	4.08584e+00	1.39637e-01	4.07372e+00	8.51849e+00
1.41696e+00	1.25935e+00	1.45823e+00	3.85148e-01	1.10958e+00	1.04815e+00
4.77205e+00	1.21291e+00	3.79808e+00	1.39637e-01	3.07116e+00	8.51517e+00
1.41696e+00	1.25935e+00	1.36785e+00	3.85148e-01	1.10958e+00	9.72572e-01
4.77205e+00	1.21303e+00	3.83766e+00	1.39637e-01	4.07372e+00	8.51849e+00
4.77205e+00	1.21440e+00	3.26971e+00	8.67290e-02	1.07981e+00	8.70747e+00
3.26679e+00	1.16918e+00	1.72893e+00	2.46717e-01	1.00187e+00	9.17946e-01
4.77205e+00	1.21440e+00	4.08606e+00	1.06937e-01	4.07372e+00	8.70747e+00
4.03626e+00	1.25935e+00	1.45823e+00	3.85148e-01	1.10958e+00	1.07605e+00
1.31805e+00	1.95710e+00	1.89029e+00	4.21868e-01	1.25057e+00	1.04773e+00
4.77205e+00	1.21285e+00	3.79808e+00	1.06157e-01	4.06363e+00	8.51517e+00
3.34820e+00	1.25935e+00	1.75074e+00	2.31714e-01	1.10958e+00	2.14817e+00
4.77205e+00	1.21303e+00	4.08753e+00	2.00494e-01	1.05302e+00	8.51849e+00
4.75122e+00	9.92289e-01	1.72256e+00	2.77652e-01	1.97533e+00	3.51117e+00
4.77205e+00	1.21115e+00	3.79808e+00	3.79973e-01	1.13457e+00	8.51517e+00
4.74915e+00	9.92289e-01	1.78768e+00	2.44025e-01	1.99456e+00	5.29215e+00
4.03626e+00	1.25935e+00	1.45692e+00	3.85148e-01	1.10958e+00	1.07605e+00
4.75149e+00	9.96263e-01	3.79808e+00	4.82980e-02	1.94629e+00	8.47293e+00
3.32966e+00	1.25935e+00	1.55319e+00	3.89747e-01	1.10958e+00	1.07648e+00
4.70618e+00	1.25577e+00	1.36785e+00	3.70688e-01	1.10958e+00	9.72572e-01
4.11815e+00	1.51174e+00	1.77728e+00	3.55410e-02	1.10254e+00	5.62489e-01
4.74915e+00	9.92289e-01	1.77914e+00	2.44025e-01	1.96776e+00	5.29215e+00
3.34820e+00	1.25942e+00	1.47287e+00	2.31714e-01	1.10958e+00	2.14817e+00
1.31805e+00	1.95710e+00	1.65348e+00	4.21868e-01	1.14739e+00	1.04773e+00
3.26679e+00	1.16918e+00	1.49015e+00	2.46717e-01	1.00187e+00	9.17946e-01
3.96172e+00	1.25935e+00	1.45823e+00	1.69128e-01	1.10958e+00	1.04771e+00
