-2.23409e+01	8.21407e+00
-2.26599e+02	1.30117e+02
-2.23360e+01	8.19832e+00
-2.19748e+02	1.20629e+02
-2.22613e+01	7.79017e+00
-2.25129e+02	1.28151e+02
-2.13196e+02	1.11932e+02
-5.54275e+01	1.69353e+01
-2.26852e+02	1.33370e+02
-1.17497e+02	2.25412e+01
-2.52865e+01	1.19803e+01
-2.25104e+02	1.27701e+02
-6.07655e+01	2.17610e+01
-2.16698e+02	1.14666e+02
-2.05575e+02	4.28333e+01
-2.13681e+02	1.12605e+02
-2.05678e+02	5.87796e+01
-1.17496e+02	2.25374e+01
-2.14616e+02	1.13576e+02
-5.81003e+01	1.76269e+01
-1.96959e+02	2.79106e+01
-1.28733e+02	2.39365e+01
-2.05612e+02	5.86429e+01
-6.04254e+01	2.08654e+01
-2.48799e+01	1.08937e+01
-5.51364e+01	1.61667e+01
-1.11655e+02	2.17651e+01
