3.10955e+00	1.44943e+00	2.37651e+00	2.00984e+00	1.18548e+00	1.90150e+00
2.93989e+00	1.57075e+00	2.18304e+00	1.52604e+00	1.18905e+00	1.61159e+00
2.93989e+00	1.57075e+00	2.16358e+00	1.52510e+00	1.09844e+00	1.61159e+00
4.53340e+00	9.41768e-01	2.49850e+00	1.97051e+00	4.16176e+00	3.99532e+00
3.10955e+00	9.56534e-01	1.92338e+00	2.00984e+00	1.18548e+00	1.76252e+00
3.13866e+00	1.12978e+00	2.37642e+00	2.13519e+00	1.21241e+00	1.93433e+00
3.14586e+00	1.61299e+00	2.35581e+00	1.70650e+00	1.22810e+00	2.03846e+00
4.53642e+00	9.22485e-01	1.99374e+00	1.52604e+00	1.18905e+00	1.89240e+00
4.01025e+00	1.32988e+00	2.37997e+00	1.71792e+00	1.18548e+00	2.18418e+00
4.52889e+00	9.29144e-01	2.37655e+00	3.05916e+00	4.61859e+00	1.76830e+00
