1.62028e-01	1.98384e+00	3.22485e+00	2.22958e+00	1.27936e+00	3.15146e+00
3.29132e-01	1.69531e+00	4.02028e+00	4.11266e-01	2.04422e+00	3.39137e+00
3.29756e-01	2.21813e+00	4.17819e+00	2.94781e-01	1.55495e+00	3.52978e+00
3.24250e-01	1.84814e+00	4.45562e+00	2.46174e-01	2.11755e+00	3.39984e+00
4.22371e+00	1.68023e+00	2.78560e+00	1.67904e+00	4.49746e+00	2.40278e+00
1.62028e-01	1.99293e+00	2.94358e+00	2.30801e+00	1.36861e+00	3.21753e+00
3.30250e-01	1.69531e+00	4.40107e+00	2.59957e-01	2.05164e+00	3.52909e+00
3.29132e-01	1.69537e+00	4.04952e+00	4.11266e-01	2.00648e+00	3.54128e+00
3.30250e-01	1.69531e+00	4.41142e+00	3.50421e-01	1.89476e+00	3.52909e+00
4.77341e+00	1.03358e+00	2.87727e+00	8.36679e-01	4.88584e+00	5.15217e+00
3.31928e-01	1.69620e+00	2.68795e+00	9.46692e-01	1.61224e+00	2.97711e+00
4.23900e+00	1.68779e+00	2.93009e+00	2.44987e-01	1.51602e+00	3.44687e+00
3.84591e-01	1.66624e+00	4.08237e+00	4.16715e-01	1.61762e+00	2.15267e+00
3.23746e-01	1.84814e+00	2.76002e+00	2.46174e-01	1.63029e+00	2.97761e+00
4.23900e+00	1.68779e+00	2.93006e+00	2.44987e-01	1.76874e+00	3.44687e+00
4.22411e+00	1.46263e+00	2.78553e+00	8.28079e-01	4.37649e+00	3.58526e+00
