3.95837e-01	2.18095e+00	3.15482e+00	1.00749e+00	1.33030e+00	4.89457e+00
6.34643e-01	1.46378e+00	2.89529e+00	8.84946e-01	1.27394e+00	3.88283e+00
3.92477e-01	2.18095e+00	3.15482e+00	1.42696e+00	1.33070e+00	3.88305e+00
4.40578e-01	2.14807e+00	3.93609e+00	1.40976e+00	2.47625e+00	3.96875e+00
6.67890e-01	1.46232e+00	3.55303e+00	8.84946e-01	1.27394e+00	3.88283e+00
3.92477e-01	2.18095e+00	3.15482e+00	1.42696e+00	3.76574e+00	4.87123e+00
1.73165e+00	6.16779e-01	2.08889e+00	1.37636e+00	1.37415e+00	3.88165e+00
3.89833e-01	2.18095e+00	3.15488e+00	1.42696e+00	1.36835e+00	3.88305e+00
3.95837e-01	2.18095e+00	2.89964e+00	1.02384e+00	1.32660e+00	4.89457e+00
2.52190e-01	2.14807e+00	3.98345e+00	1.41010e+00	4.33075e+00	3.96875e+00
