-1.39852e+02	3.50073e+01
-1.39386e+02	3.50019e+01
-2.03621e+02	6.65989e+01
-1.85376e+02	6.13274e+01
-1.35487e+02	3.18587e+01
-2.03695e+02	6.87814e+01
-1.94610e+02	6.44937e+01
-1.73149e+02	6.11824e+01
-1.86747e+01	2.20962e+01
-1.39038e+02	3.43623e+01
-3.74060e+01	2.24417e+01
-1.45613e+01	1.97760e+01
-2.04408e+02	6.89063e+01
-1.64154e+02	5.09658e+01
-1.35372e+02	3.16677e+01
-7.59267e+01	2.44637e+01
-2.14127e+02	7.04816e+01
-1.49200e+02	4.67375e+01
-1.39868e+02	3.50656e+01
-1.67641e+02	6.00411e+01
