3.85709e-01	1.69531e+00	3.86578e+00	1.90744e-01	1.43959e+00	3.52917e+00
3.85815e-01	1.73765e+00	2.94036e+00	1.93771e-01	1.55495e+00	3.46908e+00
3.85709e-01	1.67609e+00	2.97330e+00	1.46002e-01	1.44495e+00	3.52917e+00
3.85709e-01	1.69531e+00	2.91796e+00	1.90744e-01	1.43959e+00	3.52917e+00
3.85815e-01	1.68315e+00	2.55331e+00	1.84210e-01	1.55495e+00	3.52917e+00
3.85801e-01	1.69532e+00	2.99919e+00	3.50016e-02	1.62139e+00	3.58692e+00
4.24182e+00	1.69531e+00	2.95023e+00	8.92517e-01	1.46931e+00	3.06317e+00
3.98221e-01	1.69523e+00	2.95186e+00	8.32504e-01	1.55149e+00	1.95694e+00
4.24182e+00	1.69531e+00	2.95023e+00	9.02406e-01	1.47408e+00	2.94854e+00
4.30089e+00	1.69531e+00	2.92360e+00	8.47777e-01	1.62351e+00	3.96081e+00
4.24089e+00	1.69530e+00	3.99751e+00	1.60168e-01	1.37680e+00	3.28146e+00
4.25874e+00	1.69531e+00	2.92352e+00	2.12086e-01	1.43959e+00	3.52917e+00
3.19672e-01	1.73335e+00	3.74457e+00	9.01968e-01	1.44297e+00	3.52917e+00
4.24067e+00	1.69526e+00	4.31114e+00	5.22348e-03	1.89615e+00	3.28146e+00
4.24182e+00	1.69531e+00	2.95683e+00	8.53490e-01	1.47812e+00	3.19074e+00
