4.41438e+00	1.36418e+00	3.40981e+00	7.27881e-01	4.98062e+00	1.59393e+00
4.41569e+00	1.37623e+00	2.40117e+00	7.28041e-01	4.93190e+00	1.59393e+00
4.24203e+00	1.02066e+00	4.01470e+00	4.75073e-01	1.27823e+00	1.65978e+00
2.41060e+00	6.48172e-01	2.12960e+00	2.88705e-01	1.27398e+00	1.25942e+00
3.62400e+00	6.48172e-01	2.50551e+00	3.49340e-01	1.27398e+00	1.21345e+00
4.39610e+00	1.37393e+00	3.94686e+00	1.01573e+00	1.30433e+00	1.21066e+00
4.29859e+00	1.36667e+00	2.53061e+00	4.76365e-01	1.29548e+00	1.81565e+00
2.97094e+00	6.48172e-01	2.14406e+00	2.94934e-01	1.27398e+00	1.28121e+00
4.41569e+00	1.37623e+00	2.40117e+00	7.28041e-01	4.85184e+00	1.59393e+00
4.41438e+00	1.36418e+00	2.81322e+00	4.67244e-01	4.98062e+00	1.59393e+00
4.41495e+00	1.36418e+00	3.61577e+00	1.15533e+00	1.36446e+00	1.59393e+00
