3.25512e+00	1.25935e+00	1.75074e+00	3.85148e-01	1.10958e+00	1.04815e+00
3.25512e+00	1.25546e+00	1.77728e+00	3.85148e-01	1.10958e+00	1.04815e+00
3.25512e+00	1.25546e+00	1.77728e+00	3.85148e-01	1.11451e+00	1.04815e+00
4.57850e+00	1.30402e+00	1.71845e+00	4.70445e-01	1.00645e+00	1.08722e+00
3.73033e+00	1.16367e+00	1.51651e+00	7.74272e-01	1.07265e+00	1.04815e+00
3.80242e+00	1.25546e+00	1.77728e+00	3.85148e-01	1.11083e+00	1.04815e+00
3.25512e+00	1.25546e+00	1.77728e+00	3.85148e-01	1.11282e+00	1.04815e+00
3.24773e+00	1.25517e+00	1.65695e+00	3.85148e-01	1.08368e+00	1.04815e+00
3.73033e+00	1.16173e+00	1.51651e+00	7.20811e-01	1.11477e+00	1.04815e+00
4.57857e+00	1.07959e+00	1.70811e+00	2.44031e-01	1.32302e+00	2.37551e+00
4.02858e+00	1.26100e+00	1.26164e+00	7.62903e-01	1.08446e+00	1.10185e+00
4.02026e+00	1.30217e+00	1.29473e+00	7.26671e-01	1.12852e+00	9.11108e-01
4.72694e+00	1.07959e+00	1.84724e+00	1.39618e-01	1.11423e+00	2.23023e+00
4.12684e+00	1.16367e+00	1.51732e+00	7.74272e-01	1.07265e+00	1.04528e+00
7.92757e-01	1.92333e+00	1.75006e+00	3.35195e-01	1.00573e+00	8.93809e-01
3.49839e+00	1.25546e+00	1.75163e+00	3.85148e-01	1.22230e+00	1.04828e+00
3.27570e+00	1.25935e+00	1.75074e+00	3.85148e-01	1.10630e+00	1.04815e+00
8.95899e-01	1.26125e+00	1.69999e+00	4.60447e-01	1.23236e+00	1.04815e+00
4.01944e+00	1.25546e+00	1.77728e+00	3.85265e-01	1.00538e+00	7.15130e-01
4.06891e+00	1.07950e+00	1.75074e+00	2.55221e-01	1.00440e+00	1.04446e+00
4.57857e+00	1.31240e+00	1.70794e+00	2.32297e-01	1.00645e+00	2.37154e+00
1.25946e+00	1.26100e+00	1.26164e+00	7.62903e-01	1.10909e+00	8.78009e-01
