5.06089e+01	2.50131e+01	1.20407e+01	4.13576e+01
2.22905e+01	1.27313e+01	1.22175e+01	2.38225e+01
2.31929e+01	1.28571e+01	1.28255e+01	2.38214e+01
2.16899e+01	1.27479e+01	1.22171e+01	2.38214e+01
2.63674e+01	1.20315e+01	1.20994e+01	2.47152e+01
3.15432e+01	1.28876e+01	1.22368e+01	3.49254e+01
2.41083e+01	1.28571e+01	1.28245e+01	2.38434e+01
4.97878e+01	2.50131e+01	1.20407e+01	4.17302e+01
5.97991e+01	2.27558e+01	2.07096e+01	5.44816e+01
1.88588e+01	1.28624e+01	1.22014e+01	1.97145e+01
2.58494e+01	1.20210e+01	1.24851e+01	2.47160e+01
2.72835e+01	1.27364e+01	1.28980e+01	2.91961e+01
2.17447e+01	1.27479e+01	1.22214e+01	2.36219e+01
1.54607e+01	1.33685e+01	1.22972e+01	1.57079e+01
1.93053e+01	1.20334e+01	1.24851e+01	1.59947e+01
2.60242e+01	1.28451e+01	1.21395e+01	2.94217e+01
2.57094e+01	1.20202e+01	1.24837e+01	2.46206e+01
3.20162e+01	1.27515e+01	1.20431e+01	3.15211e+01
2.89121e+01	1.25933e+01	1.20461e+01	3.13072e+01
2.16899e+01	1.27479e+01	1.20140e+01	2.31695e+01
2.72835e+01	1.22018e+01	1.22172e+01	2.57819e+01
1.92459e+01	1.28599e+01	1.24740e+01	1.93376e+01
2.17817e+01	1.24488e+01	1.28367e+01	2.01437e+01
3.15352e+01	1.21815e+01	1.20658e+01	3.26417e+01
2.69906e+01	1.22637e+01	1.22047e+01	2.57819e+01
2.44763e+01	1.20412e+01	1.22205e+01	2.46434e+01
1.63575e+01	1.25899e+01	1.22733e+01	1.63761e+01
1.83826e+01	1.22018e+01	1.22196e+01	1.48128e+01
1.94430e+01	1.21769e+01	1.26682e+01	2.18158e+01
2.25827e+01	1.22025e+01	1.38702e+01	2.24644e+01
2.20854e+01	1.23702e+01	1.22029e+01	1.96147e+01
1.89195e+01	1.30999e+01	1.20343e+01	1.57079e+01
