3.39700e+01	1.27701e+01	1.20141e+01	3.06582e+01
3.12823e+01	1.28843e+01	1.20464e+01	3.15477e+01
2.23053e+01	1.20991e+01	1.25078e+01	2.23917e+01
3.00627e+01	1.20096e+01	1.23555e+01	2.93430e+01
3.25967e+01	1.25182e+01	1.34722e+01	3.58610e+01
1.37646e+01	1.23544e+01	1.23582e+01	1.31740e+01
1.70719e+01	1.24033e+01	1.24587e+01	1.80609e+01
1.53616e+01	1.22229e+01	1.24650e+01	1.69526e+01
1.38236e+01	1.24033e+01	1.21440e+01	1.60152e+01
1.45819e+01	1.20959e+01	1.22393e+01	1.41518e+01
2.54282e+01	1.21552e+01	1.21815e+01	2.53706e+01
1.93563e+01	1.20023e+01	1.22232e+01	1.67835e+01
2.64716e+01	1.20890e+01	1.22273e+01	2.58997e+01
1.70719e+01	1.24020e+01	1.24587e+01	1.83898e+01
3.04724e+01	1.25379e+01	1.23856e+01	3.12510e+01
2.99211e+01	1.20573e+01	1.29953e+01	2.94888e+01
1.70719e+01	1.24033e+01	1.24587e+01	1.76039e+01
1.36043e+01	1.24099e+01	1.21623e+01	1.39165e+01
1.84271e+01	1.20822e+01	1.32963e+01	1.88256e+01
1.70719e+01	1.24033e+01	1.21476e+01	1.64734e+01
2.54282e+01	1.21423e+01	1.21772e+01	2.55915e+01
2.58631e+01	1.20271e+01	1.23590e+01	2.93430e+01
1.91093e+01	1.20815e+01	1.20231e+01	1.66407e+01
3.23627e+01	1.25182e+01	1.34515e+01	3.58225e+01
2.53923e+01	1.21234e+01	1.21001e+01	2.26427e+01
1.79726e+01	1.24187e+01	1.20455e+01	2.00929e+01
1.37650e+01	1.24033e+01	1.21440e+01	1.33834e+01
1.63111e+01	1.23952e+01	1.21476e+01	1.48387e+01
1.71036e+01	1.23996e+01	1.24317e+01	1.72588e+01
1.37655e+01	1.23544e+01	1.20998e+01	1.34409e+01
1.69769e+01	1.24033e+01	1.24593e+01	1.80010e+01
1.36043e+01	1.24034e+01	1.25178e+01	1.35441e+01
2.31794e+01	1.20908e+01	1.20424e+01	2.23958e+01
2.15171e+01	1.20380e+01	1.22590e+01	2.15494e+01
3.32352e+01	1.27701e+01	1.21060e+01	3.12404e+01
3.00423e+01	1.20070e+01	1.23609e+01	2.93430e+01
1.34057e+01	1.23544e+01	1.21871e+01	1.31740e+01
2.61890e+01	1.20786e+01	1.21772e+01	2.55915e+01
2.23053e+01	1.23671e+01	1.21671e+01	2.26427e+01
1.32738e+01	1.25260e+01	1.20125e+01	1.29825e+01
3.31007e+01	1.27967e+01	1.26304e+01	3.24434e+01
2.15171e+01	1.20458e+01	1.20457e+01	2.00627e+01
3.28898e+01	1.29794e+01	1.21210e+01	3.06693e+01
2.99935e+01	1.27701e+01	1.20336e+01	3.06059e+01
