6.48904e-05	3.49512e+01
9.67885e-08	3.60692e+01
6.21825e-03	2.73676e+01
7.93472e-09	5.28607e+01
7.83912e-03	2.72643e+01
4.22679e-01	1.49686e+01
6.32495e-03	2.72708e+01
9.86592e-02	1.80154e+01
1.42141e-05	3.50152e+01
3.96495e-01	1.53301e+01
2.28110e-02	2.29088e+01
1.62273e-03	2.88531e+01
2.65940e-02	2.23932e+01
4.91531e-02	2.10145e+01
2.76935e-01	1.55188e+01
1.19242e-05	3.50545e+01
1.83108e-02	2.37494e+01
1.00592e-02	2.71028e+01
1.17476e-02	2.54664e+01
1.43106e-04	3.10419e+01
1.16027e-04	3.46505e+01
6.01425e-01	1.43890e+01
8.96746e-02	1.89588e+01
5.92394e-02	1.98656e+01
8.40191e-02	1.94045e+01
4.76970e-02	2.11959e+01
1.25293e-01	1.78315e+01
3.49839e-03	2.75150e+01
1.47081e-01	1.72397e+01
4.57005e-01	1.49539e+01
8.42425e-02	1.93779e+01
1.04952e-02	2.60371e+01
5.70938e-01	1.43916e+01
4.21820e-01	1.52517e+01
8.58808e-02	1.89643e+01
1.77494e-01	1.72119e+01
1.91424e-01	1.65778e+01
3.96327e-01	1.53328e+01
3.99319e-01	1.52826e+01
