1.03242e-09	4.37830e+01
6.03658e-02	1.98990e+01
1.10391e-03	3.15113e+01
1.43104e-07	3.52856e+01
2.37101e-03	3.05070e+01
3.29037e-02	2.14274e+01
5.19515e-02	2.04562e+01
2.91996e-03	2.86036e+01
8.58232e-02	1.82582e+01
3.95097e-04	3.15664e+01
6.91931e-02	1.94391e+01
5.72006e-02	1.98992e+01
6.15966e-02	1.96730e+01
7.91769e-03	2.67107e+01
3.97302e-02	2.11929e+01
1.78569e-01	1.67032e+01
1.07129e-01	1.81144e+01
6.48002e-05	3.29186e+01
2.25908e-01	1.57236e+01
1.26260e-01	1.79994e+01
9.49473e-03	2.53714e+01
5.84790e-05	3.47157e+01
2.66734e-03	2.92091e+01
3.93887e-02	2.13958e+01
2.61987e-02	2.34473e+01
3.52733e-03	2.74910e+01
3.10548e-02	2.22110e+01
