3.76236e+01	1.21858e+01	1.31717e+01	2.96083e+01
1.64904e+01	1.30496e+01	1.20784e+01	1.67813e+01
1.81938e+01	1.20962e+01	1.22469e+01	1.84429e+01
2.71256e+01	1.20617e+01	1.24835e+01	2.60101e+01
1.54218e+01	1.21199e+01	1.20951e+01	1.66661e+01
1.77944e+01	1.22081e+01	1.24109e+01	2.04265e+01
2.70012e+01	1.21417e+01	1.23716e+01	2.56453e+01
2.40115e+01	1.20566e+01	1.21314e+01	2.46630e+01
1.67519e+01	1.21747e+01	1.20784e+01	1.77028e+01
1.64904e+01	1.30598e+01	1.20156e+01	1.60234e+01
1.77442e+01	1.20340e+01	1.22909e+01	2.05984e+01
2.89474e+01	1.21178e+01	1.21403e+01	3.06031e+01
2.48363e+01	1.22987e+01	1.20085e+01	2.47837e+01
2.90816e+01	1.20493e+01	1.21453e+01	2.86914e+01
2.93542e+01	1.23187e+01	1.21460e+01	3.10675e+01
3.93833e+01	1.23893e+01	1.58634e+01	3.45939e+01
1.81938e+01	1.21212e+01	1.22469e+01	1.77223e+01
2.67837e+01	1.25669e+01	1.21746e+01	2.56810e+01
1.43683e+01	1.30596e+01	1.20609e+01	1.33385e+01
2.93542e+01	1.23135e+01	1.21296e+01	3.00356e+01
1.55168e+01	1.20058e+01	1.21160e+01	1.56770e+01
1.43742e+01	1.23568e+01	1.20145e+01	1.44999e+01
2.48363e+01	1.22472e+01	1.20844e+01	2.52689e+01
2.41874e+01	1.30181e+01	1.21443e+01	2.18847e+01
1.65205e+01	1.20213e+01	1.25140e+01	1.56512e+01
1.34781e+01	1.20716e+01	1.31588e+01	1.34374e+01
1.50860e+01	1.30700e+01	1.20085e+01	1.49971e+01
2.39595e+01	1.23861e+01	1.21314e+01	2.02879e+01
2.16649e+01	1.22028e+01	1.22770e+01	1.86469e+01
2.27037e+01	1.33789e+01	1.21443e+01	2.17688e+01
3.22735e+01	1.20043e+01	1.21323e+01	3.11828e+01
1.80946e+01	1.20716e+01	1.22039e+01	1.84477e+01
3.19971e+01	1.23195e+01	1.20256e+01	3.09922e+01
1.70442e+01	1.20869e+01	1.22808e+01	1.65059e+01
1.35666e+01	1.31394e+01	1.20215e+01	1.33099e+01
2.68248e+01	1.20493e+01	1.22473e+01	2.83999e+01
1.84453e+01	1.21189e+01	1.22456e+01	1.86407e+01
1.53478e+01	1.30131e+01	1.20085e+01	1.49971e+01
1.81938e+01	1.20749e+01	1.21468e+01	1.87344e+01
1.54218e+01	1.20712e+01	1.21916e+01	1.66630e+01
2.14134e+01	1.22050e+01	1.22783e+01	1.77285e+01
2.70335e+01	1.25759e+01	1.21163e+01	2.80665e+01
1.23579e+01	1.20983e+01	1.21523e+01	1.25965e+01
1.33147e+01	1.20716e+01	1.31588e+01	1.34374e+01
2.80063e+01	1.20006e+01	1.21453e+01	2.86914e+01
1.44013e+01	1.24757e+01	1.20609e+01	1.33385e+01
1.36062e+01	1.28619e+01	1.20330e+01	1.33393e+01
