9.20806e-06	3.39700e+01
1.68801e-04	3.15477e+01
2.51923e-02	2.23917e+01
5.72727e-04	3.00627e+01
3.71814e-11	3.58610e+01
4.86770e-01	1.37646e+01
1.27374e-01	1.80609e+01
1.94279e-01	1.69526e+01
2.87398e-01	1.60152e+01
3.28476e-01	1.45819e+01
7.26562e-03	2.54282e+01
9.44396e-02	1.93563e+01
5.08636e-03	2.64716e+01
1.21020e-01	1.83898e+01
3.53031e-04	3.12510e+01
1.10922e-03	2.99211e+01
1.36829e-01	1.76039e+01
4.26327e-01	1.39165e+01
1.01642e-01	1.88256e+01
1.53249e-01	1.70719e+01
6.87828e-03	2.55915e+01
2.66126e-03	2.93430e+01
9.76658e-02	1.91093e+01
9.41422e-07	3.58225e+01
1.22909e-02	2.53923e+01
7.28748e-02	2.00929e+01
4.53408e-01	1.37650e+01
2.28316e-01	1.63111e+01
1.42827e-01	1.72588e+01
4.40452e-01	1.37655e+01
1.30612e-01	1.80010e+01
4.87713e-01	1.36043e+01
1.85500e-02	2.31794e+01
3.02714e-02	2.15494e+01
2.13066e-05	3.32352e+01
5.80043e-04	3.00423e+01
5.01638e-01	1.34057e+01
5.65145e-03	2.61890e+01
2.36103e-02	2.26427e+01
5.31267e-01	1.32738e+01
3.87515e-05	3.31007e+01
3.68038e-02	2.15171e+01
1.36553e-04	3.28898e+01
5.34614e-04	3.06059e+01
