FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	-0.551267	-0.32577	-1.54016	-1.63782	-1.46629	-0.939488	-0.733564	-1.24491	-0.023936	-1.77953	-1.0242735
2	-0.551267	-2.01446	-1.54016	-1.63782	-1.46629	-0.939488	-1.36625	-1.24491	-1.04699	-1.86324	-1.3670875
3	-2.96791	-2.01446	-3.71086	-1.63782	-1.58806	-1.22011	-1.36625	-1.24491	-1.8003	-1.86324	-1.941392
4	-2.96791	-2.01446	-3.71086	-1.63782	-1.58806	-2.86585	-1.36625	-1.26062	-3.43776	-1.86324	-2.2712830000000004
5	-2.96791	-2.01446	-3.71086	-1.63782	-1.58806	-2.86585	-1.36625	-1.26062	-3.43776	-1.86324	-2.2712830000000004
6	-2.96791	-2.01446	-3.71086	-1.73282	-1.58806	-2.86585	-1.50314	-2.39586	-3.43776	-2.26596	-2.448268
7	-2.96791	-2.01446	-3.71086	-1.73282	-1.58806	-2.86585	-1.50314	-2.39586	-3.43776	-2.26596	-2.448268
8	-2.96791	-2.01446	-3.71086	-1.90832	-1.58806	-2.86585	-1.50314	-2.39586	-3.43776	-2.31937	-2.471159
9	-2.96791	-2.42932	-3.71086	-1.90832	-1.58806	-2.86585	-1.94064	-2.39586	-3.43776	-2.31937	-2.556395
10	-2.96791	-2.42932	-3.71086	-1.90832	-1.58806	-2.86585	-1.94064	-2.39586	-3.43776	-2.31937	-2.556395
11	-2.96791	-2.94439	-3.71086	-1.90832	-1.58806	-2.86585	-1.94064	-2.39586	-3.43776	-3.15489	-2.6914540000000002
12	-2.96791	-2.94439	-3.71086	-1.90832	-1.58806	-2.86585	-1.94064	-2.39586	-3.43776	-3.15489	-2.6914540000000002
13	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-1.94064	-2.39586	-3.43776	-3.15489	-2.70814
14	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-1.94064	-2.39586	-3.43776	-3.15489	-2.70814
15	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-1.94064	-2.39586	-3.43776	-3.15489	-2.70814
16	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-1.94064	-2.39586	-3.43776	-3.15489	-2.70814
17	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-2.04046	-2.39586	-3.43776	-3.15489	-2.718122
18	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-2.05921	-2.39586	-3.43776	-3.15489	-2.719997
19	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-2.05921	-2.39586	-3.43776	-3.15489	-2.719997
20	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-2.05921	-2.39586	-3.43776	-3.15489	-2.719997
21	-2.96791	-2.94439	-3.71086	-1.90832	-1.75492	-2.86585	-2.05921	-2.39586	-3.43776	-3.15489	-2.719997
22	-2.96791	-2.94439	-3.71086	-3.44813	-1.75492	-2.86585	-2.05921	-2.39586	-3.43776	-3.15489	-2.8739779999999997
23	-2.96791	-2.94439	-3.71086	-3.44813	-1.75492	-2.86585	-2.05921	-2.39586	-3.43776	-3.15489	-2.8739779999999997
24	-2.96791	-2.94439	-3.71086	-3.44813	-1.75492	-2.86585	-2.05921	-2.65365	-3.43776	-3.15489	-2.8997569999999997
25	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.05921	-2.65365	-3.43776	-3.15489	-3.0408339999999994
26	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.05921	-2.65365	-3.43776	-3.15489	-3.0408339999999994
27	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.05921	-2.65365	-3.43776	-3.15489	-3.0408339999999994
28	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.05921	-2.65365	-3.43776	-3.15489	-3.0408339999999994
29	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
30	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
31	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
32	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
33	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
34	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
35	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
36	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
37	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-2.65365	-3.43776	-3.15489	-3.1013059999999997
38	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
39	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
40	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
41	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
42	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
43	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
44	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
45	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
46	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
47	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
48	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
49	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
50	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
51	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
52	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
53	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-2.86585	-2.66393	-3.89852	-3.43776	-3.15489	-3.2257930000000004
54	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
55	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
56	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
57	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
58	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
59	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
60	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
61	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
62	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
63	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
64	-2.96791	-2.94439	-3.71086	-3.44813	-3.16569	-3.08599	-2.66393	-3.89852	-3.43776	-3.15489	-3.2478070000000003
