4.16602e-01	6.72122e-01	9.06923e-02	2.08015e-01	5.96723e-01	3.85252e-01	1.06400e-01	9.66897e-03	1.26081e-01	2.87824e-01	3.23932e-01	8.86067e-01	1.92645e-01	1.98556e-01	2.60480e-01	5.24362e-01	8.86160e-01	5.25350e-01	2.95880e-01	8.79978e-01	4.80732e-01	3.84749e-01	9.70934e-01	5.41543e-02	1.02917e-01	1.46372e-01	6.27982e-01	8.66212e-02	6.42940e-01	8.31979e-01
6.36135e-01	2.54348e-01	5.60357e-02	7.54100e-02	6.64542e-01	6.19303e-01	1.56676e-01	1.57378e-01	7.35430e-01	1.29864e-01	9.51992e-01	3.88160e-01	9.61484e-02	2.94578e-01	3.44620e-01	2.85058e-01	1.36054e-01	1.94076e-01	8.69365e-01	4.22090e-01	2.51408e-01	2.00464e-02	3.09359e-01	9.76443e-01	4.04975e-01	2.58734e-01	8.28120e-02	1.14488e-01	9.89352e-01	5.35720e-01
8.36042e-01	3.75447e-01	1.40306e-02	5.38196e-01	7.54369e-02	1.62429e-01	1.13649e-01	4.64010e-01	2.46046e-01	1.20344e-01	1.50253e-01	4.58789e-01	1.19679e-01	1.01808e-01	9.27287e-01	5.44716e-02	2.64824e-01	1.42163e-02	3.69737e-01	6.89379e-01	2.24702e-01	6.63824e-01	4.02254e-01	4.26118e-01	5.34984e-01	9.32655e-01	6.12221e-01	6.16391e-02	2.58643e-02	1.19401e-01
2.30811e-01	3.34832e-01	2.32579e-02	7.07535e-01	2.69590e-02	3.01137e-01	7.99181e-01	2.58167e-01	1.59180e-01	1.27664e-01	4.83881e-02	9.36579e-01	2.12184e-01	5.80288e-01	5.24028e-01	2.16798e-01	3.21016e-01	2.63559e-01	6.33824e-01	3.83602e-02	2.55912e-01	2.21737e-01	3.89641e-01	4.25751e-01	5.42217e-01	9.15739e-01	2.57694e-01	8.58810e-01	6.43135e-01	1.23770e-01
4.18419e-01	8.98552e-01	2.67007e-01	9.89850e-02	6.76920e-01	1.11883e-01	2.81784e-01	2.25522e-01	6.46563e-01	3.00495e-01	9.91916e-01	1.39435e-01	3.23307e-01	9.53760e-02	6.78343e-01	1.35291e-01	4.95731e-01	1.85923e-02	1.51527e-01	6.65806e-01	1.94826e-02	2.49963e-01	7.54940e-01	1.72900e-01	9.42201e-02	7.64974e-01	7.82045e-01	6.44471e-02	2.83112e-01	2.63304e-01
4.21062e-01	6.72122e-01	8.16343e-01	1.75547e-01	1.64589e-02	3.85252e-01	1.10896e-01	6.94934e-02	2.42576e-01	2.20601e-01	8.53145e-01	4.16665e-01	1.92645e-01	5.88120e-02	2.78520e-01	4.90171e-02	3.34202e-01	3.21373e-01	9.52830e-01	8.92171e-01	2.29177e-01	1.08244e-02	3.25111e-01	4.15754e-01	2.16286e-01	5.66224e-02	9.56615e-02	4.20314e-02	5.93120e-02	1.10021e-01
2.39253e-02	6.72122e-01	8.45863e-02	1.75547e-01	3.68835e-01	2.47974e-01	1.31928e-01	2.24698e-02	1.50605e-01	1.99743e-01	3.03916e-01	4.16665e-01	2.00285e-01	5.88120e-02	3.57653e-01	4.80615e-01	2.17594e-01	3.32853e-01	9.26959e-01	9.12213e-01	2.30808e-01	6.05298e-02	9.33045e-01	5.49775e-02	2.87064e-01	1.53376e-01	9.56615e-02	7.33430e-01	5.93120e-02	8.28139e-01
1.68785e-02	3.04563e-01	8.93854e-01	6.55520e-01	3.66261e-01	6.23141e-01	1.59578e-01	2.86640e-01	2.64024e-02	1.17935e-01	2.57313e-01	3.71223e-01	1.17577e-01	1.34602e-01	9.51480e-01	4.53361e-02	1.40161e-01	1.12375e-01	3.65549e-02	3.87067e-01	7.70254e-01	4.92696e-01	8.15112e-01	3.85142e-01	2.50664e-01	2.76588e-01	6.59209e-02	5.79157e-01	9.26342e-01	4.85804e-01
8.08949e-03	3.04563e-01	8.38282e-01	1.23698e-01	3.66261e-01	8.68012e-01	7.66481e-01	9.27528e-01	2.64024e-02	2.59058e-01	2.35668e-01	1.42328e-01	9.69268e-01	2.48472e-01	3.56186e-01	4.89391e-02	2.43891e-01	1.21486e-01	9.46375e-01	9.55636e-01	3.12271e-01	5.93360e-02	8.32087e-01	6.06590e-01	2.72179e-01	5.48205e-01	9.14321e-01	1.23676e-01	5.06740e-01	4.84689e-01
1.65419e-02	3.04563e-01	4.91461e-01	5.42923e-01	3.70607e-01	8.68012e-01	7.08564e-01	9.40502e-01	2.64024e-02	2.76836e-01	1.28752e-01	9.31789e-01	7.65046e-01	1.98223e-01	3.66891e-01	7.25429e-02	6.70714e-01	1.09249e-01	9.64433e-01	3.83292e-01	2.96861e-01	1.97315e-01	8.73830e-01	8.67462e-02	1.05601e-01	5.95581e-01	6.47387e-02	1.67153e-02	6.46030e-01	6.47331e-01
