x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,f1,isFeasible,isFrontier
-0.4087281031263572,4.758253035532062,1.723255685827091,-3.320920558291606,-0.4262099840062987,4.162879195476273,4.962909029464808,2.770700776572121,-2.370585575951164,1.463698943375788,2.714835062195057,3.8225169097417497,-0.48741691849681423,-2.9172406039971213,4.589108374563126,1.7648155934779428,-4.3426420237890335,3.5181153855471736,0.9719093254451945,4.160916447824733,-2.231712298512253,-4.182758055783081,-1.1643656643159215,5.041806203608162,3.5947856108642826,-0.7731101795073521,3.5480228707855135,-1.9184906646011957,0.491239002121282,-4.865972947556386,0.9677729679740388,-1.4689436230343875,-1.0207957457227899,-3.851552207331147,-4.5236849882608405,0.3405414453828701,-3.4465733151877016,3.6141750454925186,-3.9613218516448336,4.07283541826111,-4.354151509489343,-1.8594495531791946,0.7817419671490988,3.3815931728833286,3.3179338886329637,2.568620566470882,-3.2123455627678803,0.6805648095570431,-4.6813488500540394,-2.529598267067161,3.652300924381959,2.3943002003410285,0.1589944878567522,-0.04811862420761237,-1.9476590712885535,0.6201912147906743,3.2464274523157153,-4.5851899745972595,-4.054160133136257,0.5212861100534418,-4.330672944823369e+23,True,False
-2.9697759301732125,0.38318073120449636,2.4803932098827284,3.238998362475459,1.440204622530083,-1.9539429889643412,3.4680967153926305,2.6213660347909107,2.474278488342482,-1.4159952175801664,1.2486359828217095,0.6684588434635552,-1.8406775177910943,-2.4077842401814054,4.1763188417754415,1.3034632602680247,-0.8129703771986536,3.0012751980444223,-5.094052189753594,4.67946207210153,-3.689796338692631,-2.0059763581808676,-4.979876207527462,3.186788906826181,-3.186267728560029,3.6123749183918497,1.1941181393247167,-0.9457434957047068,-1.7732778893451373,-2.0137088928955,3.385456512460377,0.49522862725630823,-1.6084322922289185,4.464369557179219,0.4119204565012895,-2.15125250509776,-1.3735719437681286,1.78451697021905,-3.9228810790203963,4.682140328242389,-1.1766557944639398,-3.8017439558861046,-1.4849626580541218,-2.572348837149172,-2.2744047755209813,-0.3685244968368684,-4.123887194306784,-3.9232604602152223,2.289103500849458,2.6308214680570146,1.4785574711474387,1.3368604497765704,0.27654831788809275,-4.910577150638709,-0.4276258280259633,-3.0082482646504007,-2.4741551401015363,-4.838655250857443,0.23400857659555285,4.331815635955095,-2.0604536640989573e+26,True,False
-1.6382500319421611,2.3238943805224226,4.190246788417427,-0.05452569462112411,-4.959662936540018,4.097041814368459,1.8698934889868442,-5.090267299428918,-3.1119941250418823,-2.020525504455288,2.9043829231674385,2.881601659867962,-1.599053338877647,-1.5736876466886445,4.488771423150566,1.6268553018768648,4.920609709476952,-4.260588425952019,-0.7381143647524251,-4.3583243783831485,3.308993954502257,-0.08712251292794715,3.4797949666262307,-0.22673270884542784,0.6274424825108547,3.125855324015798,-2.538835513946149,-4.015320347930414,-1.7429124925972785,5.073717372969694,-2.4040490267538366,-2.4133536078106,1.4106895361415024,4.085075451895304,-0.513701981373452,3.3957964977634445,2.1507595126771024,-0.9541346856120354,4.364633353852571,4.322527624990236,4.128907026162865,-1.2565425058855344,-1.5572207566554561,-1.2852475698879267,-1.6038456812533077,-4.545436946061507,-4.845203479380485,2.528068931030959,-2.2521479902009442,3.818902202605572,3.0355475602026596,-4.040306315601823,0.566454463968336,2.933381370779771,-3.282872499229466,-4.566734702145891,3.7846959443851924,-0.22825394341796912,3.5739135034860157,-0.872109564491236,-6.68868812172373e+27,True,False
4.366664508565536,0.2298855181132664,-3.9181966592030233,-4.268852586435375,-2.229690566101908,-3.639597009236809,-2.729165349741962,1.6173413749942496,-2.744093939200041,-2.406365640042858,-4.29162237703237,2.1992843330181833,4.839926970840316,-2.5841504142306726,3.5145965274519595,4.073459092678495,2.0106919106975116,3.7457376222254988,3.719596478345646,-1.177943512334123,-2.06845758280666,-0.9907714067658349,-4.585973785243823,-3.7727917090278593,2.100752329530155,4.04760812329438,3.362149169008547,1.4073671635734764,-1.0831488585042166,0.5065738091705132,1.7365410609943606,-4.21690905334301,-4.66939666395016,-1.737258381464974,0.740757101291944,-0.9654404044814653,-1.2957898962787158,0.9411013236612016,-0.30260620599684707,4.065693069688916,-2.3190328156937854,-4.144668187637254,4.2589227430934065,3.624096987642443,-1.0582711042617738,-3.1827940793975746,-4.998599615060244,0.7719283337955742,2.376103697888917,-1.453229492010792,-0.8156575931100711,3.549901070437186,-0.355437171222726,2.907628920724812,2.047161982026295,-2.9121806224507107,2.8967667414923843,3.2575753047009295,-3.7445729092735345,-0.8487064435240192,-3.0811699690625254e+18,True,False
4.5647039813547385,3.706117531126343,-4.7857252227080265,-0.33601571220967763,4.69343204240393,-2.257547980496469,-0.36823892858826035,2.942113356217555,-1.9993401007465654,2.501090070061675,-2.695297307362911,-0.5177606763735776,3.6556100837918093,4.024309629940558,-1.6500137862987754,4.953085067818029,-2.8652198089769545,2.2959028938187815,2.101498369903923,-3.2642777757456614,4.417491608470095,-3.20523704102503,3.3387052260106005,1.151069064401482,0.8377002594640928,1.8099207521617577,3.738548963226669,1.1211139860444987,4.617176417475545,2.1777672175272293,-1.7100967011219983,-3.322741642386209,0.9865111860695412,-5.061926128949841,-4.612084411544342,0.3546389362515354,0.7917244533153962,0.39253366831938585,-4.217989814341598,-3.7856300302681323,-2.1912557587105557,2.539820077812612,-4.91446535250617,-3.1449533872870017,-2.956439457134047,-4.346123340493295,4.554005261906611,3.9760994267689123,-2.119167147115441,-1.2275890860078342,-3.486172010602722,0.48665578622637184,-3.902656511760228,-2.6018855862507064,1.6276979589994518,4.4156118209506205,0.3088327029397506,-4.265727500480992,-4.706308663206286,1.4368388339370828,3.889498720518219e+18,True,False
-1.7886543528901577,-4.928565017752362,-1.1451629066741398,-5.038603097554885,-4.959662936540018,4.310455905342805,-0.4683874625586695,-4.1583478833081085,-3.3310913331540166,-2.265414678119244,2.9043829231674385,-1.4134914743093732,-4.53228937207004,0.6863589439263968,4.488771423150566,1.6268553018768648,1.8183422593768048,-2.7514950482347467,1.6200471541769703,-0.7219219946504518,-0.4716755123866907,3.1163569515618983,1.5667008137933633,-0.22673270884542784,0.5484751083982919,-4.954495628481791,-4.874528746425614,-0.28165274542779883,2.286062247639177,3.3689607976198337,-0.8495609929658023,-2.9298929253597317,1.4106895361415024,5.094697636556465,1.2158404187794813,4.375317796795616,-0.8009833915175903,-0.8181645502634369,4.364633353852571,-3.90227766462304,4.128907026162865,-3.7241072579050076,-0.9321418058276514,4.484129665955426,-1.996530442584819,-4.545436946061507,-1.4253853050795233,2.981195050460074,3.978930370942243,0.7064782255378672,2.464811510848322,-4.789924231815879,0.566454463968336,-1.0687287825168879,-4.27572024818334,-4.690679256612313,0.21701016092944858,0.8723139559787976,4.304467373993101,3.0327560838424743,4.1280300377900376e+16,True,False
-4.198612593615117,-4.928565017752362,-1.1451629066741398,-2.9961839288643164,-3.4944149763062278,4.310455905342805,-0.4683874625586695,-4.62586188142671,-3.3310913331540166,-3.612656790721126,-0.02744380408117486,-2.398071387782363,-2.483478605228667,0.6863589439263968,1.5748045521184784,1.0408732465638453,4.974793265827797,-4.413840639904056,0.9370899298841833,-0.7219219946504518,-4.707992286249655,2.0825115680843984,3.758401873127479,-3.8906734269306664,-0.9931000944572133,-0.34473174436617793,-3.7054038712016704,-4.545401896126636,-2.309120096193817,2.036409163220899,-2.8958138530026147,-4.1845433345718765,-2.1463940968331237,4.57678305015365,1.9294335291722966,2.827328031830648,-3.206775243323018,-3.9621155866325224,1.5782489426960393,-0.6439614055119884,4.128907026162865,-3.0627667022772167,3.7803838771205145,4.484129665955426,-3.16109745431333,-3.801374175643713,-4.334604874283172,2.981195050460074,0.34043259485886845,-1.5244865763814284,3.7072598968226975,-1.15814329844758,-3.0901824486006384,-0.48861529957148164,-4.145987973286472,-4.824209038178076,2.01885704211222,3.331688621006265,-0.3557407597410023,-1.7352979432512854,6.34108883733713e+17,True,False
-0.5890344694082605,-0.8586736511458053,0.9230136072199562,-2.709886812517302,-5.117267553833968,0.12922200649857774,-1.6609029335642762,-4.62586188142671,-0.28413708823179373,-3.612656790721126,3.558736177371313,-2.398071387782363,-2.483478605228667,-3.459244089122755,-1.3361051173850114,-3.912757505703936,2.1005697641321466,-3.820701943218353,-1.7285678325138196,-4.928796788306349,-4.013559895447786,-2.6563575471261816,1.0657992333268314,-3.072096256296884,-0.9931000944572133,-2.7815664789264534,-0.5962811318894712,-4.11827163389817,-0.8792957110126922,3.162174411547676,-4.25866242370191,-4.1845433345718765,-3.5191373536998416,4.57678305015365,2.577900667466138,-2.0426569904450216,-4.0042098167374025,-3.1158044423531375,4.668338228108656,2.161387961321795,0.663210068543912,0.1886388427537975,2.285780171796846,4.484129665955426,1.0866819740776004,-4.469312746659035,-0.10334060863726435,1.8118376162413865,-0.0342929491885382,2.326807945790711,0.9482388908364725,-5.101388318740363,-3.0901824486006384,-0.48861529957148164,0.516786439405001,-0.7544780527306507,1.6779921261870863,0.12345763615014937,2.81002321808327,-1.9226529153633813,2.036853960250571e+19,True,False
-0.5890344694082605,3.2201802975745677,-3.2161184372640785,-2.112144056911733,-5.117267553833968,3.8886636983967504,-0.4703591683179864,-3.5668005257154256,-4.341735792503261,-3.589572797346854,3.0620692874584607,2.4949670479311665,-2.1495121887462054,-3.459244089122755,-1.3361051173850114,-0.964301891332898,2.1005697641321466,-3.5526869964132315,-0.3672479716745096,-1.6680556702868987,0.5248814099239789,-3.9287615355877414,2.138635845928837,0.3044319492472578,1.3879443347050024,-1.0000006218283097,-0.8291846994886978,-4.11827163389817,-2.4808714605446447,3.845880789114437,-3.5091985075617966,-5.013607284995385,-0.47992115443136285,3.4602523739262994,2.577900667466138,-2.5153464707233,-3.673490810561038,-1.8550976783124136,4.300260453993649,4.557097114967675,0.663210068543912,1.4792952973982736,-2.7861624532131257,-0.6130553421180459,3.5970378421088096,-4.469312746659035,-3.334179373688054,-0.8861160433434274,-2.5132742097652736,3.5947186740702177,-2.9891809893856935,-2.736365626592685,-3.0901824486006384,3.968845319525353,3.0588851276066853,-5.076371145899035,4.133642269810504,2.214895856759558,-1.43617049238028,-2.6789077866167004,3.118933813963907e+23,True,False
-0.5890344694082605,-1.1688902169645263,1.5119214868203903,0.35664542839972047,-5.0521117275552125,-0.4290694756148923,-4.125898231099661,-4.643782450043746,-2.511320420131823,-3.613010279813084,-0.7194032751773685,2.4949670479311665,-2.1495121887462054,-4.470806877880533,-1.3361051173850114,-0.1189545867368178,-1.4708560050904456,-1.085838401004394,1.386700643932624,-4.168014378305402,0.5248814099239789,-1.1262592843460095,0.12585321470924837,-3.3580308528582363,-2.9926913374912223,3.2413590770078065,1.4235397645797638,-1.6447314052731876,-3.9891684938221665,1.9228814565541925,-3.5091985075617966,-0.7575682420550285,-0.8644160625978978,3.7590360769711495,-1.8771531759478113,-2.5153464707233,-0.2528845954188501,-1.564830792122784,0.0402356131335887,3.3941859538562915,-3.0609950846404597,1.4792952973982736,-5.1083951035212865,-0.5849802242946174,3.5970378421088096,0.4313365361398587,-3.5381069731219035,1.10034605784399,-4.57935688355212,3.6963682756249714,-2.9891809893856935,-1.8109453847449632,1.4462791657207177,-0.5913521506617467,-0.17862073710745685,-3.5488101359524853,2.2872350344130585,-0.08067326550229392,1.9105422246912749,0.08545927798540731,7.071465418810931e+26,True,False
