%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      0              0              0              0              0              0              0              0              0              0              3101894.698    
2        NO_ID      -5.119919858   -3.773053049   2.617398499    -0.4234226491  0.3355365111   -2.877857932   -4.63826313    1.831574701    1.835995196    4.451255254    -587.947514    	-5.87948e+02	-5.87948e+02	-5.87948e+02	-5.87948e+02
3        NO_ID      -1.192938727   0.19882365     3.389085144    -4.765981588   -4.572552857   0.3041299798   1.752569693    -5.041170573   -1.193823736   -4.435535488   -17787.77799   	-1.77878e+04	-1.77878e+04	-1.77878e+04	-1.77878e+04
4        NO_ID      -0.8449436216  1.912552575    0.9111208229   4.407669706    3.544748959    0.2757506825   -4.178279519   1.576130174    -0.8601665858  2.060191687    249.703473     	-1.77878e+04	-1.77878e+04	-1.77878e+04	-1.77878e+04
5        NO_ID      4.201685304    2.684907926    -2.432481345   -4.63396338    2.417478498    -1.758881524   1.358218935    2.625643376    5.028222828    -1.378932012   -25046.60752   	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
6        NO_ID      -2.590321811   4.941314931    2.280042504    2.59436375     1.551550205    -4.375696559   1.347939513    3.939400997    -2.32744994    -0.6511472061  1898.589261    	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
7        NO_ID      2.728906525    -0.2280267264  -2.685189799   -2.304953955   -1.441126612   -3.414966268   -0.138061998   4.072000374    4.190290961    -4.499821286   86286.88851    	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
8        NO_ID      4.143647666    0.04631444218  0.1668297077   -1.853102682   4.983215227    -0.06167874578 -2.394680246   -4.190895156   4.58510592     -4.36480947    56431.63182    	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
9        NO_ID      0.007240650657 -1.186384404   -2.282682365   4.237490606    0.3046133114   -0.3640747525  4.515634727    -4.607140007   2.677906045    2.766894559    -1083.650997   	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
10       NO_ID      3.356849155    -3.836258554   -4.957514739   1.929782284    3.770850629    1.326524599    2.418939027    2.308218864    5.114448681    3.978979468    2110.797976    	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
11       NO_ID      -2.732084445   -1.98326445    -1.52560386    0.135922711    0.9330030851   3.542851176    -0.9002929096  3.497068948    -2.362191132   -0.8663591365  -2071.445809   	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
12       NO_ID      0.3819927098   -0.3285261466  -2.178945316   -3.293924312   -3.545907435   0.733745263    3.096634645    -4.781529555   0.3527663733   -0.015563581   -9574.981239   	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
13       NO_ID      4.662894182    2.542516745    0.558938606    4.001151809    1.278456743    3.502485632    -3.483980569   -2.941424488   2.198630069    -3.784424838   5.373578       	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
14       NO_ID      -4.188258953   -2.308217367   -5.089284086   -0.8776369838  -4.844786782   2.148552631    4.484068346    -2.663313359   -3.267625894   -1.868395146   26.629262      	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
15       NO_ID      3.96278438     1.557080944    -3.58056899    1.856985229    -1.169257434   -1.149692548   -0.002651827337 -3.609262046   0.8927910213   3.538694753    -19.947581     	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
16       NO_ID      0.9227121667   4.663386383    0.5749364593   -3.602928004   4.949044194    -0.9342290573  -3.66776554    0.6645624903   -2.538225597   -0.1176110149  -15079.32888   	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
17       NO_ID      -0.3683273866  4.721614241    -3.829444546   -3.074486279   -1.850883339   1.323716162    -3.822467493   1.548838313    1.245532425    3.103467478    5654.971745    	-2.50466e+04	-2.50466e+04	-2.50466e+04	-2.50466e+04
18       NO_ID      -2.582100395   -0.2413383366  -1.133422902   -3.038716573   -4.829438143   4.11313663     -0.7526664904  -3.665704631   4.582264628    -0.9183945159  -343152.4359   	-3.43152e+05	-3.43152e+05	-3.43152e+05	-3.43152e+05
19       NO_ID      -3.776629438   3.94903932     -4.176142029   -3.459086827   -4.392309093   -1.378928345   -2.528692597   -3.736480069   2.899488448    -0.4576534106  3.136714       	-3.43152e+05	-3.43152e+05	-3.43152e+05	-3.43152e+05
20       NO_ID      -1.540872758   -0.4884462669  3.163592571    4.420345859    1.552855604    -2.915856546   1.839025844    4.187360105    -2.558713917   3.69520472     24322.1058     	-3.43152e+05	-3.43152e+05	-3.43152e+05	-3.43152e+05
21       NO_ID      -0.2942737557  0.06098816159  1.028031881    3.251829585    2.619837769    -0.3866114118  4.622002692    1.359244288    -0.6212575176  3.324901241    161203.0457    	-3.43152e+05	-3.43152e+05	-3.43152e+05	-3.43152e+05
22       NO_ID      1.93516455     2.070596083    4.988369918    4.653208604    3.597001404    -2.15740208    0.3832395913   0.1478109813   -4.060836577   -0.8803483323  31267.21186    	-3.43152e+05	-3.43152e+05	-3.43152e+05	-3.43152e+05
23       NO_ID      0.7855783919   3.856032962    -0.6140041283  2.352616247    3.781260676    2.208177508    3.079376148    2.114923256    2.475170792    -4.924493785   -14882.58003   	-3.43152e+05	-3.43152e+05	-3.43152e+05	-3.43152e+05
24       NO_ID      3.952958641    0.2558710314   -0.3755752017  -4.452414741   2.185444563    -0.1132220483  1.717033628    1.864182986    -3.07655939    4.266331091    76647.76095    	-3.43152e+05	-3.43152e+05	-3.43152e+05	-3.43152e+05
25       NO_ID      3.746638531    3.993791279    0.4500306632   -3.694643211   -0.5084422519  5.011071997    -2.912952503   -0.5527201107  -1.886900094   0.150112846    -1194.191377   	-3.43152e+05	-3.43152e+05	-3.43152e+05	-3.43152e+05
26       NO_ID      3.906602177    -0.6172102383  -0.3324745585  3.140095152    -1.380781463   -2.954045876   5.110954537    -3.547090129   1.336199883    1.191427744    -595252.9226   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
27       NO_ID      -5.113906765   -5.110999041   2.799124645    2.327910298    -1.851621498   -0.8425091485  1.868740939    1.848954714    -3.018118347   3.44493957     -41808.78191   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
28       NO_ID      2.139347056    3.365969428    -4.151820254   -4.283006878   2.703409699    1.326815603    -2.930153703   -2.933280772   -4.289937434   -1.138450044   437.653696     	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
29       NO_ID      4.630115003    4.582861433    -1.127899283   -2.363241042   1.967810348    -2.211481222   2.835106014    2.906779674    -0.7940114669  -2.230723733   -6220.340168   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
30       NO_ID      -3.133773078   -5.004121838   -3.155723905   4.94833457     -2.620884513   3.273995198    -3.722701434   -1.043008607   1.034343503    -3.308745026   -1140.281393   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
31       NO_ID      3.362352304    -3.50483272    4.996474886    -2.486592964   -2.727944263   -4.07923325    -2.873234991   1.379506581    2.0071148      3.018442883    -236.77017     	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
32       NO_ID      2.009526394    2.590109829    1.735891374    1.366322244    -4.542047615   1.005738357    -2.79544093    -1.855714506   2.046304668    -3.917445783   0.841919       	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
33       NO_ID      2.688724192    0.2675023533   0.552052181    0.9010064725   -1.744216183   2.078611578    -3.655216536   -3.46431786    -0.1502702022  3.688711123    -800.132035    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
34       NO_ID      3.2078409      0.5819984129   2.447325276    -1.884084857   -3.734198112   0.2923342635   -1.938034013   0.9023398094   0.1851759315   -0.7081186083  455.619822     	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
35       NO_ID      -2.469450163   -1.328882936   -1.095499738   -0.5440927484  -0.2468226696  -1.14860832    -2.260039185   -4.318584747   -1.333841842   -2.519835838   -317287.4572   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
36       NO_ID      1.759069713    1.804666074    0.1427084518   2.340949644    2.260662478    4.554268908    -0.4024592568  4.50727035     -1.827224677   -0.4051540687  -292.203344    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
37       NO_ID      0.1755680538   1.652280286    -1.00523105    1.081750567    4.981787352    -3.579966573   1.741807621    -1.599308198   0.4271121289   0.233550985    8161.141358    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
38       NO_ID      3.371404361    -4.966906176   -2.312092336   1.464103792    0.472438791    4.278760643    -2.389879593   4.813687544    -2.593452591   3.522307777    2557.826515    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
39       NO_ID      1.986802338    -0.4531036403  3.247117638    -4.89386291    -3.47393115    2.119167498    2.128141321    -0.6488222769  0.8439922361   2.577511352    -160.697591    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
40       NO_ID      5.033298254    2.003754519    -2.257799753   2.599554523    -3.367127771   -5.076439824   -0.0441233802  -4.301651101   -3.450049991   4.12980412     -1302.125756   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
41       NO_ID      2.897838162    2.525994467    -0.6510010746  -5.055061092   0.8682209329   0.1892190481   -4.435458393   0.4507925775   -1.129150351   -2.909942864   1695.558254    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
42       NO_ID      -1.169721006   1.299060434    1.628706101    2.143435229    0.3958916022   -2.249841426   3.235145377    -1.31164481    1.905680736    -1.943870071   35731.88762    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
43       NO_ID      -5.024281378   -4.057115807   0.214631107    2.825014566    -2.860184087   -4.553945183   -4.396698923   -3.478795065   2.291340603    -2.078493594   25553.17461    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
44       NO_ID      -4.601829433   -0.2272837902  -0.4386621835  0.2046820999   -0.5479467371  -3.580809898   -2.191949967   3.416905059    2.003326972    0.7964261989   9229.292006    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
45       NO_ID      1.855124129    -1.728768457   -4.531453223   4.985681806    0.4341058471   -5.103028059   3.647412423    -4.819399886   -1.253883856   -0.1059665609  -204754.4988   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
46       NO_ID      0.7800111226   2.446937369    1.836361717    0.3713717152   -4.755581932   -3.865529413   4.847161775    -3.19205584    -1.522496064   1.168645323    34899.45988    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
47       NO_ID      1.101941426    -3.83044795    0.5413083389   4.649251795    -1.465088227   3.462160787    4.856343922    -2.467694672   -2.544357399   -0.7748006419  -126369.0176   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
48       NO_ID      3.205611629    4.07464179     -2.615437096   2.668721088    1.995329741    -0.4930434062  -2.420528663   1.694755381    -3.926312494   -2.974081987   -4799.692703   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
49       NO_ID      -3.955961146   0.4810223272   -5.05774725    -3.318023595   1.017439325    -0.6972591856  -4.275133032   1.919124363    -1.276824968   3.442755164    -5913.280449   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
50       NO_ID      -3.853953289   4.84706512     -4.81653461    -4.297184443   -0.05893502477 2.759038762    4.444472041    -2.558410014   -1.437103842   2.755727943    -254085.8639   	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
51       NO_ID      1.262004407    3.468069119    1.757677725    -1.110472901   3.80194643     1.713642162    -3.936188468   -5.119588094   1.802908219    1.318432472    2166.512161    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
52       NO_ID      1.110471199    -3.830557131   -1.293703521   -3.755075774   -2.438526176   -3.829442682   -3.043150748   2.56537434     -4.393470621   -0.420723293   -73.485271     	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
53       NO_ID      -0.9647482042  -4.603068051   -0.5647347954  0.9822944431   2.542705368    3.729116539    -3.77832386    -4.049107351   1.69275503     3.413789038    1609.291776    	-5.95253e+05	-5.95253e+05	-5.95253e+05	-5.95253e+05
54       NO_ID      4.838156705    -0.940262907   -2.678677768   4.742760444    3.414774102    -3.091661457   -3.794108991   -3.10981183    -1.647419828   0.7749549798   -1376708.277   	-1.37671e+06	-1.37671e+06	-1.37671e+06	-1.37671e+06
55       NO_ID      0.2628633477   4.504284       -0.818810151   0.8177920655   2.551245269    3.899229011    -1.658012675   -3.179022454   2.489610385    2.241735147    -51.306102     	-1.37671e+06	-1.37671e+06	-1.37671e+06	-1.37671e+06
56       NO_ID      1.668024672    -2.629340142   4.520232668    0.9904450874   -3.829415779   -2.590989465   3.960069546    -3.111137699   -3.451309537   3.440609783    -220.536062    	-1.37671e+06	-1.37671e+06	-1.37671e+06	-1.37671e+06
57       NO_ID      3.673763089    -2.263771471   4.632892833    0.06983631853  -3.860994543   -0.8552916459  2.073306936    -0.6503300265  -4.016754589   2.725629953    31024.31255    	-1.37671e+06	-1.37671e+06	-1.37671e+06	-1.37671e+06
58       NO_ID      3.929135665    -0.7768726472  -0.8985809926  1.549256695    -1.962726491   -4.504141154   3.219624681    4.07200664     4.295597577    4.108471784    265667.3307    	-1.37671e+06	-1.37671e+06	-1.37671e+06	-1.37671e+06
59       NO_ID      -4.79583694    -4.591444878   0.2259298731   -1.836622895   -4.760990643   -2.609742516   -4.022471494   -1.198402408   0.5307333257   0.9950055199   1381.549221    	-1.37671e+06	-1.37671e+06	-1.37671e+06	-1.37671e+06
60       NO_ID      1.623998097    4.936012001    -4.926300001   4.315882282    -3.126488399   4.789485111    0.2362619663   -2.265131749   2.250698298    0.9262956934   137006.3229    	-1.37671e+06	-1.37671e+06	-1.37671e+06	-1.37671e+06
61       NO_ID      1.858469022    3.288855876    0.2807091071   -2.762037762   -3.648674297   4.091096243    -2.545437526   1.551508854    -5.070688167   4.463984031    -156.69884     	-1.37671e+06	-1.37671e+06	-1.37671e+06	-1.37671e+06
62       NO_ID      4.857322163    3.733601264    -0.08355077509 -1.357876938   3.12230267     -3.459032897   -3.485902833   -4.528917217   -3.591665773   -0.3266414334  -1845799.99    	-1.84580e+06	-1.84580e+06	-1.84580e+06	-1.84580e+06
63       NO_ID      -2.330185131   4.578507862    -2.618366073   4.641404414    -0.2360146738  -3.818622889   4.725106044    3.657275318    -2.893723344   -5.048238678   -143963.7844   	-1.84580e+06	-1.84580e+06	-1.84580e+06	-1.84580e+06
