%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      0              0              0              0              0              0              0              0              0              0              3101894.698    
2        NO_ID      -5.11919858    -1.890530494   0.5739849928   0.885773509    -1.764634889   -3.17857932    -0.3026312996  2.955747007    2.999951958    -1.567447456   -3.712128      	-3.71213e+00	-3.71213e+00	-3.71213e+00	-3.71213e+00
3        NO_ID      3.430612735    -3.1317635     -1.949148558   -1.579815882   0.3544714286   -2.078700202   2.16569693     -4.331705732   3.421762637    1.724645122    -111124.9637   	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
4        NO_ID      -3.329436216   3.765525746    3.991208229    -2.00330294    -0.3925104119  -2.362493175   4.297204814    0.4013017394   -3.481665858   -4.998083129   -654.427271    	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
5        NO_ID      -4.063146958   1.249079264    1.275186551    -0.2596337963  -1.425215018   -2.228815244   -1.777810648   0.6564337614   4.202228279    1.570679882    929.73862      	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
6        NO_ID      -0.3032181145  3.333149308    -2.799574961   0.3436375024   0.1555020548   2.323034414    -1.880604866   3.554009966    2.325500597    -1.391472061   -22542.43459   	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
7        NO_ID      1.689065255    2.839732736    -1.251897991   2.550460447    0.948733881    1.690337323    3.73938002     4.880003743    -4.177090392   1.081787141    25.375467      	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
8        NO_ID      -4.643523345   -4.656855578   -3.451702923   -3.171026825   3.752152271    4.503212542    1.65319754     4.171048436    -0.2289408041  2.431905302    1134.746676    	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
9        NO_ID      -5.047593493   3.496155957    2.77317635     -3.705093941   -2.073866886   1.479252475    -0.923652728   0.008599932198 1.179060448    2.068945588    -747.352781    	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
10       NO_ID      -2.271508454   -2.522585539   -3.49514739    3.937822842    1.868506292    -2.094754008   -1.410609735   -2.517811359   5.064486809    3.949794678    36662.77846    	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
11       NO_ID      -1.720844448   -4.472644496   0.1039613986   -3.76077289    4.210030851    -0.4114882447  -3.882929096   -0.8693105201  1.978088678    -3.543591365   3453.318256    	-1.11125e+05	-1.11125e+05	-1.11125e+05	-1.11125e+05
12       NO_ID      -1.300072902   1.834738534    3.810546841    2.900756883    0.3809256532   2.21745263     -4.873653555   -1.735295552   -1.592336267   4.96436419     -726394.2749   	-7.26394e+05	-7.26394e+05	-7.26394e+05	-7.26394e+05
13       NO_ID      0.5489418199   -0.1748325468  0.4693860605   4.171518092    -2.575432566   -0.8151436786  1.000194309    -3.81424488    -3.613699307   -2.004248384   84162.98484    	-7.26394e+05	-7.26394e+05	-7.26394e+05	-7.26394e+05
14       NO_ID      4.197410473    2.517826332    -4.812840862   -3.656369838   -2.367867821   -4.114473691   -1.239316543   -1.033133591   3.163741063    -3.323951458   3394.368196    	-7.26394e+05	-7.26394e+05	-7.26394e+05	-7.26394e+05
15       NO_ID      3.787843804    0.2108094431   0.03431010009  3.209852289    3.66742566     3.863074521    5.093481727    -0.2526204611  3.807910213    -0.4530524709  18523.98017    	-7.26394e+05	-7.26394e+05	-7.26394e+05	-7.26394e+05
16       NO_ID      4.107121667    0.5538638284   0.6293645933   -0.1892800356  3.410441941    -4.222290573   -0.837655404   1.525624903    0.2177440287   3.943889851    -411.403749    	-7.26394e+05	-7.26394e+05	-7.26394e+05	-7.26394e+05
17       NO_ID      1.436726134    1.136142414    -2.454445461   5.095137215    -3.148833393   -2.122838381   -2.384674934   0.1283831335   -2.90467575    -4.805325222   -493.83513     	-7.26394e+05	-7.26394e+05	-7.26394e+05	-7.26394e+05
18       NO_ID      -0.2210039497  2.706616634    4.025770978    -4.787165727   -2.214381426   -4.948633704   -2.406664904   -0.8170463113  -0.2573537184  -4.063945159   139616.3792    	-7.26394e+05	-7.26394e+05	-7.26394e+05	-7.26394e+05
