%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      0              0              0              0              0              0              0              0              0              0              3101894.698    
2        NO_ID      -5.119519148   2.961681704    0.3443909957   2.579464105    -3.106780933   -1.907147592   -2.22957878    -4.370551796   -4.344028825   1.107531527    116.585916     	1.16586e+02	1.16586e+02	1.16586e+02	1.16586e+02
3        NO_ID      -2.037632359   -3.9270581     4.974510865    -2.995889529   -1.835317143   -3.295220121   -4.844581842   -4.647023439   -2.042942418   -1.013212927   -91607.02014   	-9.16070e+04	-9.16070e+04	-9.16070e+04	-9.16070e+04
4        NO_ID      0.05033827069  -3.884684553   0.3467249371   0.8460182361   -4.331506247   -3.465495905   0.5303228881   4.336781044    -0.04099951508 -2.998849877   -46011.1688    	-9.16070e+04	-9.16070e+04	-9.16070e+04	-9.16070e+04
5        NO_ID      -0.3898881747  0.7494475583   0.7651119307   -2.203780278   -0.8551290111  4.806710853    3.029313611    0.3938602569   4.569336967    -3.153592071   -158225.9425   	-1.58226e+05	-1.58226e+05	-1.58226e+05	-1.58226e+05
6        NO_ID      -0.1819308687  4.047889585    -1.679744976   0.2061825014   4.189301233    -0.6541793516  2.96763708     -1.96359402    1.395300358    1.213116763    -272528.3771   	-2.72528e+05	-2.72528e+05	-2.72528e+05	-2.72528e+05
7        NO_ID      1.013439153    3.751839642    -0.7511387948  1.530276268    -3.526759671   5.110202394    4.291628012    -1.167997754   -0.458254235   -1.398927715   11300.30611    	-2.72528e+05	-2.72528e+05	-2.72528e+05	-2.72528e+05
8        NO_ID      -0.7381140069  -4.842113347   -4.119021754   4.241383905    4.299291362    4.749927525    0.9919185238   0.4546290614   1.910635518    -0.588856819   -1963333.547   	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
9        NO_ID      -5.076556096   -1.998306426   1.66390581     -0.1750563646  -3.292320131   2.935551485    1.493808363    -2.042840041   0.7074362687   1.241367353    -5663.447359   	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
10       NO_ID      4.781094928    2.582448677    -4.145088434   -3.781306295   -2.974896225   2.839147595    -0.8463658408  -1.510686815   5.086692085    -1.726123193   147360.3579    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
11       NO_ID      -1.032506669   3.460413303    -4.033623161   -4.304463734   0.4780185106   -4.342892947   -0.2817574574  -4.617586312   1.186853207    -0.07815481905 -19689.32736   	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
12       NO_ID      -2.828043741   3.148843121    2.286328105    -4.40354587    4.324555392    -0.7175284222  3.219807867    -3.089177331   -3.00340176    5.026618514    767871.0582    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
13       NO_ID      2.377365092    -0.1048995281  -1.766368364   -1.593089145   2.55074046     -4.585086207   4.696116586    -2.288546928   -2.168219584   2.89345097     15.867689      	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
14       NO_ID      0.470446284    1.510695799    -4.935704517   -0.1458219028  -3.468720693   -2.468684214   1.304410074    -0.6198801544  -4.245755362   4.149629125    10421.21761    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
15       NO_ID      -1.823293718   4.222485666    4.11658606     -4.218088626   -1.895544604   -1.778155287   5.104089036    3.944427723    0.2367461277   -4.367831483   -702.742752    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
16       NO_ID      0.4162730004   2.380318297    -1.670381244   3.982431979    4.094265165    -0.4853743436  3.593406758    -1.132625058   0.1306464172   4.414333911    41.466426      	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
17       NO_ID      2.910035681    2.729685448    2.623332723    -3.086917671   4.254699964    2.822296971    2.66519504     4.17302988     2.35319455     3.260804867    -23754.23235   	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
18       NO_ID      -0.1326023698  3.671969981    -1.680537413   -2.872299436   -3.376628856   -0.9211802225  0.6040010574   3.605772213    1.893587769    -0.3903670957  55433.97363    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
19       NO_ID      2.940223373    -1.905764078   0.5431478241   4.845479035    -0.7538545588  -3.153570069   0.1878444172   3.181119589    2.036930688    2.374079536    -5004.530207   	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
20       NO_ID      -4.125236549   2.189322399    3.621555428    0.9220751552   4.197133627    -2.135139278   -4.325844936   -0.4758393695  0.007716500763 -3.428771681   -10610.89052   	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
21       NO_ID      3.354357466    -4.75407103    1.048191288    4.150977511    0.3590266158   2.800331529    2.132016152    3.035465726    1.392454894    4.589407449    -574.270833    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
22       NO_ID      -3.749012698   -2.936423501   4.330219507    2.319251622    -4.017991576   2.415587519    -2.820562452   -4.233134112   1.234980538    -0.162089994   -214.639923    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
23       NO_ID      -0.4065296485  -2.463802227   1.43597523     -1.244302519   -2.912435945   -2.110934952   3.116256889    -2.670460461   -0.5089752462  -3.946962709   76287.54408    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
24       NO_ID      -1.882248157   -3.584773812   2.86654879     -1.114488447   -2.247332619   4.44066771     -5.057798233   -4.174902086   -3.09935634    -0.002013456822 -1690.549806   	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
25       NO_ID      -3.120168814   -1.637252324   -2.419816021   3.432140736    2.069346488    4.46643198     -2.117715019   1.803679336    4.038599433    -4.219322924   -569.31766     	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
26       NO_ID      -2.160386938   1.41673857     3.125152649    3.480570912    -3.164688777   -2.364275259   5.065727224    4.317459225    2.897199296    2.028566464    2058.627692    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
27       NO_ID      -5.08344059    -5.065994244   1.434747871    -1.392538212   4.250271015    0.06494510892  -4.147554369   -4.266271715   -2.748710083   -4.930362582   198.163359     	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
28       NO_ID      -2.523917664   4.835816569    0.6890784767   -0.09804126506 0.8604581956   2.84089362     -2.220922216   -2.239684633   -0.1396246029  -1.710700262   655133.9385    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
29       NO_ID      2.18069002     1.897168597    -1.647395695   1.180553749    -3.553137912   2.091112669    1.650636085    2.080678047    0.3559311988   1.975657605    -433.761586    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
30       NO_ID      -3.442638468   -4.424731025   -3.574343428   4.090007419    -0.3653070761  4.28397119     3.263791393    -1.138051642   1.086061018    -4.492470154   -128.241937    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
31       NO_ID      4.814113822    4.57100368     4.378849315    0.4404422166   -1.00766558    1.124600499    -1.879409946   3.157039489    -3.3173112     2.750657295    79764.69973    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
32       NO_ID      -3.302841634   0.1806589723   -4.944651756   3.077933463    -1.652285689   0.9144301395   -1.412645581   4.225712967    -3.082171992   2.095325302    15627.73151    	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
33       NO_ID      0.7723451546   -3.51498588    -1.807686914   0.2860388352   4.894702902    -2.888330535   3.668700785    4.814092841    4.218378787    -3.467733263   1012600.79     	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
34       NO_ID      3.887045397    -1.628009523   -0.6760483435  4.055490856    3.194811329    -3.365994419   3.731795921    0.2940388562   -4.008944411   0.87128835     -293640.4827   	-1.96333e+06	-1.96333e+06	-1.96333e+06	-1.96333e+06
