%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      0              0              0              0              0              0              0              0              0              0              3101894.698    
2        NO_ID      -5.119358864   -4.584424395   -4.660812006   1.732618807    -2.435707911   2.577136544    -1.26610504    -0.7074023941  -0.6720384339  -0.2299579645  -121044.1222   	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
3        NO_ID      -4.423509812   -3.5294108     1.512681154    -2.287852706   -0.7404228572  -2.686960162   -1.339442456   -4.489364586   -4.43058989    0.3557160975   5919.486193    	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
4        NO_ID      -1.639548972   -0.05957940343 2.168966583    -0.5786423519  2.75799167     -2.91399454    2.413763851    -2.750958608   -1.761332687   1.121533497    -0.809192      	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
5        NO_ID      -2.226517566   -4.120736589   -4.099850759   -1.231707037   3.979827985    1.288947805    -4.494248519   -4.594852991   4.385782623    4.328543906    7547.700063    	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
6        NO_ID      4.877425508    3.690519447    2.880340032    -4.845089998   -2.947598356   0.8344275312   -4.576483893   -4.324792027   -3.259599523   -0.08917764906 -12313.59865   	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
7        NO_ID      -3.768747796   3.295786189    4.118481607    -3.079631642   3.830987105    -1.719730142   4.015504016    -3.263997006   -2.317672313   -0.1585702873  162.133471     	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
8        NO_ID      -2.690818676   -4.749484463   -3.785362338   0.53517854     4.025721817    4.626570034    -3.797441968   2.312838749    0.8408473567   0.9215242414   169.176264     	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
9        NO_ID      -5.062074795   -4.371075234   -2.90145892    -1.940075153   -2.683093509   2.20740198     0.2850778176   -1.017120054   -4.176751642   -3.46484353    -20998.51941   	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
10       NO_ID      1.254793237    -5.090068431   -3.820117912   0.07825827364  4.566805033    -4.747803206   3.991512212    3.105750913    5.075589447    -4.008164257   -21.814299     	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
11       NO_ID      3.743324441    -0.5061155965  3.155169119    -4.032618312   2.344024681    2.742809404    -2.082343277   2.376551584    -3.537529058   -1.810873092   -35348.00229   	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
12       NO_ID      -2.064058321   2.491790827    -2.071562527   -0.7513944939  -2.767259477   0.7499621037   -0.8269228438  -2.412236441   -2.297869013   4.995491352    35201.95347    	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
13       NO_ID      1.463153456    4.980133963    -0.6484911516  -3.830785527   5.107653947    2.419885057    -2.271844553   2.068604096    2.229040555    -4.675398707   -1261.708874   	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
14       NO_ID      2.333928379    -3.105738935   -4.87427269    -1.90109587    -2.918294257   1.828421048    0.03254676582  4.293493127    -0.5410071495  0.4128388335   286607.1575    	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
15       NO_ID      -4.137724957   -2.903352446   -3.04455192    -0.5041181686  -4.234059472   -4.077540383   5.098785381    -3.274096369   2.02232817     2.709558023    1.081264       	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
16       NO_ID      2.261697334    1.467091063    -0.5205083253  -3.223424028   3.752353553    -2.353832458   -3.742124323   0.1964999224   -4.945804777   4.179111881    632.849122     	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
17       NO_ID      2.173380908    1.932913931    -5.035556369   1.004109772    0.5529332855   -4.770270705   -4.979739947   -2.969293493   4.8442594      -0.7722601775  -15394.2541    	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
18       NO_ID      4.94319684     3.189293307    -3.947383217   1.290267418    -2.795505141   -2.934906963   -0.9013319234  -3.725637049   0.8181170253   -2.227156128   -9369.253538   	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
19       NO_ID      -4.613035502   -4.247685437   2.430863765    -2.07269462    0.7015272549   4.328573241    -4.869540777   -4.291840548   -2.404092415   1.458772715    -720.501542    	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
20       NO_ID      3.033017935    1.212429865    -0.2912594296  -0.4772331264  -2.937155165   2.273147629    -0.647793248   -2.341119159   -5.109711332   3.961637759    -1501.536897   	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
21       NO_ID      2.765809955    -4.632094707   3.104255051    0.4146366813   -4.641297846   2.027108706    1.136021536    -4.486045699   0.149939859    0.9992099314   41.451901      	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
22       NO_ID      0.121316402    1.204768665    4.066959342    1.385668829    3.176011232    -1.899216641   -2.05408327    -3.937512149   3.353307385    -1.922786659   -5352.511474   	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
23       NO_ID      1.164627135    -4.991736302   0.2079669739   3.460929975    4.650085406    2.305420064    -0.9649908142  1.559386051    4.441366338    -3.555950279   3072.150927    	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
24       NO_ID      -4.216330876   -3.073031749   2.115398387    0.2206820704   2.123556508    4.214223613    -1.623730977   -0.4465361144  0.9875248794   -1.709351276   787.174048     	-1.21044e+05	-1.21044e+05	-1.21044e+05	-1.21044e+05
25       NO_ID      4.373108248    -3.889669766   -1.519754694   -3.957145686   1.052461985    4.248575973    2.296379975    0.6982391146   0.2647992445   -3.919097232   -128118.6611   	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
26       NO_ID      -4.587182584   0.1823180939   2.460203532    -0.4792387845  4.313748297    1.967632988    5.047636299    -2.776721033   -4.670400939   4.411421952    877.611509     	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
27       NO_ID      -5.07125412    -5.047992325   -3.207002839   3.263282384    0.5470280197   -1.620073188   -0.4100724914  -0.5683622864  1.455053223    1.959516557    -5829.996548   	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
28       NO_ID      1.754776448    1.327755426    2.625437969    1.57594498     -3.972722406   -4.745475173   2.158770379    2.133753823    1.52050053     -3.98760035    -17.210577     	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
29       NO_ID      1.200920027    0.8228914622   -3.90319426    -3.545928334   0.382482784    -2.331849774   -2.919151887   -2.345762604   -1.232091735   -2.48578986    21824.44823    	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
30       NO_ID      0.5298153761   -4.1929747     0.3542087628   3.746676559    4.632923898    0.5919615868   -4.181611476   -3.224068855   3.154748024    -0.869960206   -1009.200742   	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
31       NO_ID      1.298818429    -2.43866176    4.131799087    -4.532743711   3.776445894    3.206133999    2.614120072    -4.323947348   0.6969183997   -1.45245694    -60948.43937   	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
32       NO_ID      0.7162111548   -4.87912137    -1.472869008   -4.429422049   -0.4963809183  2.925906853    3.236472558    0.5142839553   1.010437344    4.500433736    -3522.952637   	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
33       NO_ID      -4.09020646    -2.979981173   -0.7035825518  2.08805178     1.406270536    1.26889262     -3.641732287   -2.114542879   3.917838382    3.909688982    -15728.04109   	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
34       NO_ID      0.06272719625  -0.464012697   4.218602209    0.2873211409   -4.273584895   -2.781325892   -0.1442721058  2.098718475    -3.638592548   -0.5449488666  566.746373     	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
35       NO_ID      -4.395601301   4.728936515    -3.643997902   0.7672580127   3.145418643    -4.068866562   -2.720313481   1.291322024    4.689265265    -4.798686704   20360.87562    	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
36       NO_ID      -1.287442296   -0.9226714067  -3.978332385   3.36759715     2.725299825    0.5941512659   1.900325945    0.2181628014   0.7422025803   1.878767451    60900.84124    	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
37       NO_ID      -3.71545557    -2.141757711   -2.921848396   3.53400454     4.01429882     -3.039732584   -1.425539029   2.565534414    -1.703102969   -3.25159212    -1.710432      	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
38       NO_ID      1.371234887    -3.895249404   -3.13673869    -3.647169661   -1.340489672   -1.609914859   -3.759036741   2.66950035     4.852379274    2.578462213    13111.20091    	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
39       NO_ID      0.5344187048   1.495170878    0.3769411017   -3.310903281   -2.191449197   1.593339985    1.665130566    -0.07057821516 1.631937888    -4.979909182   -181.282174    	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
40       NO_ID      4.426386032    0.6700361517   -2.702398022   -4.803563814   -1.337022164   -4.771518593   4.767012958    1.426791194    -2.000399927   -2.801567043   27041.25698    	-1.28119e+05	-1.28119e+05	-1.28119e+05	-1.28119e+05
