%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      0              0              0              0              0              0              0              0              0              0              3101894.698    
2        NO_ID      -5.119679432   0.2677878023   -4.890406003   3.426309404    -3.777853956   3.848568272    -3.19305252    2.206298803    2.223980783    2.445021018    -1354.333294   	-1.35433e+03	-1.35433e+03	-1.35433e+03	-1.35433e+03
3        NO_ID      0.348245094    -4.3247054     -1.803659423   -3.703926353   -2.930211429   -3.903480081   1.890278772    -4.804682293   0.3447050549   -2.382141951   1039.808965    	-1.35433e+03	-1.35433e+03	-1.35433e+03	-1.35433e+03
4        NO_ID      1.740225514    2.530210298    -1.475516709   2.270678824    -1.181004165   -4.01699727    -1.353118075   1.184520696    1.679333657    3.120766748    -33653.91483   	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
5        NO_ID      1.446741217    -4.620368294   -4.60992538    -3.175853519   4.549913993    -1.915526098   0.3128757407   -4.857426495   4.752891311    -0.3957280471  -33514.01766   	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
6        NO_ID      4.998712754    4.405259723    4.000170016    -4.982544999   1.086200822    -2.142786234   0.2717580534   0.3976039864   -4.189799761   2.515411175    6.606665       	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
7        NO_ID      -4.444373898   4.207893095    4.619240803    -4.099815821   -0.6445064476  1.700134929    4.567752008    0.9280014972   1.401163843    -2.639285144   205481.3496    	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
8        NO_ID      1.214590662    -4.934742231   -4.452681169   -2.29241073    4.572860908    4.873285017    -4.458720984   -1.403580626   2.980423678    -2.099237879   1145.954919    	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
9        NO_ID      -5.091037397   0.374462383    -4.01072946    1.589962424    -3.901546754   3.66370099     2.702538909    -3.068560027   -4.648375821   -4.292421765   -535.212073    	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
10       NO_ID      -1.932603382   0.01496578456  -4.470058956   2.599129137    -0.2765974833  0.1860983969   4.555756106    4.112875456    5.097794724    0.5559178713   9951.742106    	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
11       NO_ID      4.431662221    -2.813057798   -0.9824154405  -4.576309156   -1.38798766    -1.188595298   1.518828362    -1.371724208   -4.328764529   1.654563454    129028.1751    	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
12       NO_ID      -3.592029161   3.805895414    -3.595781264   2.184302753    1.176370261    -2.185018948   -2.973461422   -3.766118221   -3.708934507   5.057745676    -1099.796652   	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
13       NO_ID      3.291576728    5.050066981    -2.884245576   0.6446072367   -0.006173026565 -1.350057471   1.424077724    3.594302048    3.674520277    0.2223006464   157631.4052    	-3.36539e+04	-3.36539e+04	-3.36539e+04	-3.36539e+04
