%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far	best_so_far
1        NO_ID      0              0              0              0              0              0              0              0              0              0              3101894.698    
2        NO_ID      -5.119839716   -2.426106099   0.1147969986   4.273154702    -4.448926978   -0.635715864   -4.15652626    -1.456850599   -1.448009608   3.782510509    196525.4498    	1.96525e+05	1.96525e+05	1.96525e+05	1.96525e+05
3        NO_ID      2.734122547    -4.7223527     1.658170288    -4.411963176   -4.025105714   -4.51174004    -1.614860614   -4.962341146   2.732352527    -3.751070976   144.373259     	1.44373e+02	1.44373e+02	1.44373e+02	1.44373e+02
4        NO_ID      3.430112757    -1.294894851   -3.297758354   3.695339412    1.969497918    -4.568498635   -3.236559037   -1.967739652   3.399666828    -0.9996166258  -9329.888257   	-9.32989e+03	-9.32989e+03	-9.32989e+03	-9.32989e+03
5        NO_ID      3.283370608    0.2498158528   0.2550373102   -4.147926759   -0.2850430037  1.602236951    -2.40356213    0.1312867523   4.936445656    2.362135976    5392.684249    	-9.32989e+03	-9.32989e+03	-9.32989e+03	-9.32989e+03
6        NO_ID      -0.0606436229  4.762629862    -0.5599149921  0.06872750047  -2.016899589   -3.631393117   -2.424120973   2.758801993    0.4651001193   3.817705588    -585391.0177   	-5.85391e+05	-5.85391e+05	-5.85391e+05	-5.85391e+05
7        NO_ID      0.3378130509   4.663946547    -0.2503795983  0.5100920894   2.237746776    -1.709932535   4.843876004    3.024000749    3.260581922    -3.879642572   79481.81851    	-5.85391e+05	-5.85391e+05	-5.85391e+05	-5.85391e+05
8        NO_ID      3.167295331    -5.027371116   -4.786340585   1.413794635    4.846430454    4.996642508    0.3306395079   -3.261790313   4.050211839    -3.60961894    -7211.610557   	-5.85391e+05	-5.85391e+05	-5.85391e+05	-5.85391e+05
9        NO_ID      -5.105518699   2.747231191    0.5546352699   3.354981212    -4.510773377   4.391850495    3.911269454    -4.094280014   0.2358120896   0.4137891175   -3566.486505   	-5.85391e+05	-5.85391e+05	-5.85391e+05	-5.85391e+05
10       NO_ID      1.593698309    -2.552517108   -4.795029478   -1.260435432   2.421701258    -2.466950802   -0.2821219469  -0.5035622718  5.108897362    2.837958936    -26929.06958   	-5.85391e+05	-5.85391e+05	-5.85391e+05	-5.85391e+05
11       NO_ID      -0.3441688897  1.153471101    2.06879228     -4.848154578   -3.25399383    1.965702351    3.319414181    1.874137896    0.3956177356   3.387281727    -260.126487    	-5.85391e+05	-5.85391e+05	-5.85391e+05	-5.85391e+05
12       NO_ID      -4.35601458    4.462947707    0.7621093682   -1.467848623   -1.971814869   -3.652509474   1.073269289    -4.44305911    -4.414467253   5.088872838    13096.13773    	-5.85391e+05	-5.85391e+05	-5.85391e+05	-5.85391e+05
13       NO_ID      4.205788364    -0.03496650936 -4.002122788   2.882303618    -2.563086513   1.884971264    -1.847961138   -0.762848976   -0.7227398613  -2.448849677   -3150079.997   	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
14       NO_ID      -3.256517905   0.5035652664   -5.058568172   3.364726032    -4.569573564   -0.8228947381  3.848136691    -0.2066267181  -1.415251787   1.383209708    108744.3571    	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
15       NO_ID      2.805568761    -2.005838111   -2.04113798    -1.406029542   2.781485132    2.820614904    5.114696345    -2.098524092   -3.334417957   1.957389506    -245805.9451   	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
16       NO_ID      -3.274575667   4.206772766    -3.970127081   -2.085856007   4.778088388    3.251541885    -2.215531081   -3.790875019   0.04354880573  4.88477797     20262.94829    	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
17       NO_ID      4.383345227    4.323228483    -2.538889092   -1.028972557   1.418233321    -2.472567676   -2.524934987   -2.022323373   -2.62893515    1.086934956    2497.402379    	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
18       NO_ID      -0.04420078995 4.637323327    2.853154196    -0.9574331455  -4.538876285   3.106273259    3.614667019    -2.211409262   4.044529256    3.283210968    -112489.3299   	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
19       NO_ID      -2.433258876   2.778078641    -3.232284059   -1.798173655   -3.664618186   2.36214331     0.06261480573  -2.352960137   0.6789768961   4.204693179    1107.859859    	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
20       NO_ID      2.038254484    4.143107466    1.207185143    3.720691718    -2.014288791   -0.7117130927  -1.441948312   3.25472021     0.002572166921 2.27040944     227770.3623    	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
21       NO_ID      4.531452489    -4.998023677   -3.063936237   1.38365917     0.1196755386   4.346777176    4.124005384    -2.401511425   3.877484965    1.529802483    398.02279      	-3.15008e+06	-3.15008e+06	-3.15008e+06	-3.15008e+06
