3.63053e-03	5.60078e+00
9.37646e-02	4.26607e+00
4.06307e-01	3.17536e+00
3.50590e-03	6.08112e+00
2.89979e-01	3.49265e+00
1.51216e-01	3.64297e+00
1.47279e-02	4.70149e+00
9.38172e-02	3.97483e+00
3.53632e-02	4.26888e+00
4.54077e-01	2.44290e+00
3.39600e-02	4.64010e+00
4.53322e-01	2.79695e+00
2.93078e-01	3.27613e+00
3.57593e-03	5.72550e+00
1.10441e-02	4.99186e+00
4.02007e-03	5.04403e+00
1.12078e-02	4.82820e+00
1.24940e-01	3.72718e+00
9.68815e-01	2.18306e+00
1.46624e-02	4.81061e+00
4.46736e-01	3.02267e+00
8.20455e-01	2.41017e+00
