FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	-2.92100e+21	2.44000e+25	-1.17500e+18	-4.73500e+28	-2.34600e+24	-1.03700e+28	7.33200e+24	1.21200e+23	5.55500e+15	8.69500e+19	-5.76905e+27
2	-7.96100e+28	-6.31800e+15	-1.17500e+18	-9.41700e+28	-2.34600e+24	-1.03700e+28	-2.15400e+27	-6.18000e+29	-1.79100e+25	-1.82100e+14	-8.04324e+28
3	-7.96100e+28	-5.78000e+27	-4.50100e+26	-9.41700e+28	-2.34600e+24	-1.03700e+28	-2.15400e+27	-6.18000e+29	-1.79100e+25	-4.22000e+17	-8.10554e+28
4	-7.96100e+28	-1.81900e+28	-4.50100e+26	-9.41700e+28	-2.34600e+24	-1.03700e+28	-2.15400e+27	-6.18000e+29	-1.79100e+25	-2.56900e+21	-8.22964e+28
5	-7.96100e+28	-1.81900e+28	-7.06800e+26	-9.41700e+28	-2.34600e+24	-1.03700e+28	-2.15400e+27	-6.18000e+29	-1.79100e+25	-2.56900e+21	-8.23221e+28
6	-7.96100e+28	-1.81900e+28	-7.06800e+26	-9.41700e+28	-2.34600e+24	-1.03700e+28	-2.15400e+27	-6.18000e+29	-1.79100e+25	-2.56900e+21	-8.23221e+28
7	-7.96100e+28	-1.81900e+28	-7.06800e+26	-9.41700e+28	-2.34600e+24	-1.03700e+28	-2.15400e+27	-6.18000e+29	-1.79100e+25	-1.60900e+23	-8.23221e+28
8	-7.96100e+28	-2.31500e+30	-7.06800e+26	-9.41700e+28	-2.34600e+24	-1.03700e+28	-2.15400e+27	-6.18000e+29	-1.79100e+25	-1.60900e+23	-3.12003e+29
9	-7.96100e+28	-2.31500e+30	-7.06800e+26	-9.41700e+28	-7.72400e+28	-1.03700e+28	-2.15400e+27	-6.18000e+29	-2.93400e+26	-1.60900e+23	-3.19754e+29
10	-7.96100e+28	-2.31500e+30	-7.06800e+26	-9.41700e+28	-1.75500e+29	-1.03700e+28	-2.15400e+27	-6.18000e+29	-2.93400e+26	-1.60900e+23	-3.29580e+29
11	-7.96100e+28	-2.31500e+30	-7.06800e+26	-9.41700e+28	-1.75500e+29	-1.03700e+28	-2.15400e+27	-6.18000e+29	-2.93400e+26	-1.60900e+23	-3.29580e+29
12	-7.96100e+28	-2.31500e+30	-7.06800e+26	-9.41700e+28	-1.75500e+29	-1.03700e+28	-2.15400e+27	-6.18000e+29	-2.93400e+26	-4.40400e+23	-3.29580e+29
13	-7.96100e+28	-3.87300e+30	-7.06800e+26	-9.41700e+28	-1.75500e+29	-1.03700e+28	-2.15400e+27	-6.18000e+29	-2.93400e+26	-4.40400e+23	-4.85380e+29
14	-7.96100e+28	-3.87300e+30	-7.06800e+26	-9.41700e+28	-1.75500e+29	-1.03700e+28	-2.15400e+27	-6.18000e+29	-2.93400e+26	-4.40400e+23	-4.85380e+29
