%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn_1       
1        NO_ID      0.5            0.5            0.5            0.5            0.5            0.5            0.5            0.5            0.5            0.5            4.7256775      
2        NO_ID      6.261095408e-05 0.05230230515  0.04484257756  0.6692010554   0.2621378993   0.7516734906   0.3763569297   0.4309177349   0.4343712467   0.4775431675   4.491761       
3        NO_ID      0.06801661992  0.1553309765   0.6477227689   0.2765768842   0.4276930804   0.2376015467   0.3691950726   0.06158548969  0.06732520604  0.5347379001   4.0476815      
4        NO_ID      0.3398877957   0.4941816989   0.7118131429   0.4434919578   0.7693351241   0.2154302207   0.7357191261   0.2313516984   0.3279948548   0.6095247556   4.7339275      
5        NO_ID      0.2825666439   0.09758431748  0.09962394931  0.3797161097   0.8886550767   0.625873809    0.0611085431   0.05128388761  0.9282990843   0.9227093658   4.5898345      
6        NO_ID      0.9763110848   0.8604022897   0.7812832062   0.02684667987  0.212148598    0.5814870636   0.05307774481  0.0776570286   0.1816797341   0.4912912452   4.4299585      
7        NO_ID      0.131958223    0.82185412     0.9021954694   0.1992547224   0.8741198345   0.3320576033   0.8921390641   0.1812502924   0.2736648132   0.4845146204   4.808721       
8        NO_ID      0.2372247387   0.03618315795  0.1303357091   0.5522635293   0.8931368961   0.9518134799   0.1291560578   0.725863159    0.5821139997   0.5899926017   4.6141085      
9        NO_ID      0.005656758326 0.07313718417  0.2166544023   0.3105395359   0.2379791496   0.7155665996   0.5278396306   0.4006718697   0.09211409748  0.161636374    4.2763815      
10       NO_ID      0.622538402    0.002923004796 0.1269416102   0.5076424095   0.945977054    0.03634734314  0.8897961145   0.8032959876   0.9956630319   0.1085777092   4.7027165      
11       NO_ID      0.8655590275   0.4505746488   0.8081219843   0.1061896179   0.7289086602   0.7678524809   0.2966461644   0.7320851156   0.154538178    0.3231569246   4.696834       
12       NO_ID      0.2984318045   0.743338948    0.297698972    0.4266216315   0.2297598167   0.5732384867   0.419245816    0.264430035    0.2755987292   0.9878409523   4.6579995      
