FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	-587.948	-587.948	196525.0	196525.0	-31.0336	-31.0336	-1354.33	-1354.33	-1216.25	-1216.25	116.586	116.586	-2465.6	-2465.6	-121044.0	-121044.0	-5684.04	-5684.04	-3.71213	-3.71213	6425.467227
2	-25046.6	-25046.6	5392.68	5392.68	-51972.5	-51972.5	-33514.0	-33514.0	-16253.1	-16253.1	-158226.0	-158226.0	-115616.0	-115616.0	-121044.0	-121044.0	-5684.04	-5684.04	-3.71213	-3.71213	-52196.727213000006
3	-25046.6	-25046.6	-7211.61	-7211.61	-51972.5	-51972.5	-33514.0	-33514.0	-66644.1	-66644.1	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-5684.04	-5684.04	-3.71213	-3.71213	-239006.656213
4	-25046.6	-25046.6	-7211.61	-7211.61	-51972.5	-51972.5	-33514.0	-33514.0	-66644.1	-66644.1	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-11266.6	-11266.6	-3.71213	-3.71213	-239564.91221299995
5	-25046.6	-25046.6	-7211.61	-7211.61	-51972.5	-51972.5	-33514.0	-33514.0	-66644.1	-66644.1	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-91135.6	-91135.6	-3.71213	-3.71213	-247551.81221299997
6	-25046.6	-25046.6	-7211.61	-7211.61	-51972.5	-51972.5	-33514.0	-33514.0	-66644.1	-66644.1	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-91135.6	-91135.6	-493.835	-493.835	-247600.82449999996
7	-25046.6	-25046.6	-7211.61	-7211.61	-51972.5	-51972.5	-33514.0	-33514.0	-66644.1	-66644.1	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-91135.6	-91135.6	-493.835	-493.835	-247600.82449999996
8	-25046.6	-25046.6	-7211.61	-7211.61	-51972.5	-51972.5	-33514.0	-33514.0	-66644.1	-66644.1	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-91135.6	-91135.6	-150864.0	-150864.0	-262637.84099999996
9	-595253.0	-595253.0	-19030.5	-19030.5	-51972.5	-51972.5	-33514.0	-33514.0	-66644.1	-66644.1	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-1021410.0	-1021410.0	-150864.0	-150864.0	-413867.81
10	-595253.0	-595253.0	-19030.5	-19030.5	-51972.5	-51972.5	-33514.0	-33514.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-1021410.0	-1021410.0	-150864.0	-150864.0	-631423.4
11	-595253.0	-595253.0	-19030.5	-19030.5	-51972.5	-51972.5	-33514.0	-33514.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-1021410.0	-1021410.0	-150864.0	-150864.0	-631423.4
12	-595253.0	-595253.0	-19030.5	-19030.5	-51972.5	-51972.5	-33514.0	-33514.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-115616.0	-115616.0	-121044.0	-121044.0	-1021410.0	-1021410.0	-150864.0	-150864.0	-631423.4
13	-595253.0	-595253.0	-19030.5	-19030.5	-51972.5	-51972.5	-79581.9	-79581.9	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-260098.0	-260098.0	-121044.0	-121044.0	-1021410.0	-1021410.0	-150864.0	-150864.0	-650478.39
14	-595253.0	-595253.0	-19030.5	-19030.5	-51972.5	-51972.5	-79581.9	-79581.9	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-260098.0	-260098.0	-903862.0	-903862.0	-1021410.0	-1021410.0	-150864.0	-150864.0	-728760.1900000001
15	-595253.0	-595253.0	-19030.5	-19030.5	-51972.5	-51972.5	-79581.9	-79581.9	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-260098.0	-260098.0	-903862.0	-903862.0	-1021410.0	-1021410.0	-274069.0	-274069.0	-741080.6900000001
16	-595253.0	-595253.0	-20889.1	-20889.1	-51972.5	-51972.5	-122515.0	-122515.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-260098.0	-260098.0	-903862.0	-903862.0	-1021410.0	-1021410.0	-274069.0	-274069.0	-745559.86
17	-595253.0	-595253.0	-348611.0	-348611.0	-51972.5	-51972.5	-122515.0	-122515.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-260098.0	-260098.0	-903862.0	-903862.0	-1021410.0	-1021410.0	-274069.0	-274069.0	-778332.05
18	-595253.0	-595253.0	-348611.0	-348611.0	-51972.5	-51972.5	-122515.0	-122515.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-260098.0	-260098.0	-903862.0	-903862.0	-1648800.0	-1648800.0	-274069.0	-274069.0	-841071.05
19	-595253.0	-595253.0	-348611.0	-348611.0	-51972.5	-51972.5	-122515.0	-122515.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-260098.0	-260098.0	-903862.0	-903862.0	-1648800.0	-1648800.0	-274069.0	-274069.0	-841071.05
20	-595253.0	-595253.0	-348611.0	-348611.0	-51972.5	-51972.5	-122515.0	-122515.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-260098.0	-260098.0	-903862.0	-903862.0	-1648800.0	-1648800.0	-274069.0	-274069.0	-841071.05
21	-595253.0	-595253.0	-348611.0	-348611.0	-51972.5	-51972.5	-122515.0	-122515.0	-2242200.0	-2242200.0	-1963330.0	-1963330.0	-3887150.0	-3887150.0	-903862.0	-903862.0	-1648800.0	-1648800.0	-274069.0	-274069.0	-1203776.25
