x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,f1,isFeasible,isFrontier
3.321577316305607,-2.1312845643419873,6.582972784318319,-7.8779843727260275,-5.278803798695255,-7.760218470179746,-4.170385629163498,-9.575830019985117,-3.613523401855266,6.46735439995539,-1.5397417176878463,-0.6645707443768885,-1.2383416086710408,0.797755726524251,-9.767777938517336,3.043402390875457,8.423462671225074,2.353321998395172,-7.8282566347167934,-1.2295544121936715,-0.8755690997575467,-7.759999106451838,-5.679368066017657,-6.215778467404277,5.288882422985015,4.804228441025762,-1.1211494846724648,9.248258125084384,-3.1409886279069177,-5.42337377135958,2.930043981901223,-6.208188029795885,-1.6707830280142808,3.6702334890001396,-5.0478522475191685,4.058750437104015,-6.384095229510269,-4.111293311910684,7.806640292314974,4.926950758691294,4.313128877717951,-6.133888182873145,-9.844548984797049,-0.209965299743736,5.686791061133691,0.2965042252106649,-8.950328589779295,5.242720682002229,-7.649623463031838,-8.960907138733711,9256993.69528373,True,False
-9.64443046123562,-3.299813647979959,1.8974132608995191,-7.778695873538572,6.941513028009112,8.150744132144922,-2.171105330131942,-1.8375531705990689,3.3798987964593525,1.678400865133863,-3.5415484528204644,-0.13990813954371717,-9.131059127924978,2.275441700319057,-7.221092956044205,9.00626223326298,-0.37710809244505583,-2.5732619542289985,7.391579895412651,5.4235238912512855,-9.672769723546425,-1.1390259707426864,-0.7874299850927606,-6.725547845322444,-6.799689758556729,-8.312284413978542,5.080888933444161,6.085484869436428,-3.52316321314727,4.435080088200859,-9.103271022335646,6.695821778450522,4.840045870004147,-2.8607451045715084,-7.837287791152239,-3.729226778719715,-2.045953331471452,3.3808901148734627,-5.466301168611095,0.7106664359600288,-1.7523778970130515,1.1973477209799483,-6.943651670688021,-6.536140183718842,-9.527681562981073,-9.49964346246314,8.833345147238234,-0.44393035012023496,-3.477509732166471,5.252701377719431,10272310.851133559,True,False
2.497340208978329,4.365217937642459,-3.290310366859851,-8.112646071042365,-5.291881142095624,7.520114578869968,2.151772683905728,3.046031142078615,-7.721800332122035,-6.4875031176199105,-5.806197432580777,-4.490088555802382,1.3460706101804742,2.11047563207819,2.3676369764139356,4.6765335311672125,-9.63768647480912,-1.5162864881029297,5.696754341118062,6.263787365714954,4.928000191636361,-4.8996507685959045,-7.115522266747153,0.06622205284835303,-8.008821742027,-8.820716319494364,7.641232907541429,2.747876757555394,0.5587638344126198,3.3774354108990874,9.500360692632654,9.363830883952573,-6.513613790114032,-7.783622411828448,-3.552287934322144,-4.394852530007478,-1.6278342475956062,9.360840993780364,-1.7173032816363563,6.474502897044957,7.746331313828978,9.718266434991992,-5.3705929901918505,4.26234274744013,-0.2922116102827843,5.564542851869982,-6.447467206993479,3.2074835908767056,2.21477867022908,-9.52998871917326,9631062.748303989,True,False
-9.908816726994432,1.1507783121504396,-2.731793784630719,-2.746987484159864,6.529382963197996,7.034809276442374,2.381546782530574,-5.396649040614808,1.3366817327299607,-9.432398030419757,-4.0629756149616805,2.907331109569915,3.757329317449095,-5.4246212686844295,-1.6245712843204831,-2.4100915039227386,-7.1561227544538895,9.895156561903761,-7.82447441251964,-9.475964175284355,7.494111157487787,-3.572336562745569,-8.520590474014263,7.659095470338613,-4.983689158043639,3.4264951577652383,5.480425495578023,7.852556266573821,-9.496599639398498,-6.1350877729628595,-4.40535994454083,-8.213023072158437,-6.806749509914649,-7.63692653697858,8.872203437675353,-8.204330404926134,-5.946717055268104,0.7833814232551379,0.17959933041869647,-3.0196318247675595,6.541068463581961,7.074955641930529,-1.8366574151981236,-9.090536843377928,3.1214828674336825,1.0213092979096068,7.670976036243552,3.817560977531887,3.0215472666693195,-0.5106121829720571,11810226.730597934,True,False
-5.550881522626127,4.937863941173241,-1.0274178615447855,2.9984538931718685,-5.379318989460419,6.492910544340184,-8.490533247448193,0.6796674839089114,2.407784869271172,6.3993375068267895,5.461227388216303,6.041550256093828,4.81294137383809,2.9837494080973066,5.091291890833409,-6.153197564660483,1.0166408663682773,-7.087500706518801,0.5366327500034771,2.831683033468668,2.470632959158973,-9.218816437571961,2.956975876047691,7.066788706312405,-0.5998038505126573,-1.3665471347777842,5.622756149589179,4.760464408732677,-3.279448379181858,-0.8677056728652772,-2.135601831379434,9.043631171206275,1.981802870730494,-4.571342346521151,9.370931771830243,-7.868223934806438,-6.569040132858058,-2.6022348698182007,-1.308803568244139,-7.477853440501519,5.398287507171915,4.980509529515748,5.573580220227248,3.0840308275737627,-1.650876938516543,-3.3074491243498416,5.699464918325866,-9.393687121785902,5.015059027951189,3.5731186315952908,6530154.724694886,True,False
-4.250406060034661,-3.31396905318247,-3.49750204351158,-2.645944587376584,-7.691655430845321,8.809908413720379,-3.706168432265681,-1.6297685394670633,-5.144646571620823,-1.2541154011151967,9.502577920313477,-6.462696557552192,2.291689638417944,9.283733404761765,-4.967793688300292,-4.5426996499903005,-0.4458992406267104,-9.072415549846053,-9.951600085890856,6.319747374941805,7.631297250585721,-1.3878515399840747,6.757997332340899,-6.1565431548776965,8.965894902172025,-5.854090129769258,2.925764321670828,-9.97580105343046,-8.285943797931647,2.3088380630366423,2.521717000913755,-2.620044216841362,6.6478334996224255,2.127965777589491,-2.4507984138642893,-9.893170311543846,6.305964983071643,-8.223578468432732,6.671113519484447,-8.377470077055024,1.2376919552701366,-4.399520030226198,-9.272685897619604,2.950458946073873,0.7142175038850134,-8.613440004243705,-6.445691696314053,-6.399890004652862,9.258293601197597,-8.694967128835717,13280170.58051931,True,False
0.030779416338518217,-0.3467712993611176,-7.560560725294154,6.704520188339938,-5.129595756455179,3.4389037022836444,-4.545687802594721,-7.853073222068046,-3.856378546789051,7.934439514344568,8.773582451952688,-0.11138903036452064,-3.8532914439052135,5.474475224698055,-2.9584028480450417,2.6302259093362164,-2.5255792735489413,-7.8129771760441065,-4.857294069642166,2.621392198426861,-0.6325088760312199,-9.147194918439222,7.0616856193178865,2.4826309341721053,1.4636149515640855,-6.3696350888938955,-4.138537677283628,-0.47479151572965783,-2.082737216842869,-0.5432528345740169,4.043656963627583,3.24331314873036,1.5623266378991634,5.49962225665973,-5.61630306233908,-1.6003414363154533,-0.2357200874840184,-3.953669302328601,-3.292503059035819,-3.647995016829495,-4.496443216474212,4.295051845512933,-3.340046206577645,-4.840642365736741,1.0871496885321026,1.0897261068552346,-3.2393512371714275,-9.589505450540573,1.8173412758621281,-5.32204204566187,5061679.639696262,True,False
1.4773256891982598,-5.795380339808217,-5.097518526634847,-1.8293173820985729,-6.639022662877329,0.7422828350435626,-8.320160524609781,-4.3850873165225055,3.6666981944463117,6.0586958273770115,5.80912489726282,3.495053514530632,-2.653038485124407,8.697443462088081,4.1576203068464235,9.158291932215318,-4.186824377058617,-6.1207935915799325,4.698163958897281,4.731367893399005,-5.459811275900493,-8.5546819410446,9.394499459376828,9.023237940746752,-8.366427685611837,-6.8013309160995306,-9.78926793987628,7.899066175312512,6.402144184316683,-8.678005575877686,4.852717443316649,-1.2128907542543859,-2.8325363668161065,-0.1906634024739997,2.5243398517625604,-5.183569215433551,-2.6384778633019232,-5.445030630510241,-5.590083112664067,5.117886215356222,-6.253589406708327,7.6951741163551795,1.1678405738417688,-4.887676400102282,-1.860473850700692,-4.118607217420337,-8.737542628131498,-9.097631228673926,-4.2213480497895794,2.719709345486537,10078746.718095517,True,False
1.226837751969029,-0.17920352276009233,-8.779769842461187,0.6702051877178814,-7.695840255343206,1.9181259336013046,-8.280847324554967,-8.731829591613835,0.4415693058709129,-0.6590194920778822,8.852252367234517,7.274189868395233,-8.898604476952379,0.36776926761025663,4.787091906429756,0.32797360195194214,2.7846222956298234,-7.589438033395309,3.801061395954653,-4.814855900505333,-6.368868569165006,-4.001131457969073,3.3202842455060053,6.655413807849014,-9.675355488315969,1.9618107391379684,-5.648140994952415,5.889313412844976,-0.6269823583609035,1.3174604934572631,-0.014575248686105269,8.007812799707004,-5.254446443455565,7.424762769975086,6.6381389899098355,3.7516237226676523,-9.599053690146121,-6.894411708343439,-1.8243596363213967,1.818551881452196,-8.585447439814342,2.194684836760099,2.813907911387835,0.7764484407627457,4.413956300895043,3.576262407822618,-0.1004244369780789,-4.381538914258771,-4.603979463495431,-2.615610451210312,8568373.785970464,True,False
-3.3445014547474123,3.938249009712223,1.1033530549950292,8.1184686650781,-9.042970311407355,2.3784339935530596,-4.875519797961871,-8.121835110586437,-6.601671724607397,9.263258306700312,1.1174465869166998,6.0289695251430295,-1.205992307973661,-8.00536305186363,3.4628872110184545,-3.5603093404432435,-1.8586616806980842,-6.39361050754595,-0.6448322048946631,-5.936036032046798,-9.51103246609881,-7.990272013232971,-1.0852669731643356,6.1619724610368785,-0.6255677383130696,-3.6996331154558355,-9.130687699782788,5.737468835175116,5.496516964801993,3.1898179700128377,5.27109166060826,8.778116700832054,0.10030461022419424,2.296707134092615,0.8802806825377933,6.747629873765803,-7.395631470295891,-1.1020603233666577,7.648553355261146,-5.965622407717276,-7.935567963698855,-7.407997537424214,8.306116459423547,-5.255979653761887,0.9103031855966899,9.761943929081117,7.968570649855234,-3.4919608823837676,-7.9469394937598565,3.703103779419024,10783171.70317634,True,False
