x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,f1,isFeasible,isFrontier
9.568840443785934,-5.2372823167448015,2.125335415198215,8.850811702347784,9.548762059605071,0.789175777267614,-4.982458806368067,1.9976458231917782,3.7160038416554535,-8.955724514665356,4.6191054687946576,1.7128551917116361,4.92093272892722,0.7816034538840171,-7.757732006445169,3.430744652456248,-3.2616806715926563,2.1446021424099477,0.296283930160147,4.347140108936859,8.222665120347617,0.4850807279496543,-9.425829346848417,-6.840839922181986,-3.7390473335138754,0.23191278321321285,-1.291646612710318,9.083714607225573,9.020686539243105,0.8781721557698141,-3.4430859995364855,-0.4108275682294664,-7.981559572942821,-9.532173778971085,9.787124601148768,5.32905616004472,9.093833241134764,-6.5013479453579475,-5.759190097232897,-8.29130345711522,-6.532334203481871,-9.762094477088205,-7.995188175510151,-3.2580836708364735,-9.037095717225755,9.014412041858279,2.1335803397718234,-6.404049263496047,8.723045155153962,-1.2088011450824023,13822086.127693465,True,False
-5.247312856848171,-2.016826319242954,7.810633673287828,-4.10098951243988,5.96917059150498,6.081402593720309,8.443800419440006,6.939386604282905,-9.631279422277004,4.6715710810774365,-1.3318315442678141,-3.906366844680723,-5.755612216529928,-4.518090027402004,-9.261018856049798,3.9575790829929343,4.177291377014342,-0.08036669196151713,4.729057695702576,2.9611243874279403,-5.804522122901118,-4.4483984672063475,3.1176003883574044,7.677190323621549,-7.141512882443427,7.1244717182498505,9.73812782100438,-6.016551061257188,-0.20789843409853503,-0.36929650296934113,-8.546290824392218,-5.279195512985643,-3.0344454981050903,3.3349939312201116,8.85297924396729,-3.1062149135527655,-2.776535007173897,-3.593657331290143,9.297607559848839,-5.14700788422287,1.9005023928092122,-4.2886607416608316,7.894458957495601,-6.0209480215705,-4.777676982852894,-1.9582207484398033,-8.791720362983753,8.79659018372655,-4.606616339442512,-7.665950619432056,9712891.955639103,True,False
-1.3186311824636938,-1.9814101133588213,-5.340969322241103,-3.8626383050923616,1.8230860703449068,-3.2646158093085385,8.39302302496828,-5.889993603643716,-3.6946623139299097,0.4833668056345246,-5.883111800097172,-5.008242500806523,9.574966534912619,-4.1613565495774765,6.881928851345499,4.29197925832969,6.938272807632163,0.03516798512508856,-0.7264033200891333,-0.22929081203870538,-2.7687864123596224,2.1327244915447796,-8.903303717626642,-5.372499817359496,-3.2355742831825482,8.013339681147503,3.5234059810123632,3.282870896646738,7.863570218162327,4.242198947159038,-6.084739364312432,-2.881552164876817,-1.597646002564554,-9.820458146156252,-4.80368878613858,0.1988754546755782,-7.923224486165722,5.764293922095053,8.146700049969098,0.45005240861997464,3.761402494143301,-5.535733336833005,9.379741841590953,1.4952524831036147,7.554673455724107,-5.997910508803283,9.269487745084973,2.2031940600236144,-3.7375130633305,-1.2703913161453322,8166525.800587977,True,False
1.0804665842277998,9.027801927813833,3.4182873184580203,4.353368021564661,-0.164406646031237,8.828559937154647,-2.965945937719864,2.8964563348324646,7.653932310912836,4.748617361128522,-9.394793402663172,5.876115024774201,-3.6590359178455927,-9.142616711148259,-1.5452827985161335,2.559622604198692,-0.18427502627643655,1.6283868199274067,5.680088220540169,6.396120988610299,3.5206315709527694,8.798022092241698,-3.2491850788615464,-1.9951018316595306,4.727052632625872,5.663703489776108,-2.2780608309596797,4.521479259396752,-1.9833144911479987,-9.587861562598606,2.6227625519664777,-0.8771349324642248,-9.81307632481283,9.869038606466816,-8.81394228860042,-4.736823724876176,-1.8502353165624843,2.9903645274140533,-9.861000500705579,-1.7089706357859722,-7.068229462392403,4.047087064945298,-0.7777953036653997,-5.903782002544723,5.481392040810666,5.147373717057846,-8.655912590097904,-5.823020378573215,6.535749000282301,9.3117477193002,10219199.162102185,True,False
-6.748510135162331,-6.884091848110696,2.0865435932558736,0.6176159821903848,0.21490732592860162,5.268579599368014,-1.9887601114086078,-7.311585820971432,9.405593215243584,1.517876758714893,3.6057973916142814,4.210768289824596,0.42124646054855575,4.04537527535895,6.930915284495672,0.11892261919955693,4.55161698017613,9.565160266607322,-0.10306125449028336,-6.498463471592129,-4.121756870462261,-6.22601939328558,3.4669385592870956,5.727789344667469,6.696809446079996,0.6916532520160441,1.0130297281348515,-3.0661451772890844,3.1412976500625938,1.7634433507419356,4.344570971694061,-4.4421464240096835,-4.436199323775697,-1.592965901550901,4.681585835262542,-9.70102527858091,-4.607873401450581,9.725876756338142,7.033791508466102,5.578237559716275,3.0154704983881366,-5.6553754632859174,3.0804793126139263,7.456268334660091,-2.2790713625592645,2.162270459250051,-9.040087097514144,-6.621425008783648,-3.8729012846931052,8.156711768042491,7102899.681186729,True,False
-2.8375406242865067,-8.832040503957984,-6.032920993304952,1.343122191804154,-9.98676006629812,9.609151560244054,-4.813237180525988,-6.7087522522751035,0.22430709985366803,-4.082589976964599,3.0786084344990847,0.10412010310691144,-3.552416251951554,-8.033698533132851,9.928720516125281,1.4944757321059647,-5.906239967807389,3.027976717510244,4.300329096395481,-9.026323248277176,-8.58306822346561,3.4718055953753257,-5.745672256863751,5.578325597642738,6.667826174183354,4.4029566292889655,-5.474698252672968,-6.585160032724318,1.061139637696007,-2.772077278060187,2.3239140061347925,5.180332339521582,1.8854299142311763,0.9445364355508001,-7.008932123779898,-6.8940406553416835,1.2616577638503461,-6.314097934727716,9.501029186689944,-3.193040630504714,9.936359755038513,6.712013324965284,-3.545220518179132,9.37860808669664,9.984127338347367,-6.726068948263244,-4.831672842005368,8.835360026455263,1.6088228331645453,8.752300689902846,11682301.308856998,True,False
-5.3210516609230565,1.1501744923271104,3.6035726228277802,-8.435334563033468,-4.5389856516635,6.481283243782287,-9.880581485935275,-8.460925138780716,-7.185943646051684,-4.184557383594668,-5.619641429183298,-6.451678794348986,2.8019959481434054,-5.299268790321929,8.442315542475479,-7.602579331878356,0.6213688980564775,9.634306946628671,-4.530214719085596,-8.997449998482363,-8.140163888817074,-4.547279299374017,-7.45995927766346,8.524116033979244,-1.5180237315915937,5.353946618021736,3.6716873098675507,-4.567644699925491,2.051155133157863,0.8857304276254148,0.9631439901608072,-4.379775386645306,4.276587070544608,2.483625126472816,-5.1724660027051845,2.3795465132660087,-8.695399569230986,-2.704035287525582,5.546525937552133,4.5762430781390115,3.3508807457154317,4.675978098972123,3.3400058678597464,0.017618636816039257,9.41174540508715,-0.855555962481855,-9.65144560318535,7.268907663027251,-5.586492155338563,5.6657885346237755,10588779.606669737,True,False
-6.385532376134258,-5.195346149134949,9.154739481664663,-9.780303585590904,3.4743672958295413,1.3834294635181532,-1.5185309068926784,-8.01468896800352,-0.5039134531477689,4.9796334615915505,-6.138086294577379,2.7616542187304773,2.9799089548901296,-7.342907812006118,0.4527279695909505,-5.051116020273045,-1.0558032970780857,2.6758308685808543,-2.2806930227730264,-1.6697706934360887,-9.559011562616456,-7.60856526829078,-6.982973800711896,9.787797743930668,-2.551872278178185,-2.5034221574060624,5.870529164420468,-9.354366962932144,-5.096730324570509,-5.442702940446482,7.5139938653433855,-7.386967443911263,0.5448743374701133,-1.7901744445910106,-4.793249185914701,-5.210520276030149,-8.93474347673261,6.317513014600657,6.770143767105671,-0.22216806997696814,5.671000721898669,-2.239352688265153,-0.3099877338277963,-7.178839727393775,2.4746180197810848,-8.357511189639657,-0.20837635781011699,0.4300380818262499,-7.488614307450406,9.515660828915422,9657742.214969654,True,False
-4.8683448806620095,-9.02142510334933,-0.3642414435208394,-6.382836911946766,-2.9771980348364133,-7.975426925425918,-1.3259964073977173,-8.225588819106207,0.5776386140423657,7.311072275794546,-1.5895518228913499,0.33400299396982813,8.915663091008433,-3.3746028822619083,4.7237284820994105,-8.768062230562828,0.09350696500063904,3.247864564987429,1.5939363570471503,4.320047802473628,-3.087014156001592,1.6671631975327905,2.9037082546930044,1.4286952065651588,0.4584237896676626,-8.449903927840042,-2.474695473457858,-0.19310364757763665,4.104702306096884,-2.5713647010359297,-1.1454244845677437,-8.799590425492038,-7.010454939990236,-8.23057127806821,-2.6004605886006784,-8.516373497763505,-9.993346944914537,5.636790275126566,8.148700098657779,7.254542074358401,-3.077923554325398,-3.866717638910413,7.791791223015242,2.022325943529637,-6.214300208409918,0.7227475233855305,-2.1176445808862523,6.139533166840556,-9.161749618933582,1.701736545059319,9520297.613889592,True,False
-9.239946506549549,-3.6875603756021853,-1.2774920394840983,-3.190539909200357,6.609582678223099,1.0079077971541661,-0.3626438614362719,-0.24134789663928302,4.967404543672652,8.658313759286923,-9.22006317402951,-7.85815847700928,2.044146394728659,5.676459969126535,-3.0201713718380954,-4.056348188076489,3.4145037300730845,8.256725065621637,0.66760055786159,-3.554524900122115,-6.583164972789158,4.787395208795225,6.200106990485002,-2.6536937864320604,-7.107823892606831,-0.20873433571996713,6.675801401162129,-1.5562413539703321,-2.075931327135065,2.090245908527427,-1.2013111251242918,-7.660070280579272,-6.1908246446072965,-4.976011389176493,-8.40260150183883,-9.411152638206676,-3.502249686044851,5.216821719567779,-0.11976508341579195,9.810554051705077,-1.2343329099514815,-4.905779837767213,8.187240390175651,4.288430241006926,1.840597641953405,-7.714641286884655,-7.605383244780815,-1.6251173830426344,-3.0543402723185427,-6.253780853808109,9006855.651731761,True,False
