x1,x2,x3,x4,f1,f2,isFeasible,isFrontier
35.0,26.0,34.0,33.0,0.44458539157096033,35.0,True,False
39.0,25.0,47.0,53.0,0.06107311229159254,53.0,True,False
49.0,54.0,16.0,41.0,15.126322039076094,54.0,True,False
58.0,41.0,29.0,59.0,1.5513977512209958,59.0,True,False
16.0,37.0,43.0,31.0,0.08989905011439303,43.0,True,False
59.0,50.0,58.0,12.0,16.762689997498992,59.0,True,False
40.0,60.0,60.0,12.0,10.17006546951626,60.0,True,False
12.0,12.0,12.0,12.0,0.7322578740113634,12.0,True,True
12.0,13.0,19.0,12.0,0.29152570239969944,19.0,True,False
33.0,12.0,12.0,12.0,6.789780237306704,33.0,True,False
12.0,12.0,12.0,36.0,0.0357414181528213,36.0,True,False
12.0,12.0,31.0,36.0,0.00023247304320564067,36.0,True,False
23.0,14.0,32.0,17.0,0.20037480128048035,32.0,True,False
14.0,24.0,19.0,13.0,1.4787643764460998,24.0,True,False
12.0,13.0,12.0,14.0,0.6151141040809415,14.0,True,False
21.0,21.0,15.0,15.0,3.296841570447664,21.0,True,False
12.0,22.0,55.0,12.0,0.06539306373867554,55.0,True,False
23.0,17.0,13.0,27.0,0.9402808329190092,27.0,True,False
25.0,14.0,12.0,16.0,2.8178233256006404,25.0,True,False
26.0,13.0,12.0,19.0,1.7907171897507899,26.0,True,False
19.0,23.0,12.0,23.0,2.0708764395542545,23.0,True,False
13.0,25.0,13.0,26.0,0.6679124966270196,26.0,True,False
23.0,14.0,32.0,24.0,0.07562032978041983,32.0,True,False
26.0,18.0,13.0,30.0,1.1145461441022593,30.0,True,False
14.0,17.0,21.0,23.0,0.12143433665627654,23.0,True,False
31.0,17.0,22.0,27.0,0.5519391342416479,31.0,True,False
16.0,13.0,19.0,17.0,0.24968362368181313,19.0,True,False
12.0,12.0,35.0,14.0,0.022379629296442518,35.0,True,False
13.0,22.0,17.0,16.0,0.8229959885027489,22.0,True,False
16.0,21.0,30.0,25.0,0.09224624856049056,30.0,True,False
16.0,39.0,26.0,23.0,0.8085587266776262,39.0,True,False
13.0,25.0,15.0,22.0,0.7065565128704094,25.0,True,False
25.0,13.0,19.0,16.0,0.8552543419530769,25.0,True,False
19.0,13.0,12.0,14.0,1.7581666609739437,19.0,True,False
36.0,12.0,23.0,60.0,0.02848133950255819,60.0,True,False
