x1,x2,x3,x4,f1,f2,isFeasible,isFrontier
32.0,18.0,39.0,47.0,0.02888627506969947,47.0,True,False
25.0,24.0,39.0,27.0,0.1810683299700173,39.0,True,False
36.0,16.0,54.0,15.0,0.32129827400352606,54.0,True,False
49.0,44.0,57.0,39.0,0.6815843574793884,57.0,True,False
32.0,24.0,54.0,55.0,0.013065983672365035,55.0,True,False
12.0,12.0,60.0,60.0,0.010874177575062769,60.0,True,False
12.0,48.0,15.0,51.0,0.37046924971222894,51.0,True,False
12.0,48.0,15.0,12.0,9.337428845011221,48.0,True,False
12.0,36.0,36.0,60.0,0.0031047936477795516,60.0,True,False
18.0,23.0,37.0,32.0,0.042182109894121585,37.0,True,False
21.0,24.0,35.0,28.0,0.13690472828041197,35.0,True,False
15.0,12.0,12.0,60.0,0.011176861170503543,60.0,True,False
19.0,12.0,12.0,45.0,0.07725225424260224,45.0,True,False
15.0,12.0,13.0,28.0,0.12265836996566212,28.0,True,False
19.0,44.0,15.0,60.0,0.6156121681025016,60.0,True,False
12.0,12.0,20.0,19.0,0.05506909070971695,20.0,True,False
56.0,18.0,60.0,44.0,0.05642470860644532,60.0,True,False
56.0,24.0,30.0,60.0,0.36287050967400636,60.0,True,False
12.0,12.0,19.0,12.0,0.2374609221818736,19.0,True,False
12.0,12.0,25.0,19.0,0.025242399993831717,25.0,True,False
14.0,12.0,31.0,27.0,0.0031851937885197775,31.0,True,False
14.0,12.0,31.0,28.0,0.002427440502287588,31.0,True,False
33.0,12.0,35.0,26.0,0.08461438015605803,35.0,True,False
12.0,12.0,16.0,16.0,0.1749085331875285,16.0,True,True
12.0,12.0,12.0,12.0,0.7322578740113634,12.0,True,True
24.0,12.0,55.0,27.0,0.0024661224696348604,55.0,True,False
12.0,12.0,18.0,18.0,0.09009909906751659,18.0,True,True
22.0,18.0,22.0,17.0,0.8363911022387897,22.0,True,False
12.0,21.0,20.0,34.0,0.05121572298136384,34.0,True,False
22.0,12.0,12.0,12.0,2.852903443834541,22.0,True,False
12.0,12.0,17.0,17.0,0.12530932465497427,17.0,True,True
12.0,12.0,12.0,18.0,0.27288853497098126,18.0,True,False
20.0,21.0,14.0,13.0,4.680355734664855,21.0,True,False
19.0,23.0,12.0,17.0,3.9915146567344104,23.0,True,False
36.0,13.0,14.0,30.0,0.9409123956959572,36.0,True,False
28.0,16.0,20.0,23.0,0.6882921072131181,28.0,True,False
28.0,19.0,14.0,14.0,6.604932842137412,28.0,True,False
18.0,33.0,48.0,45.0,0.017087894931865546,48.0,True,False
25.0,17.0,15.0,26.0,0.8939026763368311,26.0,True,False
24.0,12.0,24.0,28.0,0.08082200028227289,28.0,True,False
25.0,28.0,24.0,21.0,1.54905296708934,28.0,True,False
16.0,19.0,23.0,25.0,0.14777591277259042,25.0,True,False
15.0,22.0,20.0,15.0,0.9134020090568116,22.0,True,False
12.0,12.0,15.0,15.0,0.2457389878477507,15.0,True,True
17.0,17.0,23.0,27.0,0.10310463017603208,27.0,True,False
22.0,16.0,17.0,23.0,0.571500362266409,23.0,True,False
12.0,12.0,55.0,12.0,0.005461578532075877,55.0,True,False
30.0,18.0,24.0,16.0,1.5925699851334958,30.0,True,False
16.0,27.0,22.0,22.0,0.559926937308618,27.0,True,False
17.0,27.0,21.0,22.0,0.7211867841155131,27.0,True,False
14.0,16.0,14.0,14.0,0.9971576587701666,16.0,True,False
15.0,18.0,17.0,13.0,1.1608772385631043,18.0,True,False
18.0,14.0,17.0,18.0,0.4613806806785659,18.0,True,False
16.0,12.0,40.0,14.0,0.039433149835154224,40.0,True,False
29.0,16.0,29.0,13.0,1.18046031583222,29.0,True,False
22.0,14.0,39.0,12.0,0.2640318881740513,39.0,True,False
12.0,18.0,26.0,17.0,0.11861718596444126,26.0,True,False
12.0,12.0,14.0,14.0,0.3485893441323532,14.0,True,True
20.0,16.0,14.0,28.0,0.4516474468766589,28.0,True,False
23.0,13.0,27.0,13.0,0.5006588810770921,27.0,True,False
23.0,12.0,28.0,20.0,0.12150649526046908,28.0,True,False
