            Runtime (Sec),                Iteration,             Evaluation #,                     Step,                   Source,               Model_name,                    Delta,                   Status,                      phi,                       f1,                       f2,                max(c_in),        Penalty_parameter,              Multipliers,                     hmax,                       x1,                       x2,                       x3,                       x4,                       x5,                       x6
                      0.0,                        0,                        0,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,                    142.0,                    -58.0,                    142.0,                     -1.0,                      1.0,                      0.0,                      inf,                        3,                        2,                        2,                        0,                        5,                       10
    0.0003768999995372724,                        1,                        2,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,                      2.0,                   -120.0,                      2.0,                      2.0,                      1.0,                      0.0,                      4.0,                      0.0,                      0.0,                      1.0,                      0.0,                      1.0,                      0.0
    0.0003313999986858107,                        1,                        3,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,        83.85757432330038,      -118.86169051353187,       146.18698506635388,        6.263888888888889,                      1.0,                      2.0,       51.583719135802475,                    0.625,         8.88888888888889,                     3.56,       0.9795918367346939,        3.909090909090909,        6.153846153846154
    0.0003015000002051238,                        1,                        4,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       40.795864994607136,       -32.72004173355906,        66.20293747030094,       1.1944444444444446,                      1.0,         6.26388888888889,       2.5724344942220068,                     1.25,        4.444444444444445,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
    0.0005701999980374239,                        1,                        5,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,          65.586763982897,       -36.34119319353085,        65.74355493435412,        3.166666666666666,                      1.0,        7.458333333333335,       15.430687426324013,                      2.5,        6.666666666666666,                      2.6,       1.7142857142857142,       1.7272727272727273,       1.5384615384615385
    0.0008357000006071758,                        1,                        6,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,        80.71709328685276,       -83.59993574354137,        80.71709328685276,       2.2244571428571422,                      1.0,                    9.625,        4.948209580408161,                     3.75,       2.2222222222222223,                     1.96,        5.142857142857142,       3.1818181818181817,        4.615384615384616
    0.0005411999991338234,                        1,                        7,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       13.262330591753827,       -237.4275602031446,         42.5370250972249,        2.333333333333333,                      1.0,        6.347222222222223,        5.750345559453805,                      5.0,        3.333333333333333,                      1.8,       0.8571428571428571,       1.3636363636363638,       0.7692307692307693
   0.00030809999952907674,                        1,                        8,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       120.34618597688942,       -357.8513783160928,       120.34618597688942,        2.513888888888889,                      1.0,        8.680555555555557,        6.319637345679012,                    5.625,      0.37037037037037035,                     4.36,        1.836734693877551,        4.272727272727273,        6.923076923076923
    0.0002686000007088296,                        1,                        9,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       142.00432226788394,       -488.3582338264108,       142.00432226788394,        8.027777777777777,                      1.0,        8.675925925925927,        77.93835444791905,                     6.25,        7.777777777777777,                     1.16,        4.285714285714286,       2.8181818181818183,       3.8461538461538463
    0.0002891999974963255,                        1,                       10,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,        87.60681738540913,       -766.0310224279488,        85.35415741262229,        2.611111111111111,                      1.0,       16.703703703703702,       12.262061662618404,                      7.5,       1.1111111111111112,                      3.4,        2.571428571428571,        2.090909090909091,        2.307692307692308
    0.0003606000027502887,                        1,                       11,         Search: sampling,              Current run,               Simulation,                      1.0,               INFEASIBLE,       240.10475452728772,      -1176.3168160674857,       156.62362205758825,        8.305555555555555,                      1.0,       19.314814814814813,        68.98225308641975,                     8.75,        5.555555555555555,                     2.76,      0.12244897959183673,       3.5454545454545454,        5.384615384615384
    0.0004241999995429069,                        1,                        1,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        34.53146170242608,      -101.10893062244796,        74.59182635918984,       3.1944444444444446,                      1.0,       27.620370370370367,       2.5724344942220068,                     0.25,        5.444444444444445,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00028620000011869706,                        1,                        2,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,         7.25855351587208,      -34.591152844670155,        65.67404858141205,       3.4285714285714284,                      1.0,        27.31481481481481,       2.5724344942220068,                     1.25,       3.4444444444444446,                      5.0,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
    0.0002659999991010409,                        1,                        3,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       60.345794613158084,      -34.862898876416196,       60.345794613158084,       1.1944444444444446,                      1.0,       26.009259259259252,       1.8180181676913945,                     1.25,        4.444444444444445,                      4.2,       2.4285714285714284,       2.4545454545454546,        3.076923076923077
    0.0002889000024879351,                        1,                        4,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       30.726346275193457,      -30.810950824468144,        62.29384656121003,       1.1944444444444446,                      1.0,       25.703703703703695,       1.8180181676913945,                     1.25,        4.444444444444445,                      4.2,       3.4285714285714284,       1.4545454545454546,        3.076923076923077
    0.0002692000016395468,                        1,                        5,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       37.118262431519554,       -32.72004173355906,       61.049091316454785,       1.6255562619198982,                      1.0,       25.398148148148138,       1.8180181676913945,                     1.25,        4.444444444444445,                      4.2,       3.4285714285714284,       2.4545454545454546,        2.076923076923077
   0.00026369999977760017,                        1,                        6,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       42.794058783244076,       -32.72004173355906,        73.35678362414708,       1.1944444444444446,                      1.0,        25.09259259259258,       1.8180181676913945,                     1.25,        4.444444444444445,                      4.2,       3.4285714285714284,       2.4545454545454546,        4.076923076923077
    0.0002615999983390793,                        1,                        7,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       46.656586972165684,      -36.629132642649964,        72.11202837939186,       1.1944444444444446,                      1.0,       24.787037037037024,       1.8180181676913945,                     1.25,        4.444444444444445,                      4.2,       3.4285714285714284,       3.4545454545454546,        3.076923076923077
   0.00026360000265412964,                        1,                        8,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        59.14972097323734,       -32.57718459070191,        74.06008032744381,       1.8685714285714292,                      1.0,       24.481481481481467,       1.8180181676913945,                     1.25,        4.444444444444445,                      4.2,        4.428571428571429,       2.4545454545454546,        3.076923076923077
   0.00027629999749478884,                        1,                        9,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        73.96923698673369,       -33.20893062244794,        68.69182635918983,       2.1944444444444446,                      1.0,        24.17592592592591,       1.8180181676913945,                     1.25,        5.444444444444445,                      3.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00024900000062189065,                        1,                       10,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        61.81404858141205,      -16.331152844670164,        61.81404858141205,       0.8685714285714288,                      1.0,       24.870370370370352,        1.145736963357809,                     2.25,       3.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
      0.00043799999912153,                        2,                       11,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       11.214397471776387,      -28.831152844670164,        58.31404858141205,       0.8685714285714288,                      1.0,       24.564814814814795,        1.145736963357809,                     1.25,       3.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
     0.000288799998088507,                        2,                       12,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        55.92515969252316,      -14.442263955781275,        55.92515969252316,       0.8685714285714288,                      1.0,       23.259259259259238,        1.145736963357809,                     2.25,       2.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00031119999766815454,                        2,                       13,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        9.659808296955063,      -10.931152844670162,        54.41404858141205,       0.6255562619198982,                      1.0,        21.95370370370368,       0.3913206368271963,                     2.25,       3.4444444444444446,                      3.2,       3.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00027099999715574086,                        2,                       14,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       16.267829210930167,      -18.474009987527307,         55.9569057242692,       0.6255562619198982,                      1.0,       21.648148148148124,       0.3913206368271963,                     2.25,       3.4444444444444446,                      4.2,       2.4285714285714284,       2.4545454545454546,        3.076923076923077
   0.00026620000062393956,                        2,                       15,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        36.95090771147453,      -16.331152844670164,         56.6602024275659,       1.6255562619198982,                      1.0,       21.342592592592567,       0.3913206368271963,                     2.25,       3.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        2.076923076923077
   0.00026309999884688295,                        2,                       16,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,       29.155982865205125,      -16.331152844670164,         68.9678947352582,       0.8685714285714288,                      1.0,        21.03703703703701,       0.3913206368271963,                     2.25,       3.4444444444444446,                      4.2,       3.4285714285714284,       2.4545454545454546,        4.076923076923077
