%eval_id	interface	cdv_1	cdv_2	cdv_3	cdv_4	cdv_5	cdv_6	cdv_7	cdv_8	cdv_9	cdv_10	obj_fn	nln_ineq_con_1	nln_ineq_con_2	nln_ineq_con_3	nln_ineq_con_4	nln_ineq_con_5	nln_ineq_con_6	nln_ineq_con_7	nln_ineq_con_8	has_constraints	feasible_running_minima	best_so_far
1        NO_ID      5.133056317    9.201661676    -0.5135866934  -1.659881962   6.52793774     -4.320286287   -2.878633978   2.516527544    2.414085096    6.369321192    946.0529       -7.174817      31.687102      -35.329344     75.437272      211.101205     160.386451     131.322248     369.654897
2	NO_ID	2.654890945	6.67987128	8.685235007	-9.198558718	8.14594447	2.08069169	7.293664513	-1.626946618	-9.119509089	8.759024539	2694.050673	-97.504593	-154.136251	-82.99498	150.708982	74.288804	195.637058	127.344708	3487.73248	False	nan	2694.050673
3	NO_ID	-4.657525086	-6.611336363	-3.55655777	-7.051984529	2.254675123	3.125879334	-7.644545109	-9.433474509	0.5012008612	-1.46203702	4223.083203	-218.654417	117.405758	17.467606	457.141166	121.003774	287.43219	136.85741	659.322679	False	nan	2694.050673
4	NO_ID	-5.047820885	4.121535225	-8.122739795	5.700794205	-1.81700568	2.335643269	-4.694794455	0.5878611356	2.640646348	0.3516482318	1316.492514	-85.208474	-2.463263	49.125573	126.098947	308.424951	62.721242	48.31814	382.083195	False	nan	1316.492514
5	NO_ID	7.691089564	4.705536543	-2.487831489	-4.762549914	-9.500566389	-8.865507596	4.712382096	7.462653441	8.828053615	-0.03504408961	1031.008313	2.318776	-25.918585	-19.907287	34.517381	374.976969	250.691069	-122.731113	13.633333	False	nan	1031.008313
6	NO_ID	-5.888928705	0.5413031099	4.709660938	5.408314566	4.772617749	2.593142087	-9.19028369	7.649307665	-1.686615335	-1.791829493	570.530672	-29.434579	108.313726	31.344618	97.38996	128.576177	156.116837	109.533972	1159.423611	False	nan	570.530672
7	NO_ID	1.102725555	-7.711595491	-9.616060159	-7.915388139	-4.804849729	5.293385683	5.570747416	1.294924875	-0.799035052	3.295308129	2289.065303	-144.204994	-19.392837	-46.830787	581.713359	164.079365	332.075492	134.292443	856.431308	False	nan	570.530672
8	NO_ID	8.916792909	-0.2354435159	-9.340433406	1.355023242	5.984517767	-6.958295712	-4.001010393	5.305780765	-1.130741794	-2.095877138	1101.654982	-10.754988	169.680215	-85.267185	230.400681	588.281281	120.699873	184.443958	986.953449	False	nan	570.530672
9	NO_ID	-8.693828863	-2.762823264	5.706017097	9.649255923	7.671442329	-9.091115212	-5.911944136	4.01285433	2.923081105	1.47870954	1091.370261	-99.73791	43.693056	63.682971	353.486926	296.598629	386.457716	189.403914	308.454846	False	nan	570.530672
10	NO_ID	6.329754131	-7.453768313	3.295301415	1.812650256	-9.612453044	-8.331983667	3.954969388	0.7734951326	-3.199814441	-6.796334652	1833.576963	-121.853277	57.240198	-79.951973	382.394871	104.388884	519.302222	186.931941	1489.092592	False	nan	570.530672
11	NO_ID	-7.513906237	3.295160804	-4.05613497	6.59049638	-5.495918682	-3.73267937	8.282530983	-7.041068154	3.865551875	-9.621309057	3136.004702	-206.797027	-256.385512	93.271949	138.662702	356.600079	185.682286	36.122546	314.785783	False	nan	570.530672
12	NO_ID	0.4787269821	-8.430859084	4.209430656	-4.862180263	-5.04015405	-6.191794149	-9.540217737	-7.854820188	-5.688750946	-6.223834452	3939.105259	-187.312116	218.708204	-48.68762	479.074847	-93.370476	389.738542	161.536619	2240.128335	False	nan	570.530672
13	NO_ID	3.787760782	-3.345765117	2.975578614	-4.394400927	-0.9641214471	6.647070442	-7.335066558	5.075098416	4.634992392	-0.6641733559	865.588593	-38.896697	199.490057	-24.490308	99.132148	22.905464	82.93353	76.702686	109.090655	False	nan	570.530672
14	NO_ID	5.727647762	-8.055466456	6.459810549	0.8132201434	-2.482074824	-3.003466758	-1.663485125	-2.398680951	-4.709876054	7.414241703	1971.303725	-138.964414	145.202094	-112.309979	488.345191	58.170998	284.735888	295.562928	1821.075958	False	nan	570.530672
15	NO_ID	3.114068976	7.584262667	4.409646355	2.972688845	-3.894858015	3.311094782	4.474812028	-3.224499261	3.417214888	-9.278153723	1867.177739	-97.06734	-112.054215	13.898355	-14.133554	65.745076	49.828701	-33.009536	353.133478	False	nan	570.530672
16	NO_ID	9.874841403	-3.513036754	-1.720725515	-5.723720552	4.063564354	-5.92740123	-2.723437499	-9.692693169	-8.761380217	-3.740997091	4535.644589	-162.129744	153.765759	-134.349712	281.705809	490.515213	140.114025	290.498305	3346.810636	False	nan	570.530672
17	NO_ID	2.470336948	-5.88084995	-1.272427225	-6.488372192	-0.003042632528	2.703093322	-3.25134594	4.973780127	7.701252621	2.004555306	1073.959377	-70.004843	136.97061	-9.027243	244.798381	9.330966	177.847913	156.627828	-55.656998	False	nan	570.530672
18	NO_ID	-9.406291867	9.819945956	0.1007225492	-0.1224058784	2.499630078	-3.568618143	9.977025792	3.989777782	-0.05674416493	-2.88558658	1050.94478	-87.548515	-334.252369	88.377679	457.234265	515.997487	211.54611	434.083431	886.271176	False	nan	570.530672
19	NO_ID	9.689284581	-9.962365497	9.895651442	8.206793027	-3.760206083	0.03336654948	8.037570894	0.2991257978	-1.948035877	9.109776954	1385.77585	-137.47527	40.551316	-137.398741	867.867253	348.474769	403.706225	520.458749	1034.950528	False	nan	570.530672
