%eval_id	interface	cdv_1	cdv_2	cdv_3	cdv_4	cdv_5	cdv_6	cdv_7	cdv_8	cdv_9	cdv_10	obj_fn	nln_ineq_con_1	nln_ineq_con_2	nln_ineq_con_3	nln_ineq_con_4	nln_ineq_con_5	nln_ineq_con_6	nln_ineq_con_7	nln_ineq_con_8	has_constraints	feasible_running_minima	best_so_far
1        NO_ID      0.2131419078   5.785344137    0.7167087063   -2.062042941   -8.732155019   -8.941111384   -4.818235503   5.04336382     -4.553660094   1.194314409    1286.766848    -15.375731     47.845397      -27.291376     -63.927203     38.547153      244.385192     -87.072168     1916.845019
2	NO_ID	2.374061295	-9.614118669	-2.160939058	-6.000519202	6.670481583	1.371976255	4.457337407	1.054578503	6.468724055	-6.045660379	1796.310898	-147.455154	26.987983	-5.785787	568.226674	-10.130149	488.628045	413.075452	5.650399	False	nan	1796.310898
3	NO_ID	-3.122685744	-0.679287298	-2.211482829	-5.926732772	4.024998514	2.438026	7.791013187	-4.893933238	-1.017540056	-3.756711422	2909.554805	-188.305618	-168.02765	14.048634	64.14279	82.603449	121.812341	73.777879	1007.381657	False	nan	1796.310898
4	NO_ID	-8.260454235	-1.756513942	5.186282854	-2.381817891	6.080762052	9.287146948	3.998598241	5.499411558	8.669441482	4.561077704	903.839566	-109.325477	-125.529778	84.795658	356.796248	292.549181	270.115946	143.282214	-12.307442	False	nan	903.839566
5	NO_ID	-1.392043928	-8.184858725	-0.6037580151	-9.736744699	-2.559137725	-2.586206113	5.371498647	-1.4393008	-8.595987684	8.264752263	3116.753796	-180.560672	-42.635648	-76.742809	483.808405	-32.706829	333.280573	153.371393	3202.3354	False	nan	903.839566
6	NO_ID	4.504880817	-7.662882359	-7.875286232	-4.947147898	-3.988558816	-4.036966722	4.912372454	9.388219503	6.825796757	2.177091581	1050.080312	-55.53803	41.617974	-33.590011	512.281826	202.584561	299.91635	224.274429	-58.186539	False	nan	903.839566
7	NO_ID	6.079380001	0.7183747292	-2.581971656	6.467169882	-7.349700307	6.463885038	8.359182561	9.668090525	-0.4011016679	8.66011045	597.313208	-15.155339	-67.72312	-78.52402	-81.189755	211.257202	148.972918	-77.850247	772.393446	False	nan	597.313208
8	NO_ID	-8.080488759	-3.660203795	-7.212573099	-1.303119173	-5.79491966	4.643633134	-1.368581307	-1.301778484	-3.463862193	-8.549729057	2540.888999	-163.233236	-30.860932	45.10365	475.446275	434.368189	312.748152	-15.554867	1639.169983	False	nan	597.313208
9	NO_ID	5.448207721	4.168741398	9.513068872	-0.9189572872	-6.827330576	3.041392605	-7.085753159	-8.974258101	-4.022068832	5.185983857	3370.978712	-121.874526	123.641434	-77.730491	108.563895	155.944336	110.108705	-104.958513	1706.727606	False	nan	597.313208
10	NO_ID	0.635172247	-8.574763668	-0.95402062	-1.023160427	-0.8718878161	1.766795378	-1.093554295	0.5280340186	-2.038452409	-4.551608049	1708.514301	-137.30016	94.596323	-35.319951	430.471314	-56.176167	313.883476	220.974376	1187.753479	False	nan	597.313208
11	NO_ID	-6.749403528	-1.097053205	-3.216497638	-7.645205675	5.090765848	4.961649945	6.015553754	-1.925342434	7.020984293	-0.325955174	2332.196084	-172.857623	-164.832708	75.557954	251.00772	279.230054	203.518396	116.238087	27.449239	False	nan	597.313208
12	NO_ID	5.729961023	-4.924716106	-6.102365782	-8.382245428	2.358400116	0.7915519504	2.181728083	0.189787886	9.53140201	-7.417568931	2085.804464	-111.54083	59.987537	-5.196972	306.095783	247.996286	147.772255	217.398752	33.327108	False	nan	597.313208
13	NO_ID	-7.9567821	9.687353258	3.894393613	-5.26637755	-6.482473119	5.224643327	-1.772494431	3.334639295	6.372636068	2.717547616	1113.054061	-53.061125	-120.264963	97.457048	423.49255	369.017066	282.844152	239.682233	94.751393	False	nan	597.313208
14	NO_ID	-7.355098815	7.373154984	6.762167423	2.8059548	8.390333718	-3.431588669	7.011516268	9.166969193	-8.976171021	-7.940334601	1184.28539	-36.086446	-233.398066	32.586915	290.863692	284.441622	325.270567	341.195895	3580.171159	False	nan	597.313208
15	NO_ID	-1.796195052	9.177159419	-1.397914666	4.922362471	-5.497722543	-4.283216026	2.966265466	-2.966076434	-4.333441679	7.35646797	2043.459918	-101.892467	-147.737892	-15.656265	45.314278	94.433275	166.546754	66.532588	1834.32167	False	nan	597.313208
16	NO_ID	1.985030632	1.804323739	-8.985543349	-2.850151597	-2.141427848	9.61154502	-3.617848741	1.276127978	-7.780392831	-7.682110725	2272.455712	-65.699561	69.471401	-47.80934	67.150279	224.403136	1.877511	-42.737886	3046.8952	False	nan	597.313208
17	NO_ID	9.809481099	-2.350909258	-1.44740127	-8.154603796	-8.321350655	-1.528932674	-1.585566516	-4.522541689	-1.831261627	2.838683795	2964.146015	-113.462798	134.811632	-110.011343	238.765072	494.095316	261.568771	65.239166	1096.439777	False	nan	597.313208
18	NO_ID	-2.208669407	8.664123129	5.899992291	7.839046232	-6.75305659	-5.514796449	0.5696452662	4.939415712	-7.578423155	-6.856764926	1297.137379	-27.768256	-91.204817	-1.180984	76.214352	38.035997	207.942671	42.943666	3018.855318	False	nan	597.313208
19	NO_ID	-6.313041694	4.962028885	-0.5926276886	-2.782616877	2.85589072	7.712206513	6.857062187	8.560342818	2.992749888	-3.113890698	808.19201	-48.970124	-202.27602	69.619922	122.898949	247.996682	91.038709	152.32298	371.379177	False	nan	597.313208
20	NO_ID	3.845752534	2.30413488	6.081524335	-9.24922891	2.515446413	6.219839859	-7.729229587	3.657770985	-9.186438367	1.791623758	1967.576245	-21.988688	158.736891	-87.67319	30.871799	70.887246	-2.856625	26.248953	3534.23015	False	nan	597.313208
21	NO_ID	4.109040531	5.987458296	3.254494292	3.957890502	-8.945907185	3.285630996	-5.357257388	7.362132681	4.168683722	-3.901865618	424.720849	23.70442	98.98838	-4.250258	-77.477983	91.942757	222.271899	-129.049888	227.058501	False	nan	424.720849
22	NO_ID	2.105581765	-1.85348131	-3.841115337	7.523072403	-3.490238976	8.770013027	5.057683543	-7.878771156	0.2031318989	-0.111426954	3191.727288	-191.927071	-65.854494	-31.313103	-48.894607	49.140929	83.673861	-15.695935	712.836182	False	nan	424.720849
23	NO_ID	0.5201485454	-0.01120986538	9.145910918	4.08902504	5.836703998	9.931807105	-9.270910331	-7.27014029	7.445744756	0.3408992714	2557.436037	-140.593987	148.356359	20.363317	61.511618	-37.018201	122.423232	80.154195	-0.327613	False	nan	424.720849
24	NO_ID	-0.5107301599	-6.316644739	6.556306225	9.994340664	8.732557653	-6.671338295	-3.23614759	7.579373207	4.649460508	0.09641956971	629.43739	-60.703343	115.599112	2.507015	262.120693	-108.908136	454.526609	261.068948	97.670764	False	nan	424.720849
25	NO_ID	-6.860315952	-7.416323392	-2.765244041	5.386675834	-4.163107726	9.596087507	6.268073232	0.293483672	-6.233176532	7.67164361	2136.524743	-185.685747	-115.24285	-18.459289	527.101187	202.045239	383.477685	54.761988	2353.381272	False	nan	424.720849
26	NO_ID	7.235794782	3.825787067	-1.906902065	8.789487427	9.775012469	-6.277978721	-3.193791467	-0.9211822387	-0.03796426444	-8.640083691	1753.182997	-55.637151	94.203742	-45.144438	-89.285523	297.330053	263.28329	146.786656	837.034358	False	nan	424.720849
27	NO_ID	-3.598202781	6.247230333	-3.518274643	-3.680648422	5.208579706	2.927772622	-9.534639047	4.016342804	8.438879782	6.431074328	820.309067	-23.405657	84.161679	58.612333	66.718694	172.672008	125.819377	163.974941	5.571856	False	nan	424.720849
28	NO_ID	-1.410204539	5.302048726	1.803343532	-3.3438975	-5.372728962	1.498187232	9.229545402	-6.480093556	0.6513670844	-2.405401164	2867.079027	-170.140053	-226.380894	17.953372	-34.002423	36.659495	102.767099	-37.966718	700.909583	False	nan	424.720849
29	NO_ID	1.681688771	-0.3869864384	-5.307534128	-0.2088390808	7.949165513	8.872396423	0.9895187133	-8.41636334	-3.09206967	9.169077298	3512.690518	-178.924003	-13.741766	-60.025986	-16.007615	99.3225	209.147129	117.940988	1404.857589	False	nan	424.720849
30	NO_ID	-2.946705243	-5.519034957	-9.947815568	-2.454454266	4.212513381	3.96923858	-8.951570871	-8.141691249	-7.975672472	-9.564797304	4309.972728	-190.802504	150.57855	-20.213196	458.804754	218.504809	260.405799	144.234855	3105.344818	False	nan	424.720849
31	NO_ID	7.870334742	-9.820899768	4.819865552	3.478827267	2.799603698	8.43029785	9.57419001	-5.874971762	9.351475278	3.474805872	2374.088468	-204.220476	-17.240628	-54.796713	662.99479	185.578709	367.125992	526.761203	-84.942219	False	nan	424.720849
32	NO_ID	-4.121646761	0.4258373565	-8.619515628	-3.406265174	3.505814477	-9.022259483	-0.05094015836	7.111635106	0.1474963352	1.291551842	1274.10958	-55.199864	-29.533914	19.979227	191.364886	268.889327	114.910902	83.557913	745.820867	False	nan	424.720849
