%eval_id	interface	cdv_1	cdv_2	cdv_3	cdv_4	cdv_5	cdv_6	cdv_7	cdv_8	cdv_9	cdv_10	obj_fn	nln_ineq_con_1	nln_ineq_con_2	nln_ineq_con_3	nln_ineq_con_4	nln_ineq_con_5	nln_ineq_con_6	nln_ineq_con_7	nln_ineq_con_8	has_constraints	feasible_running_minima	best_so_far
1        NO_ID      -4.224012593   -3.527790317   -1.347792764   3.021983678    8.203926941    -2.201988891   5.10133596     1.15709463     3.784410436    -2.781767662   1274.415024    -144.425158    -98.426325     39.222108      149.142389     68.935181      362.163737     166.209319     224.232014
2	NO_ID	-3.517152995	-0.8712635865	1.272719959	0.8955882623	4.313620552	-4.212289414	5.274172553	6.214953576	8.262985299	8.791292865	519.876631	-83.312865	-105.432448	38.127038	28.234173	35.437717	143.815081	87.332917	-55.385237	False	nan	519.876631
3	NO_ID	0.02883285899	8.089321565	-7.698724836	9.510193713	9.006152088	-2.007838925	6.549783023	6.562941056	-6.02867646	3.002992431	1129.993058	-25.02094	-162.646673	-32.201387	47.230648	193.353404	280.55502	201.787997	2389.073642	False	nan	519.876631
4	NO_ID	-8.182035793	-3.192898193	-5.918462854	-8.012791316	7.617189956	-3.244792539	3.459754468	-2.524816895	-5.177392435	-7.764449765	3278.421905	-186.79525	-120.142632	36.712427	470.575455	427.260702	381.714251	178.51473	2143.463923	False	nan	519.876631
5	NO_ID	2.939968722	-7.07364679	-8.850394891	3.864693381	1.044084851	5.06010854	6.752223138	-4.450533638	7.642305379	5.902399792	2269.306238	-188.919831	-37.699999	-23.260316	418.170188	159.432748	226.263496	224.455228	-91.04324	False	nan	519.876631
6	NO_ID	-3.140784013	0.07041898752	6.162928401	-4.127508145	5.275955677	9.686677579	-0.4969989734	5.276135411	-8.665518345	1.561031555	1554.796946	-68.234825	-12.969939	-33.182545	98.46869	18.167535	136.762195	81.930134	3331.791665	False	nan	519.876631
7	NO_ID	-8.616277819	-4.617474647	-3.656804356	-5.780937211	-6.675049107	-3.541503909	-4.165189749	3.302913204	1.527736476	-8.249418802	1931.127408	-120.330696	28.191071	71.832793	517.430741	399.077165	393.782429	-7.657887	558.572259	False	nan	519.876631
8	NO_ID	8.879788961	3.470544628	7.83408967	9.114971466	5.099229076	-8.684925067	-5.400296847	-7.828300213	0.7360932358	1.917017265	2903.302103	-106.381932	137.181979	-76.250791	81.821259	367.151559	57.638997	101.614379	613.936878	False	nan	519.876631
9	NO_ID	-6.038343663	5.274302524	-3.421403141	7.321000863	1.681415792	-7.457208188	-0.2123515812	5.719057026	-4.962183973	2.131769037	1089.639752	-50.673294	-87.529766	17.780896	66.699707	258.623227	87.723926	152.59684	2051.057023	False	nan	519.876631
10	NO_ID	-9.233734432	8.560095284	8.670138712	-4.694564234	-5.453881747	7.102918896	-3.695219758	3.751643119	-7.395865226	5.486026894	1597.291394	-54.284014	-90.496084	31.038686	565.453566	471.308789	242.221299	245.957582	2885.051579	False	nan	519.876631
11	NO_ID	7.384549922	-8.377709238	8.316943463	-1.156300444	-2.087458743	3.88099882	-9.198678378	6.658214735	2.174270176	-8.022691158	769.556639	-29.830379	310.561135	-60.915085	631.226404	173.317042	285.796215	360.551079	391.008469	False	nan	519.876631
12	NO_ID	8.31594428	2.422338485	-2.478937925	3.735836537	2.653805647	1.813888485	3.881346595	-8.102668077	-9.099789076	8.841676663	3455.332942	-144.192583	-18.407493	-136.865176	-12.852362	389.574069	-5.657893	64.562996	3436.527899	False	nan	519.876631
13	NO_ID	4.738186239	-6.954802324	7.570829004	-6.484802459	8.047132728	-2.562320764	5.897250892	-4.731438394	0.5756220562	9.716786223	2659.018253	-181.095965	-6.695861	-80.370557	458.91387	32.050734	412.166459	363.955854	537.495778	False	nan	519.876631
14	NO_ID	-5.983851746	-4.452737072	2.276192708	-8.81358809	7.18287498	-6.582560264	2.157225476	-0.6382491872	-8.049747883	-5.205261252	2997.183767	-163.415011	-62.165952	-2.872877	365.456049	134.904429	372.035222	172.935886	3118.804847	False	nan	519.876631
15	NO_ID	-3.376180928	7.369996006	-3.374389725	-2.250284838	-8.873367592	5.605505692	9.431376713	-9.294173989	9.194782824	-6.068632645	3689.935918	-193.59644	-271.643529	87.860619	81.62243	168.332709	288.026944	-10.99546	113.959019	False	nan	519.876631
16	NO_ID	2.440911109	9.849266577	-9.439719694	-8.70543437	3.411924643	-7.244053544	-3.586236717	4.566217566	0.08917373652	-3.715242619	1828.692299	5.864646	15.713438	-3.952402	307.387675	324.380181	96.047316	136.108649	828.753631	False	nan	519.876631
17	NO_ID	-7.446818428	2.217021006	-4.971476703	-9.773222211	-4.298104981	7.492235712	2.930632815	0.9796895024	-7.54105067	-5.992795302	2894.030902	-123.676862	-140.065731	26.288927	268.023076	394.931437	143.589012	20.903101	2975.883219	False	nan	519.876631
