1.20254e+01	1.20001e+01	1.20007e+01	1.21546e+01
1.20254e+01	1.20001e+01	1.20007e+01	1.21546e+01
1.21687e+01	1.20000e+01	1.20000e+01	1.20443e+01
1.21740e+01	1.20000e+01	1.20001e+01	1.21631e+01
1.21740e+01	1.20000e+01	1.20001e+01	1.21631e+01
1.21740e+01	1.20000e+01	1.20001e+01	1.21631e+01
1.21740e+01	1.20000e+01	1.20001e+01	1.21631e+01
1.21740e+01	1.20000e+01	1.20001e+01	1.21631e+01
1.21740e+01	1.20000e+01	1.20001e+01	1.21631e+01
1.22100e+01	1.20000e+01	1.20001e+01	1.22881e+01
1.23033e+01	1.20000e+01	1.20000e+01	1.22885e+01
1.23033e+01	1.20000e+01	1.20000e+01	1.22885e+01
1.23033e+01	1.20000e+01	1.20000e+01	1.22885e+01
1.23033e+01	1.20000e+01	1.20000e+01	1.22885e+01
1.23033e+01	1.20000e+01	1.20000e+01	1.22885e+01
1.24184e+01	1.20000e+01	1.21070e+01	1.22884e+01
1.24478e+01	1.20000e+01	1.20000e+01	1.22887e+01
1.24547e+01	1.20000e+01	1.20000e+01	1.22936e+01
1.24547e+01	1.20000e+01	1.20000e+01	1.22936e+01
1.22422e+01	1.20000e+01	1.20026e+01	1.25279e+01
1.24481e+01	1.20000e+01	1.20544e+01	1.25388e+01
1.24481e+01	1.20000e+01	1.20544e+01	1.25388e+01
1.24481e+01	1.20000e+01	1.20544e+01	1.25388e+01
1.25783e+01	1.20004e+01	1.20000e+01	1.26484e+01
1.25783e+01	1.20004e+01	1.20000e+01	1.26491e+01
1.25783e+01	1.20004e+01	1.20000e+01	1.26491e+01
1.25783e+01	1.20004e+01	1.20000e+01	1.26491e+01
1.25651e+01	1.20000e+01	1.20013e+01	1.28171e+01
1.25783e+01	1.20000e+01	1.20000e+01	1.28646e+01
1.25652e+01	1.20000e+01	1.20000e+01	1.28924e+01
1.29439e+01	1.20007e+01	1.20009e+01	1.28931e+01
1.29439e+01	1.20007e+01	1.20009e+01	1.28931e+01
1.29439e+01	1.20007e+01	1.20009e+01	1.28931e+01
1.29439e+01	1.20007e+01	1.20009e+01	1.28931e+01
1.27300e+01	1.20063e+01	1.20001e+01	1.32177e+01
1.33649e+01	1.22131e+01	1.20017e+01	1.32207e+01
1.33649e+01	1.22131e+01	1.20017e+01	1.32207e+01
1.33649e+01	1.22131e+01	1.20017e+01	1.32207e+01
1.38238e+01	1.20000e+01	1.20000e+01	1.32313e+01
1.38238e+01	1.20000e+01	1.20000e+01	1.32313e+01
1.43962e+01	1.20007e+01	1.20017e+01	1.28931e+01
1.45498e+01	1.20004e+01	1.20020e+01	1.45192e+01
1.45498e+01	1.20004e+01	1.20020e+01	1.45192e+01
1.45498e+01	1.20004e+01	1.20107e+01	1.49222e+01
1.48437e+01	1.22129e+01	1.20005e+01	1.59280e+01
1.53177e+01	1.22129e+01	1.24010e+01	1.66837e+01
1.77354e+01	1.20385e+01	1.20101e+01	1.84101e+01
1.77354e+01	1.22076e+01	1.23950e+01	2.27661e+01
