7.07245e-01	1.21546e+01
7.07245e-01	1.21546e+01
7.02638e-01	1.21687e+01
6.85943e-01	1.21740e+01
6.85943e-01	1.21740e+01
6.85943e-01	1.21740e+01
6.85943e-01	1.21740e+01
6.85943e-01	1.21740e+01
6.85943e-01	1.21740e+01
6.65020e-01	1.22881e+01
6.53145e-01	1.23033e+01
6.53145e-01	1.23033e+01
6.53145e-01	1.23033e+01
6.53145e-01	1.23033e+01
6.53145e-01	1.23033e+01
6.52487e-01	1.24184e+01
6.35377e-01	1.24478e+01
6.33942e-01	1.24547e+01
6.33942e-01	1.24547e+01
6.31756e-01	1.25279e+01
6.12283e-01	1.25388e+01
6.12283e-01	1.25388e+01
6.12283e-01	1.25388e+01
5.78932e-01	1.26484e+01
5.78847e-01	1.26491e+01
5.78847e-01	1.26491e+01
5.78847e-01	1.26491e+01
5.62435e-01	1.28171e+01
5.55959e-01	1.28646e+01
5.54483e-01	1.28924e+01
5.16524e-01	1.29439e+01
5.16524e-01	1.29439e+01
5.16524e-01	1.29439e+01
5.16524e-01	1.29439e+01
5.06921e-01	1.32177e+01
4.69610e-01	1.33649e+01
4.69610e-01	1.33649e+01
4.69610e-01	1.33649e+01
4.13467e-01	1.38238e+01
4.13467e-01	1.38238e+01
3.99031e-01	1.43962e+01
2.88915e-01	1.45498e+01
2.88915e-01	1.45498e+01
2.69963e-01	1.49222e+01
2.26209e-01	1.59280e+01
2.01027e-01	1.66837e+01
8.91231e-02	1.84101e+01
5.31184e-02	2.27661e+01
