x1,x2,x3,x4,x5,x6,f1,f2,c1,c2,c3,c4,c5,c6,isFeasible,isFrontier
3.0762686959853514,1.5393922854439994,2.9509953455229274,1.918179913910704,2.632323433993144,8.06534646803253,-39.975854617918856,96.19988572036664,-2.6156609814293503,-1.3843390185706492,-3.536876410541352,-3.541908160346647,-2.0794186299288784,-4.2005325252231245,True,False
4.780463003914065e-17,2.0,1.0000000000000002,7.395466003226492e-19,1.0,3.06534646803253,-116.0,15.396348969079506,0.0,-4.0,-4.780463003914065e-17,-8.0,-8.874388730998026e-16,-3.06534646803253,True,False
7.661433921037843e-18,2.0,1.0,0.0,1.0,8.415353029179477e-17,-116.0,6.0,0.0,-4.0,-7.661433921037843e-18,-8.0,0.0,0.0,True,True
1.1115398288603538e-16,2.0,1.0000000000000002,1.1534422643241673e-18,1.0,8.06534646803253,-115.99999999999997,71.04981364940481,0.0,-4.0,-1.1115398288603538e-16,-8.0,-8.870249774358011e-16,-8.06534646803253,True,False
1.3407509361816226e-17,2.0,1.0,0.0,1.0,8.415353029179477e-17,-116.0,6.0,0.0,-4.0,-1.3407509361816226e-17,-8.0,0.0,0.0,True,True
1.528964810882813e-16,2.0,1.0000000000000002,7.395466003226492e-19,1.0,0.0,-115.99999999999997,6.0,0.0,-4.0,-1.528964810882813e-16,-8.0,-8.874388730998026e-16,0.0,True,False
2.6756884190449224e-16,2.0,1.0000000000000002,7.395466003226492e-19,1.0,0.0,-115.99999999999997,6.0,-4.440892098500626e-16,-4.0,-2.6756884190449224e-16,-8.0,-8.874388730998026e-16,0.0,True,False
1.4314549439222238e-17,2.0,1.0000000000000002,7.395466003226492e-19,1.8132900762654298,3.06534646803253,-116.66144074815183,17.684369869762193,0.0,-4.0,-1.4314549439222238e-17,-8.0,-8.874388730998026e-16,-0.4736269111226399,True,False
2.5050461518638913e-17,2.0,1.0000000000000002,7.395466003226492e-19,1.8132900762654298,3.06534646803253,-116.66144074815183,17.684369869762193,0.0,-4.0,-2.5050461518638913e-17,-8.0,-8.874388730998026e-16,-0.4736269111226399,True,False
3.5079187324974894e-17,2.0,1.0000000000000002,4.870862182342321e-19,3.81329007626543,8.011972126290996,-123.91460105321354,83.73287855820827,0.0,-4.0,-3.5079187324974894e-17,-8.0,-8.87691333481891e-16,-4.673412874442825,True,False
6.138857781870606e-17,2.0,1.0000000000000002,4.870862182342321e-19,3.81329007626543,8.011972126290996,-123.91460105321354,83.73287855820827,0.0,-4.0,-6.138857781870606e-17,-8.0,-8.87691333481891e-16,-4.673412874442825,True,False
0.014999992670243609,2.0149999926701563,1.0000000000003202,1.0874140143313869e-14,1.000000003205402,1.2947709304893572e-08,-114.50585072725835,6.060449976652281,-0.02999998534040005,-3.9700000146596004,-8.732771450414845e-14,-8.029999985340226,-1.2698791410642667e-12,-1.2610179567218438e-10,True,False
7.661433921037834e-18,2.0,1.0,0.0,1.0,8.415353029179478e-17,-116.0,6.0,0.0,-4.0,-7.661433921037834e-18,-8.0,0.0,0.0,True,True
4.780463003914065e-17,2.0,1.0000000000000002,0.0,1.0,3.06534646803253,-116.0,15.396348969079506,0.0,-4.0,-4.780463003914065e-17,-8.0,-8.881784197001252e-16,-3.06534646803253,True,False
1.0303481252745813e-17,2.0,1.792594628205677,0.7481740637764568,1.0,7.052321962232456e-17,-111.20257816415662,8.773159930779627,0.0,-4.0,-1.0303481252745813e-17,-8.0,-1.793998204385756,0.0,True,False
5.3204329668459065e-17,2.0,1.0000000000000002,7.217532251207781e-19,1.4214382125572183,1.5081426832254505,-116.17761016700342,9.29498094508432,0.0,-4.0,-5.3204329668459065e-17,-8.0,-8.874566664750045e-16,-8.881784197001252e-16,True,False
5.655827125698561e-17,2.0,1.0000000000000002,7.555748130489582e-19,1.4214382125568952,1.5081426832244307,-116.17761016700315,9.294980945080326,0.0,-4.0,-5.655827125698561e-17,-8.0,-8.8742284488707625e-16,-8.881784197001252e-16,True,False
