FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
1	-3.00391	-3.00391	-3.00391	-3.00391	-3.00391	-3.00391	-3.00391	-3.00391	-3.00391	-3.00391	-3.0039100000000003
2	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316
3	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316
4	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316
5	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316
6	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316
7	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316
8	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316
9	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316	-3.01316
10	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323
11	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323
12	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323
13	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323	-3.01323
14	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.4755499999999997
15	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.4755499999999997
16	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.4755499999999997
17	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.4755499999999997
18	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.47555	-3.4755499999999997
