            Runtime (Sec),                Iteration,             Evaluation #,                     Step,                   Source,               Model_name,                    Delta,                   Status,                      phi,                       f1,                       f2,                max(c_in),        Penalty_parameter,              Multipliers,                     hmax,                       x1,                       x2,                       x3,                       x4,                       x5,                       x6
   0.00038080000012996607,                        0,                       58,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,       54.299350580999764,      -156.24502627282934,       54.299350580999764,     -0.30555555555555536,                     0.25,       7.2711172546033485,   6.0000000000000005e-30,                     4.25,       1.4444444444444446,                      2.2,                      0.0,        4.454545454545455,        3.076923076923077
   0.00023639999926672317,                        1,                      166,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,        19.28168498541209,      -18.169418619299574,        19.28168498541209,     -0.07692307692307665,                    0.125,        81.37142857142855,   6.0000000000000005e-30,                     1.25,       2.4444444444444446,                      2.2,       2.4285714285714284,                      1.0,       0.0769230769230771
   0.00048779999997350387,                        1,                       57,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,       46.864034389854424,      -105.07502638815659,       46.864034389854424,      -0.4708012369504875,                   0.0625,       152.68483470254483,   6.0000000000000005e-30,       3.7783689434206575,       1.2838590456540777,       1.9535916875856363,      0.17607219933481222,         4.15681882870318,       3.1325714345082893
    0.0002763999982562382,                        1,                       58,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,        48.35418665975026,      -110.37398786969328,        48.35418665975026,      -0.1013769726457534,                  0.03125,       145.15201491133703,   6.0000000000000005e-30,       3.8842554659884625,       1.5053027585583998,        2.292326850706907,       0.8592129422788637,        4.135943869126455,        2.811008498839772
   0.00027069999850937165,                        1,                       78,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,       50.636028820392966,      -132.28829071750272,       50.636028820392966,      -0.3875060575856333,                  0.03125,        319.4796197053454,   6.0000000000000005e-30,         4.06164459484288,       1.5508493475714866,       2.2016820992800317,        0.293299482942065,        4.262426233942546,        2.938066073785243
   0.00026530000104685314,                        1,                       89,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,        44.48845598145918,       -79.82027148710641,        44.48845598145918,    -0.042271771646769096,                 0.015625,        565.7217348397805,   6.0000000000000005e-30,       3.5383046988944153,        1.516535985701886,       1.7158312193446053,      0.29138953639506887,        3.482094773094058,        3.809856401402158
     0.000275100002909312,                        1,                       99,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,        32.63274227164957,      -58.372718893380714,        32.63274227164957,     -0.04248239007206056,                0.0078125,       1037.6316761428898,   6.0000000000000005e-30,       0.6622907428392426,        1.380191647232818,       1.6180368776661251,        0.654284923484647,       2.2946528980787395,        4.688029462285808
   0.00023530000180471689,                        1,                      251,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,        32.32182077489464,      -38.775989864029754,        32.32182077489464,                     -0.0,              0.001953125,       1277.9358334729095,   6.0000000000000005e-30,       2.4398498731878577,       0.6074153201886117,                      1.0,                      0.0,                      5.0,                      0.0
   0.00028469999961089343,                        1,                      144,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,        50.37661288081422,       -122.5119058928782,        50.37661288081422,      -0.7603901811943437,            0.00048828125,        705.1290879425217,   6.0000000000000005e-30,       3.9238221801460593,        1.315787638659597,       2.2008790308576405,     0.018335104145451968,        4.495811640704454,       2.8622383332196657
   0.00041280000004917383,                        1,                      154,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,         56.0327954579933,       -165.2365998090796,         56.0327954579933,     -0.07572254059497352,          0.0001220703125,         11050.6872959568,   6.0000000000000005e-30,        4.356758916220087,       1.5675185431849399,        3.019828293355533,       0.8981034977474298,       4.5341585453531295,       2.0272607854654217
   0.00027579999732552096,                        1,                      166,         Search: sampling,              Current run,               Simulation,                      1.0,                 FEASIBLE,        46.81288923574834,       -98.43463546362246,        46.81288923574834,     -0.14621015269268423,          0.0001220703125,        68944.25791049967,   6.0000000000000005e-30,       3.7155098874295027,       1.5206859291305668,        2.245865502806009,      0.30776937683328104,        4.073400610504142,       2.9940212820620196
    0.0003040000010514632,                        1,                      167,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,        48.42050335700714,      -118.18285102723385,        48.42050335700714,      -0.1422893843909412,          6.103515625e-05,         67746.5043396412,   6.0000000000000005e-30,       3.9221674198910135,       1.6086978749364502,        2.074242458919746,     0.016403051984382657,        3.939132936276856,       3.2603187123909523
    0.0003077000001212582,                        1,                      168,                Poll Step,              Current run,               Simulation,                      1.0,                 FEASIBLE,        39.54807395460075,       -68.81552835283492,        39.54807395460075,   -0.0037139451705172633,         3.0517578125e-05,        65415.23506578001,   6.0000000000000005e-30,       3.3081499110149273,       1.2901299598218638,       1.5414111506613137,      0.05733967791917501,        4.113279892221784,       2.7643218267451704
   0.00027580000096349977,                        1,                      312,                Poll Step,              Current run,               Simulation,                      1.0,               INFEASIBLE,        36.33082225721003,      -121.08887502152234,        66.39300276061894,     0.005646588416310383,        1.52587890625e-05,       370.05481845131726,   6.0000000000000005e-30,       3.8620403705875015,       1.9730715992017713,       4.6367216145296055,                      0.0,       3.2765208627915015,       3.9178896240247334
