6.98776e-02	4.56164e-01	2.18900e-01	3.64388e-01	2.86460e-01	1.58830e-01	8.20122e-02	2.94785e-02	4.05663e-01	3.23219e-01	2.65126e-01	8.63034e-02	5.00716e-01	5.40904e-01	6.99634e-01	7.47616e-01	4.19507e-01	5.68480e-01	7.74311e-02	6.10173e-01	6.96075e-02	4.70947e-01	5.45323e-01	5.21179e-02	3.18914e-02	1.38139e-01	8.50271e-01	4.14086e-01	3.01382e-01	3.60590e-01
2.37665e-01	6.78913e-01	9.59277e-01	3.78510e-01	3.06424e-01	1.58830e-01	8.20122e-02	2.57030e-02	4.03195e-01	3.23219e-01	6.89135e-02	8.15012e-02	5.00716e-01	9.55101e-01	4.73626e-01	1.86710e-01	3.82914e-01	4.39538e-02	7.74311e-02	6.10173e-01	6.33469e-02	4.70947e-01	7.14955e-01	1.85948e-01	3.18914e-02	1.38139e-01	8.50271e-01	4.14086e-01	4.38595e-01	2.16485e-01
6.37484e-01	6.90180e-02	2.24054e-01	1.54214e-01	3.34344e-01	2.13392e-01	4.60153e-01	5.35060e-01	3.77503e-01	1.34931e-01	1.94243e-01	1.36806e-01	8.52180e-02	8.76362e-01	8.88264e-01	1.06777e-01	7.90367e-02	8.56974e-01	3.54072e-02	1.52273e-01	6.97736e-02	5.22265e-01	5.05566e-01	4.77526e-01	3.92740e-01	4.31349e-01	8.87745e-01	8.65277e-02	1.10684e-01	9.25600e-01
4.79842e-02	5.01502e-01	3.59117e-01	6.03183e-01	7.76172e-01	1.89316e-01	1.61958e-01	3.23613e-01	2.71308e-01	4.59790e-01	7.98692e-01	7.75190e-01	2.81973e-01	3.89199e-02	9.14414e-01	5.84133e-01	1.45034e-01	4.49945e-01	5.01809e-02	3.03214e-01	9.24724e-02	3.33388e-01	1.07758e-01	1.01417e-01	1.86130e-02	9.07813e-01	6.31412e-01	4.47115e-01	5.05893e-01	5.68083e-01
3.50854e-02	5.71338e-01	6.36134e-01	1.32917e-01	8.27076e-02	1.56532e-01	9.88803e-01	1.04515e-01	4.39454e-01	8.75062e-01	5.84276e-01	1.75337e-02	8.85567e-01	3.84148e-01	3.63798e-01	3.37180e-01	5.94148e-01	3.77452e-02	6.43309e-01	5.87134e-01	2.28794e-01	4.26018e-01	1.93515e-01	2.13298e-02	5.84108e-01	4.45357e-01	8.37930e-01	1.97777e-01	7.74985e-01	6.67455e-01
6.47159e-01	3.74117e-01	4.92438e-01	3.12026e-01	8.77659e-01	4.70488e-01	4.60153e-01	1.28734e-01	1.16262e-01	1.34931e-01	2.05452e-01	5.49745e-01	8.05062e-02	8.64766e-01	9.55260e-01	4.84095e-02	4.97039e-01	2.40088e-01	5.40214e-02	3.98016e-01	9.90898e-02	5.42281e-01	2.15172e-02	2.30045e-01	5.36727e-01	1.38505e-01	4.13414e-01	8.50413e-02	1.16901e-01	7.04415e-01
2.52323e-01	3.85744e-01	6.78083e-01	3.78510e-01	2.98013e-01	1.52346e-01	2.05799e-01	2.57030e-02	4.05663e-01	1.23521e-01	7.07380e-02	8.63034e-02	5.00716e-01	4.12479e-01	6.74852e-01	2.67185e-01	3.50736e-01	4.13217e-02	7.74311e-02	6.10173e-01	6.96075e-02	4.70947e-01	5.18068e-01	5.21179e-02	4.61071e-02	1.38139e-01	8.50271e-01	4.07787e-01	2.98125e-01	6.52269e-01
4.28321e-02	1.29168e-02	9.97621e-01	9.99364e-01	3.51859e-01	1.47728e-01	3.13692e-02	6.37348e-01	3.60716e-01	5.84762e-01	5.22444e-01	5.99611e-01	8.13634e-02	8.90167e-01	4.34053e-01	7.74283e-02	7.46470e-02	8.58841e-01	3.56029e-02	1.14879e-01	8.98608e-02	7.13668e-02	1.14617e-01	4.79785e-01	9.72391e-01	9.15932e-01	6.30880e-01	7.86758e-01	1.03990e-01	8.98044e-01
2.38110e-01	4.99407e-01	9.57176e-01	6.03247e-01	3.07104e-01	1.58830e-01	1.60994e-01	2.57030e-02	2.72327e-01	3.26773e-01	6.89135e-02	8.15012e-02	2.80107e-01	9.55101e-01	4.73626e-01	2.03029e-01	3.82914e-01	4.39538e-02	7.60452e-02	2.98366e-01	6.33469e-02	4.70947e-01	7.14955e-01	1.85948e-01	1.88936e-02	1.64839e-01	6.42105e-01	4.13780e-01	5.11835e-01	2.43675e-01
6.37398e-01	6.72612e-02	8.45831e-02	1.54214e-01	3.26913e-01	2.13392e-01	6.26298e-01	6.01640e-01	3.77503e-01	1.35027e-01	1.94243e-01	1.36806e-01	8.52180e-02	8.76362e-01	8.88264e-01	5.85085e-02	7.90883e-02	8.56974e-01	3.54072e-02	1.52273e-01	6.97736e-02	5.22265e-01	8.40821e-01	4.78075e-01	3.92740e-01	4.31349e-01	8.86772e-01	7.84136e-02	1.06343e-01	9.25600e-01
3.56088e-04	1.33845e-01	7.40045e-01	8.33781e-01	8.87729e-02	4.74426e-01	7.86732e-01	6.88221e-01	3.39926e-01	4.44673e-01	1.47812e-01	8.36363e-01	3.09269e-01	2.44222e-01	9.35291e-01	5.26940e-01	9.68674e-01	8.07549e-01	8.69156e-02	9.09106e-02	4.76191e-02	8.56184e-01	9.05823e-01	1.36230e-01	5.68168e-01	1.51886e-01	6.38556e-01	3.32495e-01	2.56805e-01	3.21177e-01
8.52932e-01	8.12101e-01	5.42520e-01	3.62122e-03	3.96288e-01	4.70284e-01	1.75125e-01	5.86368e-01	2.72904e-02	2.45797e-01	5.22571e-01	3.32173e-01	5.40025e-01	2.46216e-01	3.09837e-01	5.14361e-01	5.21839e-01	2.33174e-01	3.63462e-02	1.80463e-01	7.84283e-01	1.30315e-01	1.46291e-02	6.28728e-01	5.73761e-01	6.77093e-01	5.60793e-01	1.79480e-01	3.62304e-01	1.70491e-01
1.40537e-02	3.84455e-01	7.15379e-01	8.93071e-01	5.61319e-01	4.41152e-01	1.86819e-01	6.88221e-01	3.39926e-01	4.14494e-01	3.66336e-01	3.72886e-01	9.43594e-01	3.94845e-01	9.35291e-01	2.43082e-01	9.47033e-01	8.05542e-01	3.12796e-01	1.50027e-01	3.96847e-02	4.87791e-02	9.67685e-01	5.96723e-01	9.47060e-01	1.51886e-01	1.22918e-01	3.20515e-01	2.60339e-01	2.03318e-01
4.75444e-02	6.81008e-01	3.59958e-01	3.78446e-01	7.75492e-01	1.89316e-01	8.29754e-02	3.23613e-01	4.02176e-01	4.56236e-01	7.98692e-01	7.75190e-01	5.02582e-01	3.89199e-02	9.14414e-01	5.67814e-01	1.45034e-01	4.49945e-01	5.15668e-02	6.15021e-01	9.24724e-02	3.33388e-01	1.07758e-01	1.01417e-01	3.16108e-02	8.80833e-01	8.39577e-01	4.47421e-01	4.32652e-01	5.65589e-01
4.72831e-01	5.79549e-01	1.37913e-01	3.04598e-03	2.85474e-01	6.81489e-01	1.94351e-01	3.62926e-02	4.08068e-01	7.21509e-01	5.32425e-01	3.33136e-01	4.02943e-01	4.19037e-01	3.19310e-01	2.55915e-01	5.98405e-01	2.85635e-01	6.79608e-02	2.01828e-01	7.69885e-01	9.09160e-02	1.37956e-01	6.15778e-01	5.08551e-01	5.45289e-02	5.56859e-01	1.66417e-01	3.03854e-01	2.05677e-01
6.33648e-01	6.91069e-02	2.18030e-01	9.39593e-01	3.76031e-02	6.92087e-01	4.72772e-01	1.07586e-01	3.75529e-01	1.28851e-01	2.25872e-01	5.27835e-01	3.21194e-01	1.66819e-01	4.74087e-01	1.07934e-01	8.02393e-02	5.11343e-01	8.84834e-01	7.89936e-01	7.02097e-01	1.37984e-01	5.09045e-01	4.58259e-01	3.82772e-01	1.32035e-01	8.30326e-01	8.50785e-01	1.87663e-01	8.25332e-02
