2.87320e-02	4.76796e+00
1.84432e-01	3.66465e+00
4.09301e-02	4.52679e+00
4.78321e-02	4.27820e+00
9.02252e-02	3.86646e+00
1.70867e-02	4.89520e+00
4.25900e-01	3.17453e+00
6.32224e-01	2.13869e+00
1.02495e-01	3.74329e+00
8.46117e-01	1.71654e+00
7.10651e-03	5.14907e+00
5.11313e-02	4.00227e+00
4.34894e-01	3.01890e+00
6.20035e-01	2.42969e+00
9.71447e-02	3.81313e+00
2.58045e-01	3.43922e+00
1.68306e-02	4.90672e+00
5.77598e-01	2.96117e+00
8.57288e-01	1.55469e+00
2.60092e-01	3.30484e+00
