1.12678e-07	3.91261e+01
1.00421e-08	4.20934e+01
7.61853e-07	3.46055e+01
1.53399e-05	3.37536e+01
2.70641e-03	2.93017e+01
1.95275e-04	3.36155e+01
8.66415e-03	2.60804e+01
5.47816e-02	2.02423e+01
5.40413e-03	2.65664e+01
1.87521e-07	3.56224e+01
2.03487e-02	2.30271e+01
1.01303e-02	2.47817e+01
5.69906e-02	1.95991e+01
5.54103e-02	2.01709e+01
1.22670e-02	2.46618e+01
2.45870e-02	2.29521e+01
8.02814e-02	1.91834e+01
2.82033e-02	2.28162e+01
3.71842e-02	2.21117e+01
1.65973e-03	2.94728e+01
5.19469e-03	2.77488e+01
6.28846e-02	1.93732e+01
9.07188e-03	2.56766e+01
3.46658e-01	1.66649e+01
5.84115e-01	1.65720e+01
1.42461e-01	1.87743e+01
4.93265e-02	2.07186e+01
3.90519e-02	2.16333e+01
1.89793e-03	2.93654e+01
3.17372e-03	2.81129e+01
1.18305e-02	2.47653e+01
2.37907e-01	1.75689e+01
9.22945e-04	3.24489e+01
4.35598e-02	2.14994e+01
