3.47737e+01	1.23429e+01	1.97036e+01	4.85602e+01
3.59916e+01	1.28715e+01	1.96747e+01	4.80934e+01
1.91964e+01	1.26119e+01	1.32801e+01	2.03177e+01
2.75221e+01	1.26067e+01	1.34643e+01	2.47973e+01
3.47737e+01	1.23429e+01	1.97359e+01	4.85864e+01
1.91544e+01	1.24153e+01	1.33610e+01	2.17252e+01
1.91964e+01	1.26119e+01	1.32801e+01	2.02887e+01
1.90058e+01	1.24908e+01	1.33133e+01	1.79623e+01
1.91923e+01	1.24830e+01	1.25281e+01	1.79181e+01
1.68820e+01	1.24908e+01	1.20647e+01	1.82781e+01
2.68993e+01	1.26315e+01	1.47131e+01	2.87000e+01
2.68421e+01	1.26067e+01	1.34643e+01	2.52281e+01
1.56966e+01	1.22498e+01	1.20155e+01	1.54293e+01
1.52847e+01	1.24546e+01	1.33643e+01	1.54394e+01
1.91580e+01	1.24863e+01	1.20428e+01	1.72529e+01
3.91191e+01	1.26315e+01	1.63593e+01	3.60629e+01
1.74943e+01	1.25489e+01	1.20140e+01	1.70817e+01
2.42129e+01	1.26732e+01	1.26906e+01	2.48115e+01
3.44313e+01	1.23336e+01	1.20609e+01	2.87009e+01
1.91580e+01	1.23524e+01	1.33258e+01	2.18980e+01
2.67878e+01	1.26067e+01	1.34649e+01	2.52281e+01
1.91964e+01	1.26097e+01	1.34551e+01	2.26610e+01
3.20821e+01	1.23336e+01	1.20526e+01	2.85375e+01
1.92123e+01	1.22631e+01	1.33604e+01	2.17291e+01
1.38944e+01	1.20387e+01	1.21690e+01	1.40471e+01
2.79423e+01	1.25276e+01	1.33894e+01	2.95549e+01
1.56966e+01	1.20700e+01	1.20044e+01	1.62556e+01
2.66832e+01	1.26335e+01	1.20042e+01	3.09144e+01
3.15932e+01	1.25283e+01	1.33703e+01	2.90400e+01
1.56966e+01	1.25451e+01	1.20623e+01	1.61228e+01
1.91964e+01	1.26803e+01	1.35075e+01	2.01170e+01
1.70156e+01	1.29134e+01	1.20058e+01	1.71635e+01
1.42438e+01	1.20387e+01	1.21690e+01	1.40471e+01
2.36408e+01	1.21494e+01	1.33258e+01	2.18980e+01
2.79423e+01	1.25276e+01	1.24686e+01	2.97570e+01
1.68820e+01	1.21496e+01	1.22790e+01	1.79366e+01
1.56966e+01	1.22498e+01	1.20198e+01	1.61954e+01
1.55271e+01	1.22562e+01	1.20130e+01	1.54293e+01
1.91322e+01	1.24721e+01	1.29741e+01	1.85893e+01
2.42129e+01	1.26731e+01	1.24437e+01	2.50617e+01
1.38944e+01	1.24358e+01	1.23622e+01	1.38816e+01
2.52618e+01	1.26732e+01	1.26906e+01	2.48115e+01
